order_id,order_date,customer_id,product_id,product_name,category,units,revenue,region,salesperson,stage
O-700802,2023-03-15,C-3736,201,POS Terminal,Hardware,10,11920,North America,Salesperson_11,Won
O-700803,2023-08-21,C-2370,103,Sales Booster,Software,4,4092,North America,Salesperson_8,Won
O-700804,2023-07-05,C-4790,201,POS Terminal,Hardware,9,2106,Asia,Salesperson_11,Won
O-700805,2023-04-03,C-4201,101,CRM Pro,Software,5,1305,North America,Salesperson_11,Won
O-700806,2024-09-13,C-5311,102,Analytics Suite,Software,14,19222,North America,Salesperson_3,Won
O-700807,2023-07-31,C-5557,103,Sales Booster,Software,13,19188,Europe,Salesperson_11,Won
O-700808,2023-08-03,C-2529,102,Analytics Suite,Software,11,5313,North America,Salesperson_3,Won
O-700809,2024-02-01,C-2109,102,Analytics Suite,Software,5,165880,North America,Salesperson_1,Won
O-700810,2023-06-28,C-3950,103,Sales Booster,Software,7,9233,Asia,Salesperson_11,Won
O-700811,2024-05-03,C-1612,102,Analytics Suite,Software,2,1174,Asia,Salesperson_2,Won
O-700812,2023-09-07,C-4842,103,Sales Booster,Software,15,18705,Asia,Salesperson_3,Won
O-700813,2023-09-11,C-4990,103,Sales Booster,Software,10,2770,Asia,Salesperson_2,Won
O-700814,2024-07-30,C-3990,101,CRM Pro,Software,9,10350,Asia,Salesperson_8,Won
O-700815,2023-01-20,C-4054,103,Sales Booster,Software,10,5320,Asia,Salesperson_11,Won
O-700816,2024-04-24,C-4531,102,Analytics Suite,Software,12,13956,Europe,Salesperson_11,Won
O-700817,2023-09-18,C-3423,103,Sales Booster,Software,1,1498,Europe,Salesperson_6,Won
O-700818,2024-09-26,C-4686,102,Analytics Suite,Software,11,2970,Asia,Salesperson_2,Won
O-700819,2024-02-25,C-2412,101,CRM Pro,Software,13,10673,Asia,Salesperson_1,Won
O-700820,2023-11-29,C-5647,101,CRM Pro,Software,4,3616,Asia,Salesperson_7,Won
O-700821,2024-06-19,C-1956,102,Analytics Suite,Software,7,2982,Asia,Salesperson_1,Won
O-700822,2023-03-26,C-3421,201,POS Terminal,Hardware,8,8464,North America,Salesperson_8,Won
O-700823,2024-08-09,C-1469,101,CRM Pro,Software,11,7359,Asia,Salesperson_7,Won
O-700824,2023-06-05,C-3489,201,POS Terminal,Hardware,4,5564,Europe,Salesperson_10,Won
O-700825,2023-09-10,C-5193,101,CRM Pro,Software,3,3792,North America,Salesperson_10,Won
O-700826,2023-08-21,C-3746,201,POS Terminal,Hardware,9,5265,Europe,Salesperson_7,Won
O-700827,2024-10-28,C-5903,101,CRM Pro,Software,11,12518,Europe,Salesperson_9,Won
O-700828,2023-08-28,C-1329,102,Analytics Suite,Software,12,11712,Asia,Salesperson_11,Won
O-700829,2024-08-13,C-4128,201,POS Terminal,Hardware,2,766,Asia,Salesperson_3,Won
O-700830,2024-07-14,C-2409,103,Sales Booster,Software,2,2714,Asia,Salesperson_5,Won
O-700831,2024-03-11,C-4954,101,CRM Pro,Software,6,3900,Asia,Salesperson_7,Won
O-700832,2024-06-16,C-4282,201,POS Terminal,Hardware,11,6270,Europe,Salesperson_7,Won
O-700833,2024-10-27,C-2654,102,Analytics Suite,Software,10,7810,Asia,Salesperson_8,Won
O-700834,2023-08-28,C-4074,101,CRM Pro,Software,12,12648,Europe,Salesperson_10,Won
O-700835,2024-05-10,C-5305,103,Sales Booster,Software,10,-3990,Asia,Salesperson_9,Won
O-700836,2023-05-12,C-3855,103,Sales Booster,Software,1,747,Europe,Salesperson_1,Won
O-700837,2023-09-07,C-4400,102,Analytics Suite,Software,12,13128,North America,Salesperson_8,Won
O-700838,2023-10-09,C-5335,102,Analytics Suite,Software,15,10980,North America,Salesperson_6,Won
O-700839,2024-09-12,C-1651,101,CRM Pro,Software,4,5204,Asia,Salesperson_6,Won
O-700840,2024-01-18,C-2045,201,POS Terminal,Hardware,6,8730,Europe,Salesperson_10,Won
O-700841,2023-02-13,C-4528,102,Analytics Suite,Software,15,-22080,Europe,Salesperson_4,Won
O-700842,2023-11-30,C-1740,102,Analytics Suite,Software,3,1308,Asia,Salesperson_1,Won
O-700843,2024-11-25,C-3676,201,POS Terminal,Hardware,1,383,Europe,Salesperson_7,Won
O-700844,2023-01-23,C-3718,103,Sales Booster,Software,6,3528,Asia,Salesperson_4,Won
O-700845,2024-07-29,C-4225,102,Analytics Suite,Software,13,16003,North America,Salesperson_5,Won
O-700846,2023-06-19,C-5067,201,POS Terminal,Hardware,8,11344,Asia,Salesperson_7,Won
O-700847,2024-03-01,C-3386,201,POS Terminal,Hardware,14,9436,Europe,Salesperson_7,Won
O-700848,2023-04-30,C-4851,101,CRM Pro,Software,10,3860,North America,Salesperson_10,Won
O-700849,2023-01-05,C-4608,103,Sales Booster,Software,2,2064,Asia,Salesperson_1,Won
O-700850,2024-10-19,C-3483,101,CRM Pro,Software,5,2330,Europe,Salesperson_8,Won
O-700851,2023-11-28,C-2981,102,Analytics Suite,Software,12,4728,North America,Salesperson_7,Won
O-700852,2023-03-26,C-4316,201,POS Terminal,Hardware,10,6220,Europe,Salesperson_5,Won
O-700853,2024-03-12,C-2039,103,Sales Booster,Software,1,1444,Europe,Salesperson_2,Won
O-700854,2023-12-30,C-1363,103,Sales Booster,Software,13,7644,North America,Salesperson_5,Won
O-700855,2023-01-22,C-3953,103,Sales Booster,Software,2,1618,Asia,Salesperson_10,Won
O-700856,2023-05-28,C-1920,102,Analytics Suite,Software,5,0,Europe,Salesperson_4,Won
O-700857,2024-05-29,C-2585,101,CRM Pro,Software,14,-19978,North America,Salesperson_2,Won
O-700858,2024-02-02,C-1324,201,POS Terminal,Hardware,5,-5185,North America,Salesperson_11,Won
O-700859,2024-01-17,C-5276,103,Sales Booster,Software,2,468,North America,Salesperson_6,Won
O-700860,2024-11-06,C-3072,201,POS Terminal,Hardware,9,7083,North America,Salesperson_7,Won
O-700861,2023-01-27,C-2982,101,CRM Pro,Software,13,11375,Europe,Salesperson_11,Won
O-700862,2023-06-03,C-4861,102,Analytics Suite,Software,9,8271,North America,Salesperson_7,Won
O-700863,2023-05-11,C-5910,102,Analytics Suite,Software,4,2772,North America,Salesperson_1,Won
O-700864,2023-05-08,C-3697,103,Sales Booster,Software,3,1296,North America,Salesperson_3,Won
O-700865,2023-08-26,C-4715,102,Analytics Suite,Software,7,8239,North America,Salesperson_8,Won
O-700866,2023-04-26,C-4079,103,Sales Booster,Software,7,0,Europe,Salesperson_2,Won
O-700867,2024-03-29,C-1445,103,Sales Booster,Software,8,9776,Europe,Salesperson_7,Won
O-700868,2023-06-11,C-5299,102,Analytics Suite,Software,12,7836,Europe,Salesperson_2,Won
O-700869,2023-07-04,C-3415,201,POS Terminal,Hardware,13,17394,Asia,Salesperson_8,Won
O-700870,2023-06-30,C-2687,103,Sales Booster,Software,10,7560,Asia,Salesperson_6,Won
O-700871,2023-05-22,C-3393,201,POS Terminal,Hardware,4,-1748,Asia,Salesperson_7,Won
O-700872,2023-01-03,C-5128,201,POS Terminal,Hardware,5,7380,Europe,Salesperson_9,Won
O-700873,2023-01-15,C-4495,101,CRM Pro,Software,12,3924,Europe,Salesperson_8,Won
O-700874,2023-09-07,C-4188,102,Analytics Suite,Software,9,2286,Europe,Salesperson_5,Won
O-700875,2023-09-30,C-5817,102,Analytics Suite,Software,7,10430,North America,Salesperson_4,Won
O-700876,2024-10-10,C-1001,101,CRM Pro,Software,11,3993,Asia,Salesperson_2,Won
O-700877,2023-12-16,C-4117,101,CRM Pro,Software,15,0,Europe,Salesperson_1,Won
O-700878,2024-03-02,C-2348,103,Sales Booster,Software,1,1165,Asia,Salesperson_2,Won
O-700879,2023-03-07,C-3741,102,Analytics Suite,Software,2,2778,Europe,Salesperson_7,Won
O-700880,2023-11-10,C-5101,101,CRM Pro,Software,3,3234,Asia,Salesperson_7,Won
O-700881,2024-07-10,C-1306,103,Sales Booster,Software,12,16104,Europe,Salesperson_7,Won
O-700882,2024-05-02,C-4485,201,POS Terminal,Hardware,9,3105,Asia,Salesperson_9,Won
O-700883,2024-03-23,C-2843,201,POS Terminal,Hardware,3,1428,Asia,Salesperson_4,Won
O-700884,2023-02-17,C-2126,102,Analytics Suite,Software,3,1038,Asia,Salesperson_10,Won
O-700885,2024-02-11,C-3153,103,Sales Booster,Software,9,7326,Asia,Salesperson_6,Won
O-700886,2023-11-23,C-3331,102,Analytics Suite,Software,10,13700,Asia,Salesperson_10,Won
O-700887,2023-02-11,C-3359,201,POS Terminal,Hardware,3,2235,North America,Salesperson_4,Won
O-700888,2023-01-30,C-5242,101,CRM Pro,Software,13,3185,North America,Salesperson_3,Won
O-700889,2024-06-24,C-5369,103,Sales Booster,Software,7,8883,Europe,Salesperson_6,Won
O-700890,2024-02-17,C-2860,201,POS Terminal,Hardware,13,5629,Asia,Salesperson_11,Won
O-700891,2023-01-29,C-1421,103,Sales Booster,Software,10,2860,Europe,Salesperson_10,Won
O-700892,2024-08-09,C-4993,201,POS Terminal,Hardware,12,17748,North America,Salesperson_7,Won
O-700893,2024-01-20,C-1715,101,CRM Pro,Software,6,2268,Europe,Salesperson_11,Won
O-700894,2024-02-09,C-2078,101,CRM Pro,Software,3,3792,North America,Salesperson_8,Won
O-700895,2024-04-09,C-5016,101,CRM Pro,Software,5,-6960,North America,Salesperson_11,Won
O-700896,2024-03-09,C-3769,101,CRM Pro,Software,9,10440,Europe,Salesperson_6,Won
O-700897,2023-12-21,C-2712,201,POS Terminal,Hardware,10,14060,North America,Salesperson_4,Won
O-700898,2024-04-28,C-3968,201,POS Terminal,Hardware,8,4952,Europe,Salesperson_4,Won
O-700899,2023-10-12,C-5095,201,POS Terminal,Hardware,10,9250,North America,Salesperson_5,Won
O-700900,2024-09-21,C-2685,102,Analytics Suite,Software,5,-270300,Europe,Salesperson_8,Won
O-700901,2023-04-26,C-2171,101,CRM Pro,Software,1,1465,Europe,Salesperson_3,Won
O-700902,2024-04-08,C-2740,102,Analytics Suite,Software,15,15960,Europe,Salesperson_4,Won
O-700903,2023-07-09,C-4165,201,POS Terminal,Hardware,1,482,Europe,Salesperson_2,Won
O-700904,2024-12-08,C-3496,201,POS Terminal,Hardware,11,575498,Europe,Salesperson_3,Won
O-700905,2024-12-31,C-3414,102,Analytics Suite,Software,4,4164,North America,Salesperson_6,Won
O-700906,2023-04-18,C-5907,201,POS Terminal,Hardware,4,5428,North America,Salesperson_11,Won
O-700907,2023-11-10,C-3033,103,Sales Booster,Software,2,2298,Europe,Salesperson_9,Won
O-700908,2023-01-18,C-3819,201,POS Terminal,Hardware,6,7230,Asia,Salesperson_10,Won
O-700909,2024-04-24,C-3742,101,CRM Pro,Software,6,1986,Europe,Salesperson_11,Won
O-700910,2024-12-07,C-4415,201,POS Terminal,Hardware,15,19875,Europe,Salesperson_6,Won
O-700911,2024-05-26,C-1552,103,Sales Booster,Software,5,5860,Europe,Salesperson_2,Won
O-700912,2023-10-09,C-4331,201,POS Terminal,Hardware,5,6640,North America,Salesperson_5,Won
O-700913,2023-11-18,C-1399,103,Sales Booster,Software,15,13935,Asia,Salesperson_11,Won
O-700914,2024-02-27,C-3385,102,Analytics Suite,Software,14,7532,Asia,Salesperson_2,Won
O-700915,2024-02-01,C-1418,201,POS Terminal,Hardware,4,3624,Europe,Salesperson_8,Won
O-700916,2023-05-11,C-2507,103,Sales Booster,Software,7,10381,North America,Salesperson_9,Won
O-700917,2024-08-28,C-2729,103,Sales Booster,Software,12,553608,Europe,Salesperson_10,Won
O-700918,2023-12-08,C-1050,102,Analytics Suite,Software,11,4180,North America,Salesperson_6,Won
O-700919,2023-07-20,C-1756,201,POS Terminal,Hardware,7,9373,Europe,Salesperson_6,Won
O-700920,2023-09-28,C-3435,102,Analytics Suite,Software,15,14190,Asia,Salesperson_7,Won
O-700921,2024-05-04,C-2589,103,Sales Booster,Software,7,5495,Asia,Salesperson_8,Won
O-700922,2023-04-26,C-4547,102,Analytics Suite,Software,4,-4072,North America,Salesperson_2,Won
O-700923,2023-06-17,C-2158,201,POS Terminal,Hardware,9,10026,North America,Salesperson_8,Won
O-700924,2024-10-23,C-4103,102,Analytics Suite,Software,9,10125,Asia,Salesperson_6,Won
O-700925,2024-07-06,C-2720,102,Analytics Suite,Software,15,8430,North America,Salesperson_9,Won
O-700926,2024-10-24,C-3526,102,Analytics Suite,Software,6,6930,Asia,Salesperson_10,Won
O-700927,2024-06-03,C-5461,102,Analytics Suite,Software,4,804,Europe,Salesperson_1,Won
O-700928,2023-02-06,C-1513,103,Sales Booster,Software,1,305,North America,Salesperson_11,Won
O-700929,2024-02-08,C-4149,201,POS Terminal,Hardware,7,2947,Asia,Salesperson_9,Won
O-700930,2024-07-05,C-4071,103,Sales Booster,Software,4,150660,Europe,Salesperson_11,Won
O-700931,2023-12-26,C-3663,201,POS Terminal,Hardware,5,2615,North America,Salesperson_4,Won
O-700932,2023-08-11,C-1804,101,CRM Pro,Software,4,3112,Europe,Salesperson_11,Won
O-700933,2024-09-27,C-5971,103,Sales Booster,Software,6,8922,Europe,Salesperson_11,Won
O-700934,2024-09-18,C-5716,102,Analytics Suite,Software,6,565320,Europe,Salesperson_4,Won
O-700935,2024-02-24,C-5443,101,CRM Pro,Software,13,6279,Asia,Salesperson_2,Won
O-700936,2024-06-09,C-5565,103,Sales Booster,Software,13,16640,Europe,Salesperson_1,Won
O-700937,2024-12-05,C-1445,201,POS Terminal,Hardware,6,8088,Asia,Salesperson_6,Won
O-700938,2024-11-03,C-5263,102,Analytics Suite,Software,7,5866,Asia,Salesperson_9,Won
O-700939,2023-06-13,C-2242,102,Analytics Suite,Software,2,61290,Asia,Salesperson_3,Won
O-700940,2023-05-20,C-1217,103,Sales Booster,Software,12,14760,Europe,Salesperson_7,Won
O-700941,2023-03-31,C-5036,201,POS Terminal,Hardware,6,6684,Asia,Salesperson_4,Won
O-700942,2023-02-17,C-4963,103,Sales Booster,Software,5,1220,North America,Salesperson_1,Won
O-700943,2023-05-19,C-5152,201,POS Terminal,Hardware,8,9384,Europe,Salesperson_11,Won
O-700944,2023-02-24,C-1779,101,CRM Pro,Software,11,11396,Asia,Salesperson_10,Won
O-700945,2024-01-14,C-5211,103,Sales Booster,Software,14,14000,Asia,Salesperson_4,Won
O-700946,2024-04-29,C-4980,102,Analytics Suite,Software,4,5348,North America,Salesperson_6,Won
O-700947,2023-04-14,C-2075,102,Analytics Suite,Software,5,6220,Asia,Salesperson_6,Won
O-700948,2024-11-22,C-5279,102,Analytics Suite,Software,2,2344,Asia,Salesperson_1,Won
O-700949,2023-08-27,C-4475,102,Analytics Suite,Software,14,8876,Asia,Salesperson_5,Won
O-700950,2023-07-31,C-2286,101,CRM Pro,Software,9,3330,North America,Salesperson_4,Won
O-700951,2024-10-21,C-1463,102,Analytics Suite,Software,6,5556,Europe,Salesperson_6,Won
O-700952,2024-05-02,C-5555,103,Sales Booster,Software,15,15990,North America,Salesperson_6,Won
O-700953,2024-12-22,C-2995,103,Sales Booster,Software,9,7713,North America,Salesperson_11,Won
O-700954,2024-11-09,C-5719,102,Analytics Suite,Software,4,4948,Asia,Salesperson_11,Won
O-700955,2024-07-29,C-4153,103,Sales Booster,Software,2,-554,Europe,Salesperson_4,Won
O-700956,2024-02-13,C-2497,201,POS Terminal,Hardware,14,743680,Asia,Salesperson_8,Won
O-700957,2024-11-13,C-5716,102,Analytics Suite,Software,14,11284,Asia,Salesperson_8,Won
O-700958,2023-05-09,C-3959,103,Sales Booster,Software,14,13552,Europe,Salesperson_6,Won
O-700959,2024-03-24,C-4357,101,CRM Pro,Software,8,9416,North America,Salesperson_11,Won
O-700960,2023-06-18,C-1576,102,Analytics Suite,Software,14,-5712,Europe,Salesperson_11,Won
O-700961,2023-10-17,C-1784,103,Sales Booster,Software,13,10842,Asia,Salesperson_4,Won
O-700962,2024-05-02,C-5503,103,Sales Booster,Software,1,-877,Asia,Salesperson_4,Won
O-700963,2024-11-29,C-5234,103,Sales Booster,Software,12,6228,North America,Salesperson_2,Won
O-700964,2023-07-08,C-3035,102,Analytics Suite,Software,5,0,North America,Salesperson_6,Won
O-700965,2024-11-02,C-2187,101,CRM Pro,Software,14,18830,North America,Salesperson_6,Won
O-700966,2024-02-21,C-2467,101,CRM Pro,Software,15,12660,North America,Salesperson_2,Won
O-700967,2024-05-15,C-4734,201,POS Terminal,Hardware,2,2256,Europe,Salesperson_8,Won
O-700968,2024-10-11,C-5821,201,POS Terminal,Hardware,1,203,Asia,Salesperson_11,Won
O-700969,2023-09-16,C-2675,201,POS Terminal,Hardware,7,8092,Europe,Salesperson_8,Won
O-700970,2024-01-31,C-3308,102,Analytics Suite,Software,11,3762,Europe,Salesperson_11,Won
O-700971,2023-03-09,C-5544,201,POS Terminal,Hardware,14,20454,Asia,Salesperson_1,Won
O-700972,2024-03-10,C-1824,103,Sales Booster,Software,10,8710,Europe,Salesperson_10,Won
O-700973,2023-01-10,C-4270,201,POS Terminal,Hardware,8,10232,Europe,Salesperson_1,Won
O-700974,2023-12-07,C-4148,103,Sales Booster,Software,15,14655,Asia,Salesperson_1,Won
O-700975,2024-07-05,C-2229,103,Sales Booster,Software,8,4544,Europe,Salesperson_9,Won
O-700976,2023-03-04,C-2627,101,CRM Pro,Software,3,3339,Asia,Salesperson_7,Won
O-700977,2024-08-11,C-2014,101,CRM Pro,Software,14,18914,Europe,Salesperson_1,Won
O-700978,2024-02-22,C-3836,201,POS Terminal,Hardware,8,5640,Europe,Salesperson_10,Won
O-700979,2024-07-19,C-5093,103,Sales Booster,Software,15,18720,Asia,Salesperson_3,Won
O-700980,2024-04-30,C-4849,103,Sales Booster,Software,2,2700,Asia,Salesperson_11,Won
O-700981,2023-03-03,C-1236,201,POS Terminal,Hardware,14,10752,Europe,Salesperson_1,Won
O-700982,2024-06-07,C-1348,201,POS Terminal,Hardware,14,6006,Europe,Salesperson_10,Won
O-700983,2024-05-07,C-3929,101,CRM Pro,Software,14,15134,Asia,Salesperson_10,Won
O-700984,2023-10-12,C-4916,101,CRM Pro,Software,4,4716,Asia,Salesperson_10,Won
O-700985,2023-01-25,C-3855,201,POS Terminal,Hardware,14,17570,Asia,Salesperson_11,Won
O-700986,2023-02-19,C-4417,201,POS Terminal,Hardware,9,-5922,Asia,Salesperson_8,Won
O-700987,2023-07-14,C-4433,103,Sales Booster,Software,11,15136,Europe,Salesperson_6,Won
O-700988,2024-12-28,C-3741,201,POS Terminal,Hardware,1,934,North America,Salesperson_10,Won
O-700989,2024-01-08,C-3518,103,Sales Booster,Software,9,10683,Europe,Salesperson_11,Won
O-700990,2024-08-20,C-1239,101,CRM Pro,Software,5,6475,North America,Salesperson_8,Won
O-700991,2024-09-03,C-1316,103,Sales Booster,Software,13,15717,Europe,Salesperson_3,Won
O-700992,2023-01-03,C-5473,103,Sales Booster,Software,5,1890,Europe,Salesperson_9,Won
O-700993,2024-05-20,C-3722,101,CRM Pro,Software,15,16755,Asia,Salesperson_9,Won
O-700994,2024-05-30,C-5766,201,POS Terminal,Hardware,9,2205,Asia,Salesperson_10,Won
O-700995,2024-03-12,C-4384,201,POS Terminal,Hardware,5,1625,Europe,Salesperson_11,Won
O-700996,2024-05-11,C-1254,101,CRM Pro,Software,7,10451,North America,Salesperson_8,Won
O-700997,2023-11-20,C-5206,102,Analytics Suite,Software,10,5610,North America,Salesperson_6,Won
O-700998,2023-12-07,C-5274,201,POS Terminal,Hardware,8,6536,North America,Salesperson_9,Won
O-700999,2023-03-31,C-5997,102,Analytics Suite,Software,4,317680,North America,Salesperson_9,Won
O-701000,2024-05-19,C-5609,102,Analytics Suite,Software,6,2916,Asia,Salesperson_9,Won
O-701001,2023-02-16,C-4156,102,Analytics Suite,Software,6,4218,North America,Salesperson_11,Won
O-701002,2024-08-23,C-3547,201,POS Terminal,Hardware,11,13728,North America,Salesperson_1,Won
O-701003,2023-08-28,C-2034,101,CRM Pro,Software,5,362500,Asia,Salesperson_7,Won
O-701004,2023-08-14,C-3556,103,Sales Booster,Software,6,7020,North America,Salesperson_10,Won
O-701005,2024-03-03,C-1116,201,POS Terminal,Hardware,9,1836,Asia,Salesperson_5,Won
O-701006,2023-12-23,C-1898,201,POS Terminal,Hardware,15,6105,Asia,Salesperson_4,Won
O-701007,2024-08-28,C-1193,101,CRM Pro,Software,1,794,Asia,Salesperson_11,Won
O-701008,2023-08-17,C-2277,101,CRM Pro,Software,9,4689,Asia,Salesperson_4,Won
O-701009,2024-07-14,C-4095,201,POS Terminal,Hardware,15,12675,Europe,Salesperson_3,Won
O-701010,2024-01-23,C-4251,201,POS Terminal,Hardware,2,1412,Europe,Salesperson_11,Won
O-701011,2024-11-13,C-1133,102,Analytics Suite,Software,2,2174,North America,Salesperson_10,Won
O-701012,2024-08-31,C-2560,201,POS Terminal,Hardware,7,7091,Europe,Salesperson_4,Won
O-701013,2023-05-28,C-1331,102,Analytics Suite,Software,1,1076,Asia,Salesperson_4,Won
O-701014,2024-10-11,C-2732,102,Analytics Suite,Software,3,849,North America,Salesperson_9,Won
O-701015,2023-05-13,C-3882,201,POS Terminal,Hardware,8,11856,Asia,Salesperson_9,Won
O-701016,2023-10-07,C-3615,201,POS Terminal,Hardware,4,960,Asia,Salesperson_11,Won
O-701017,2024-03-16,C-1962,102,Analytics Suite,Software,1,1353,Europe,Salesperson_6,Won
O-701018,2024-03-11,C-4039,102,Analytics Suite,Software,5,3220,Asia,Salesperson_9,Won
O-701019,2023-06-04,C-3140,103,Sales Booster,Software,11,12353,North America,Salesperson_2,Won
O-701020,2023-08-09,C-1567,103,Sales Booster,Software,7,3129,Asia,Salesperson_2,Won
O-701021,2024-03-07,C-5034,101,CRM Pro,Software,13,2704,North America,Salesperson_2,Won
O-701022,2024-01-05,C-1902,102,Analytics Suite,Software,15,14985,North America,Salesperson_1,Won
O-701023,2024-04-19,C-4878,103,Sales Booster,Software,5,5310,Asia,Salesperson_8,Won
O-701024,2024-03-03,C-1625,102,Analytics Suite,Software,11,2222,North America,Salesperson_6,Won
O-701025,2023-12-14,C-5081,102,Analytics Suite,Software,14,4270,North America,Salesperson_11,Won
O-701026,2023-03-03,C-4912,103,Sales Booster,Software,4,3968,Europe,Salesperson_5,Won
O-701027,2023-08-16,C-3792,201,POS Terminal,Hardware,8,10296,Europe,Salesperson_9,Won
O-701028,2024-05-15,C-5124,103,Sales Booster,Software,11,9361,North America,Salesperson_10,Won
O-701029,2023-09-13,C-5612,101,CRM Pro,Software,9,12636,North America,Salesperson_2,Won
O-701030,2023-07-10,C-1269,102,Analytics Suite,Software,12,6480,Asia,Salesperson_6,Won
O-701031,2024-06-04,C-2833,201,POS Terminal,Hardware,9,4779,North America,Salesperson_4,Won
O-701032,2024-05-13,C-4016,101,CRM Pro,Software,3,3774,Europe,Salesperson_4,Won
O-701033,2024-02-12,C-5567,103,Sales Booster,Software,7,5572,Europe,Salesperson_7,Won
O-701034,2023-09-18,C-4703,102,Analytics Suite,Software,2,-426,Europe,Salesperson_5,Won
O-701035,2024-02-17,C-1604,102,Analytics Suite,Software,8,7368,Asia,Salesperson_8,Won
O-701036,2023-01-29,C-1990,101,CRM Pro,Software,11,12419,Europe,Salesperson_2,Won
O-701037,2024-10-24,C-2192,103,Sales Booster,Software,12,13980,Europe,Salesperson_5,Won
