order_id,order_date,customer_id,product_name,category,region,channel,units,revenue,stage
O-900902,2024-01-14,C-5557,CRM Pro,Hard ware,Asia,inbound,1,1114,Won
O-900903,2023-06-15,C-4507,POS Terminal,Software,europe,Inbound,8,8328,Won
O-900904,2024-06-24,C-5184,AnalyticsSuite,Hardware,N. America,OUTBOUND,8,15968,Won
O-900905,2023-11-30,C-5872,Analytics Suite,Hard ware,North America,OUTBOUND,2,3758,Won
O-900906,2023-12-26,C-6488,POS Terminal,hardware,north america,Outbound,1,600,Won
O-900907,2024-07-26,C-4059,Analytics Suite,Software,europe,partner,3,3783,Won
O-900908,2024-01-17,C-3753,POS Terminal,Hardware,asia,Partner,14,21896,Won
O-900909,2023-02-09,C-3054,CRM Pro,Hard ware,North America,Inbound,5,7115,Won
O-900910,2024-09-27,C-1758,POS-Terminal,software,APAC,Inbound,13,19240,Won
O-900911,2023-09-21,C-4100,POS-Terminal,Hard ware,North America,inbound,15,6870,Won
O-900912,2023-09-01,C-2282,POS Terminal,Soft ware,Europe,Outbound,12,4308,Won
O-900913,2023-12-30,C-6453,CRM-Pro,Software,Asia,partner,4,3276,Won
O-900914,2024-06-19,C-1935,CRM-Pro,hardware,Asia,Inbound,8,8200,Won
O-900915,2024-03-21,C-5265,AnalyticsSuite,hardware,asia,out bound,1,1928,Won
O-900916,2024-05-25,C-2150,POS-Terminal,Software,North-America,out bound,7,9513,Won
O-900917,2023-04-12,C-4261,POS Terminal,Soft ware,Europe,Inbound,12,15468,Won
O-900918,2024-12-16,C-5673,POS Terminal,Hardware,europe,Partner,3,4017,Won
O-900919,2023-05-21,C-5934,CRM-Pro,software,North-America,OUTBOUND,9,5508,Won
O-900920,2023-02-22,C-6427,POS Terminal,Hardware,North America,Outbound,6,5382,Won
O-900921,2023-06-08,C-6835,POS Terminal,hardware,APAC,In-bound,9,16623,Won
O-900922,2023-03-20,C-4082,AnalyticsSuite,Soft ware,NA,OUTBOUND,5,7840,Won
O-900923,2024-10-15,C-6316,AnalyticsSuite,Hard ware,asia,OUTBOUND,6,2316,Won
O-900924,2024-10-23,C-5749,POS Terminal,Software,N. America,out bound,8,9616,Won
O-900925,2024-05-26,C-5782,Analytics Suite,Hardware,NA,OUTBOUND,1,368,Won
O-900926,2024-12-15,C-1000,POS Terminal,Hardware,North America,Partner,5,4710,Won
O-900927,2024-06-01,C-5248,POS-Terminal,Hard ware,APAC,OUTBOUND,6,11784,Won
O-900928,2024-01-07,C-2565,POS Terminal,Hardware,asia,Partner,1,835,Won
O-900929,2023-03-18,C-6012,POS-Terminal,hardware,North America,inbound,7,4018,Won
O-900930,2023-11-27,C-6315,AnalyticsSuite,Hard ware,north america,Outbound,1,1318,Won
O-900931,2023-09-26,C-3743,POS-Terminal,Hardware,Asia,OUTBOUND,10,12210,Won
O-900932,2024-03-31,C-2387,POS Terminal,Hardware,North America,Inbound,14,17710,Won
O-900933,2024-10-21,C-4170,POS Terminal,Software,europe,Inbound,1,1011,Won
O-900934,2023-11-14,C-2973,POS-Terminal,software,europe,In-bound,2,2224,Won
O-900935,2024-06-13,C-1492,POS-Terminal,Hardware,Asia,inbound,3,3261,Won
O-900936,2024-07-04,C-4854,POS Terminal,software,N. America,inbound,5,2585,Won
O-900937,2023-12-31,C-1689,CRM Pro,hardware,APAC,partner,3,2568,Won
O-900938,2023-06-29,C-3316,Analytics Suite,Software,N. America,In-bound,9,6669,Won
O-900939,2024-01-30,C-5142,Analytics Suite,Hardware,europe,OUTBOUND,15,17115,Won
O-900940,2023-02-25,C-3584,CRM Pro,hardware,N. America,In-bound,2,790,Won
O-900941,2023-06-30,C-4210,POS-Terminal,software,europe,Partner,15,5595,Won
O-900942,2024-12-20,C-3484,POS Terminal,hardware,APAC,Partner,2,2120,Won
O-900943,2024-11-19,C-3335,AnalyticsSuite,Hardware,North-America,Partner,10,19720,Won
O-900944,2024-01-09,C-6000,POS-Terminal,Soft ware,APAC,inbound,11,21912,Won
O-900945,2024-05-22,C-1627,POS-Terminal,Hard ware,North-America,out bound,4,3316,Won
O-900946,2023-12-17,C-3266,Analytics Suite,Hardware,North-America,Partner,1,1575,Won
O-900947,2024-05-25,C-4129,POS-Terminal,software,North-America,In-bound,1,436,Won
O-900948,2023-05-01,C-4236,POS-Terminal,Soft ware,europe,inbound,14,10962,Won
O-900949,2024-09-27,C-2687,CRM Pro,Hard ware,north america,Inbound,8,2544,Won
O-900950,2023-07-10,C-1153,Analytics Suite,Software,NA,Outbound,15,23025,Won
O-900951,2023-08-06,C-4405,POS-Terminal,hardware,NA,partner,14,27160,Won
O-900952,2023-01-04,C-5820,Analytics Suite,Soft ware,asia,out bound,13,21034,Won
O-900953,2023-09-23,C-5979,Analytics Suite,Hard ware,north america,In-bound,1,1587,Won
O-900954,2023-07-04,C-6306,POS Terminal,Software,North-America,Partner,8,4672,Won
O-900955,2024-09-03,C-4777,POS Terminal,Soft ware,EU,OUTBOUND,12,11112,Won
O-900956,2024-06-07,C-3277,Analytics Suite,Software,North America,inbound,1,341,Won
O-900957,2024-05-12,C-3396,AnalyticsSuite,Hard ware,Asia,partner,1,1199,Won
O-900958,2024-09-03,C-6712,AnalyticsSuite,Soft ware,APAC,out bound,7,8267,Won
O-900959,2023-11-21,C-5002,Analytics Suite,Soft ware,APAC,In-bound,11,9537,Won
O-900960,2023-10-06,C-4652,POS-Terminal,Software,north america,In-bound,2,1562,Won
O-900961,2023-05-19,C-5336,POS-Terminal,software,north america,Inbound,10,6660,Won
O-900962,2023-07-21,C-6860,AnalyticsSuite,Software,NA,partner,2,2344,Won
O-900963,2023-02-27,C-3673,POS-Terminal,Hard ware,Europe,partner,10,16730,Won
O-900964,2023-09-02,C-5204,Analytics Suite,Hardware,europe,out bound,9,6147,Won
O-900965,2023-11-21,C-3459,AnalyticsSuite,Hard ware,N. America,out bound,6,8454,Won
O-900966,2024-06-19,C-2736,POS Terminal,Hard ware,Asia,partner,8,10912,Won
O-900967,2023-12-10,C-3487,Analytics Suite,Hard ware,N. America,Inbound,11,13717,Won
O-900968,2024-03-23,C-4356,CRM-Pro,Soft ware,NA,Inbound,9,3006,Won
O-900969,2024-02-19,C-3958,Analytics Suite,Hard ware,Asia,out bound,11,13662,Won
O-900970,2024-08-26,C-6558,AnalyticsSuite,Hard ware,APAC,inbound,4,5268,Won
O-900971,2024-02-15,C-3503,Analytics Suite,Hardware,N. America,Outbound,2,2612,Won
O-900972,2023-01-09,C-1940,Analytics Suite,Hard ware,Asia,out bound,15,27750,Won
O-900973,2023-06-15,C-1408,POS Terminal,Software,europe,out bound,9,9333,Won
O-900974,2024-01-07,C-1806,CRM Pro,software,North-America,partner,11,20735,Won
O-900975,2023-06-24,C-3488,CRM Pro,Software,EU,Inbound,8,3504,Won
O-900976,2024-12-17,C-2889,CRM Pro,Hardware,North America,partner,11,20328,Won
O-900977,2023-11-24,C-3911,AnalyticsSuite,Soft ware,Asia,partner,5,4340,Won
O-900978,2023-12-28,C-4063,Analytics Suite,Software,North America,inbound,7,5747,Won
O-900979,2023-03-27,C-5962,AnalyticsSuite,Hard ware,EU,Inbound,6,8166,Won
O-900980,2023-02-25,C-1476,CRM-Pro,hardware,APAC,OUTBOUND,3,1821,Won
O-900981,2024-06-23,C-2459,Analytics Suite,Software,North America,OUTBOUND,1,1298,Won
O-900982,2024-01-10,C-5734,POS-Terminal,hardware,North-America,Outbound,14,16254,Won
O-900983,2023-05-02,C-4875,POS Terminal,software,N. America,Outbound,8,5472,Won
O-900984,2023-02-02,C-6134,POS-Terminal,Soft ware,Europe,out bound,6,5166,Won
O-900985,2023-02-01,C-4039,CRM Pro,software,N. America,OUTBOUND,1,754,Won
O-900986,2023-11-23,C-1592,Analytics Suite,Soft ware,NA,In-bound,2,3618,Won
O-900987,2023-11-18,C-1059,POS-Terminal,hardware,Europe,inbound,5,9315,Won
O-900988,2023-07-20,C-1972,POS Terminal,Soft ware,asia,Outbound,3,2931,Won
O-900989,2024-09-29,C-4243,CRM-Pro,software,APAC,out bound,14,19810,Won
O-900990,2023-10-18,C-2815,POS-Terminal,software,EU,Outbound,10,9160,Won
O-900991,2023-12-25,C-4223,POS Terminal,Software,Europe,inbound,6,8712,Won
O-900992,2024-04-19,C-5372,Analytics Suite,software,Europe,OUTBOUND,7,2688,Won
O-900993,2023-04-11,C-1004,POS Terminal,Soft ware,N. America,inbound,15,29010,Won
O-900994,2023-08-20,C-4606,POS-Terminal,Hardware,North America,Inbound,4,2360,Won
O-900995,2023-10-03,C-1070,Analytics Suite,software,asia,inbound,12,5520,Won
O-900996,2023-05-30,C-5950,CRM-Pro,Software,europe,inbound,6,9366,Won
O-900997,2024-03-13,C-4360,Analytics Suite,Hardware,North-America,Outbound,15,5925,Won
O-900998,2023-10-17,C-5493,AnalyticsSuite,hardware,APAC,Partner,10,7220,Won
O-900999,2023-10-06,C-4351,AnalyticsSuite,Software,APAC,In-bound,6,4542,Won
O-901000,2023-12-29,C-4950,POS-Terminal,Soft ware,north america,Partner,3,1326,Won
O-901001,2024-06-25,C-3533,CRM-Pro,hardware,europe,In-bound,14,11718,Won
O-901002,2024-01-15,C-6231,POS-Terminal,Software,EU,Outbound,12,21588,Won
O-901003,2023-06-22,C-6651,POS Terminal,Software,North-America,Inbound,12,15252,Won
O-901004,2023-03-15,C-3817,Analytics Suite,software,North America,out bound,13,16497,Won
O-901005,2024-03-01,C-5850,POS Terminal,Hard ware,Europe,Outbound,5,5500,Won
O-901006,2023-12-07,C-1618,AnalyticsSuite,Hardware,N. America,Outbound,7,7378,Won
O-901007,2024-09-05,C-5704,POS Terminal,software,N. America,partner,3,4461,Won
O-901008,2023-09-22,C-4268,POS-Terminal,hardware,Europe,Inbound,11,5885,Won
O-901009,2023-07-31,C-6521,CRM-Pro,software,North America,OUTBOUND,12,19584,Won
O-901010,2024-12-07,C-2889,Analytics Suite,hardware,EU,OUTBOUND,7,9289,Won
O-901011,2024-09-10,C-2881,AnalyticsSuite,software,North-America,Inbound,2,2810,Won
O-901012,2023-05-26,C-6134,POS Terminal,hardware,asia,Outbound,5,5830,Won
O-901013,2023-10-01,C-5101,CRM-Pro,software,EU,Partner,11,12771,Won
O-901014,2024-11-08,C-2030,CRM Pro,software,asia,Inbound,14,20748,Won
O-901015,2024-12-01,C-2029,Analytics Suite,Software,North America,inbound,10,14720,Won
O-901016,2023-05-10,C-2989,Analytics Suite,software,north america,inbound,1,1641,Won
O-901017,2023-03-06,C-6036,CRM Pro,Hardware,N. America,partner,2,1478,Won
O-901018,2024-07-08,C-3571,CRM Pro,Software,North America,OUTBOUND,9,10980,Won
O-901019,2023-04-06,C-6506,CRM-Pro,Hardware,North-America,partner,11,12573,Won
O-901020,2023-08-07,C-5593,POS-Terminal,Software,APAC,out bound,6,2766,Won
O-901021,2024-01-16,C-3954,POS-Terminal,Software,N. America,inbound,4,4040,Won
O-901022,2023-12-27,C-4083,POS Terminal,Hard ware,north america,Partner,5,3755,Won
O-901023,2024-11-19,C-2015,CRM Pro,Soft ware,Asia,out bound,10,4640,Won
O-901024,2024-01-28,C-1331,POS Terminal,Hard ware,North America,Inbound,13,11193,Won
O-901025,2024-01-24,C-3147,POS-Terminal,Soft ware,North-America,inbound,13,20930,Won
O-901026,2023-06-05,C-3420,CRM Pro,Hard ware,N. America,In-bound,10,3980,Won
O-901027,2024-10-04,C-1675,CRM Pro,hardware,NA,inbound,11,21120,Won
O-901028,2024-12-05,C-2495,POS Terminal,software,N. America,OUTBOUND,15,12525,Won
O-901029,2023-03-27,C-4284,CRM Pro,hardware,NA,In-bound,3,5916,Won
O-901030,2024-05-05,C-4341,POS-Terminal,software,APAC,partner,2,1878,Won
O-901031,2024-07-23,C-6257,AnalyticsSuite,Software,North America,OUTBOUND,9,10602,Won
O-901032,2023-10-11,C-4406,CRM-Pro,hardware,NA,out bound,8,2816,Won
O-901033,2023-06-19,C-4448,Analytics Suite,Hard ware,Asia,Partner,15,23160,Won
O-901034,2023-07-27,C-3166,AnalyticsSuite,Software,North-America,out bound,10,11870,Won
O-901035,2024-05-12,C-3568,AnalyticsSuite,Hardware,NA,Partner,6,7968,Won
O-901036,2023-06-10,C-1591,CRM Pro,hardware,North America,Partner,14,24024,Won
O-901037,2024-03-02,C-1537,POS Terminal,hardware,North-America,OUTBOUND,13,15717,Won
O-901038,2023-12-29,C-1051,CRM Pro,Software,north america,partner,4,1552,Won
O-901039,2023-08-04,C-5845,AnalyticsSuite,Hard ware,NA,partner,5,2265,Won
O-901040,2024-11-03,C-5502,CRM-Pro,Hard ware,EU,Inbound,6,8538,Won
O-901041,2023-11-17,C-6619,Analytics Suite,software,APAC,out bound,15,12870,Won
O-901042,2023-12-05,C-3989,POS Terminal,software,NA,partner,8,4464,Won
O-901043,2024-11-01,C-5314,CRM-Pro,Soft ware,NA,Inbound,6,4488,Won
O-901044,2024-03-03,C-2052,AnalyticsSuite,Soft ware,Europe,partner,6,5196,Won
O-901045,2023-04-03,C-2282,POS Terminal,Software,asia,inbound,11,5544,Won
O-901046,2024-11-02,C-2599,POS Terminal,Software,Asia,inbound,1,1833,Won
O-901047,2024-09-13,C-5687,POS Terminal,Hardware,europe,partner,14,16534,Won
O-901048,2023-03-23,C-6447,Analytics Suite,hardware,APAC,OUTBOUND,7,11872,Won
O-901049,2024-01-24,C-1550,CRM-Pro,Software,europe,out bound,15,7935,Won
O-901050,2023-06-18,C-2537,AnalyticsSuite,Hard ware,asia,partner,9,17388,Won
O-901051,2023-08-09,C-6649,CRM-Pro,Soft ware,North-America,In-bound,9,12222,Won
O-901052,2023-11-24,C-5908,POS-Terminal,Hard ware,Europe,out bound,3,5439,Won
O-901053,2023-11-30,C-1139,CRM Pro,Hardware,europe,inbound,6,4452,Won
O-901054,2023-10-13,C-2264,CRM Pro,Hard ware,north america,Partner,8,3240,Won
O-901055,2023-11-06,C-4482,CRM-Pro,software,N. America,inbound,5,8390,Won
O-901056,2023-08-04,C-4599,Analytics Suite,hardware,APAC,In-bound,9,10116,Won
O-901057,2024-02-19,C-1199,CRM-Pro,Hard ware,north america,out bound,1,1330,Won
O-901058,2023-11-12,C-5132,CRM-Pro,Soft ware,APAC,inbound,9,4662,Won
O-901059,2023-09-12,C-1292,Analytics Suite,Hard ware,North-America,out bound,5,5845,Won
O-901060,2023-01-18,C-1112,CRM-Pro,Software,NA,Inbound,2,678,Won
O-901061,2024-02-19,C-5385,POS Terminal,hardware,Asia,Partner,1,1664,Won
O-901062,2023-03-21,C-6522,CRM Pro,Hard ware,N. America,Partner,7,4851,Won
O-901063,2024-05-27,C-2766,CRM Pro,hardware,APAC,inbound,13,17797,Won
O-901064,2024-09-06,C-5306,POS-Terminal,hardware,NA,inbound,3,3636,Won
O-901065,2024-11-01,C-3726,CRM Pro,Software,Asia,inbound,14,24472,Won
O-901066,2024-07-25,C-4397,POS-Terminal,Soft ware,north america,In-bound,7,12957,Won
O-901067,2023-05-09,C-3730,CRM-Pro,Hardware,Europe,In-bound,13,9178,Won
O-901068,2024-03-31,C-2681,POS Terminal,hardware,North-America,inbound,10,13990,Won
O-901069,2024-09-27,C-4790,POS Terminal,software,North-America,Outbound,9,9261,Won
O-901070,2023-10-29,C-4623,POS Terminal,Soft ware,north america,Outbound,12,21360,Won
O-901071,2023-07-31,C-6518,Analytics Suite,software,NA,In-bound,12,8964,Won
O-901072,2023-10-21,C-5641,POS-Terminal,Soft ware,EU,Outbound,6,2886,Won
O-901073,2024-03-03,C-1300,POS-Terminal,Software,North America,Inbound,2,2586,Won
O-901074,2024-01-24,C-1596,CRM Pro,software,N. America,Partner,13,13442,Won
O-901075,2023-11-13,C-1399,POS-Terminal,Soft ware,EU,OUTBOUND,3,2151,Won
O-901076,2023-12-28,C-3621,POS Terminal,software,asia,Inbound,11,4774,Won
O-901077,2023-01-18,C-3382,POS Terminal,Software,Europe,In-bound,14,12250,Won
O-901078,2023-03-16,C-6923,Analytics Suite,hardware,north america,inbound,14,9786,Won
O-901079,2024-08-07,C-1854,POS Terminal,software,APAC,OUTBOUND,12,5460,Won
O-901080,2024-06-20,C-4640,AnalyticsSuite,Software,Asia,inbound,6,11544,Won
O-901081,2024-01-02,C-2769,CRM Pro,Software,North America,inbound,12,13176,Won
O-901082,2024-09-12,C-1224,Analytics Suite,Hardware,APAC,OUTBOUND,6,5292,Won
O-901083,2023-12-19,C-2003,POS Terminal,Software,Europe,In-bound,10,18690,Won
O-901084,2023-11-01,C-2796,CRM Pro,Hardware,asia,Outbound,5,4130,Won
O-901085,2023-11-08,C-1180,POS-Terminal,Hardware,Europe,Outbound,3,5373,Won
O-901086,2024-07-01,C-4626,Analytics Suite,Hardware,APAC,OUTBOUND,15,26820,Won
O-901087,2023-07-03,C-1005,CRM Pro,Soft ware,asia,Partner,12,5988,Won
O-901088,2024-09-18,C-3573,POS-Terminal,software,APAC,Partner,2,840,Won
O-901089,2024-05-18,C-1037,Analytics Suite,Hard ware,North-America,Partner,14,26642,Won
O-901090,2023-04-13,C-6495,POS Terminal,software,asia,OUTBOUND,14,23100,Won
O-901091,2023-02-19,C-1849,POS Terminal,Software,EU,Outbound,6,2334,Won
O-901092,2023-02-24,C-5514,CRM Pro,hardware,N. America,In-bound,13,25870,Won
O-901093,2024-12-06,C-4838,CRM-Pro,Hardware,Europe,Inbound,14,24766,Won
O-901094,2024-09-22,C-4845,POS-Terminal,Hard ware,Europe,inbound,12,7812,Won
O-901095,2024-06-18,C-2494,AnalyticsSuite,Software,asia,out bound,8,9376,Won
O-901096,2024-12-23,C-3490,AnalyticsSuite,software,Europe,Outbound,9,4896,Won
O-901097,2023-09-01,C-2010,POS Terminal,Soft ware,EU,inbound,7,5026,Won
O-901098,2024-02-02,C-2990,CRM-Pro,software,NA,In-bound,6,4212,Won
O-901099,2023-04-19,C-2632,Analytics Suite,Hard ware,North America,Outbound,10,16630,Won
O-901100,2023-04-06,C-5883,AnalyticsSuite,Hardware,Asia,OUTBOUND,9,4329,Won
O-901101,2024-05-16,C-2808,CRM Pro,software,N. America,OUTBOUND,14,6174,Won
O-901102,2024-12-27,C-5009,AnalyticsSuite,Software,APAC,Outbound,2,3462,Won
O-901103,2024-11-17,C-6596,Analytics Suite,Hard ware,north america,OUTBOUND,9,12654,Won
O-901104,2024-08-25,C-1107,CRM Pro,Hardware,north america,Partner,15,11625,Won
O-901105,2024-02-12,C-3852,CRM-Pro,hardware,N. America,In-bound,1,1247,Won
O-901106,2024-04-24,C-3879,CRM-Pro,Software,N. America,out bound,10,16360,Won
O-901107,2023-09-01,C-1135,AnalyticsSuite,Soft ware,North America,Inbound,10,14340,Won
O-901108,2024-02-17,C-5753,CRM Pro,software,NA,Outbound,15,26415,Won
O-901109,2023-10-23,C-2840,POS-Terminal,Soft ware,North America,In-bound,14,22372,Won
O-901110,2024-11-13,C-6133,POS Terminal,Hard ware,Asia,In-bound,14,25718,Won
O-901111,2024-10-24,C-6312,CRM-Pro,Hard ware,NA,out bound,1,1903,Won
O-901112,2023-05-16,C-4039,AnalyticsSuite,Software,APAC,Partner,3,5562,Won
O-901113,2024-12-29,C-6936,CRM Pro,hardware,North America,OUTBOUND,10,10820,Won
O-901114,2023-08-27,C-4273,POS-Terminal,hardware,NA,inbound,2,2950,Won
O-901115,2024-09-23,C-1138,POS-Terminal,software,N. America,inbound,10,3990,Won
O-901116,2023-02-11,C-4695,AnalyticsSuite,Software,EU,Partner,11,6193,Won
O-901117,2024-10-12,C-3438,POS-Terminal,software,europe,Inbound,6,11886,Won
O-901118,2024-05-05,C-3882,CRM Pro,Hardware,asia,In-bound,3,5994,Won
O-901119,2024-01-30,C-6731,AnalyticsSuite,software,Asia,In-bound,7,11494,Won
O-901120,2024-11-09,C-1993,POS-Terminal,Soft ware,N. America,inbound,12,14064,Won
O-901121,2024-10-02,C-5294,CRM-Pro,Software,North-America,out bound,5,1785,Won
O-901122,2024-05-23,C-3171,CRM-Pro,Soft ware,asia,inbound,9,16668,Won
O-901123,2023-02-11,C-2980,AnalyticsSuite,Software,EU,inbound,15,24135,Won
O-901124,2024-09-05,C-4029,POS-Terminal,Hardware,Europe,In-bound,14,14182,Won
O-901125,2024-03-12,C-1590,POS-Terminal,software,North-America,OUTBOUND,10,10220,Won
O-901126,2023-07-18,C-1834,CRM-Pro,Soft ware,North-America,Inbound,12,7320,Won
O-901127,2023-09-04,C-5630,AnalyticsSuite,Software,North-America,partner,3,900,Won
O-901128,2023-12-09,C-6117,CRM Pro,hardware,europe,out bound,7,2618,Won
O-901129,2023-11-22,C-2482,POS-Terminal,Hard ware,EU,partner,5,9730,Won
O-901130,2023-11-20,C-4357,POS Terminal,hardware,Asia,In-bound,5,3520,Won
O-901131,2024-11-22,C-6879,AnalyticsSuite,hardware,europe,inbound,10,8450,Won
O-901132,2023-03-26,C-2039,CRM Pro,Software,N. America,out bound,9,5490,Won
O-901133,2023-12-19,C-4779,CRM Pro,Software,North America,OUTBOUND,5,2290,Won
O-901134,2023-06-21,C-5424,POS Terminal,Hard ware,asia,Partner,2,2408,Won
O-901135,2023-10-01,C-5646,POS Terminal,Hardware,EU,partner,2,1134,Won
O-901136,2023-03-19,C-4466,AnalyticsSuite,software,north america,OUTBOUND,6,4650,Won
O-901137,2023-06-17,C-6960,AnalyticsSuite,software,North America,OUTBOUND,5,6760,Won
O-901138,2023-06-30,C-2985,POS Terminal,Soft ware,EU,Outbound,1,1821,Won
O-901139,2024-12-04,C-1916,Analytics Suite,hardware,North America,partner,1,1625,Won
O-901140,2024-02-12,C-6786,AnalyticsSuite,Software,APAC,In-bound,6,6528,Won
O-901141,2024-12-28,C-3204,POS Terminal,Software,europe,Partner,1,1669,Won
O-901142,2023-09-05,C-4077,CRM-Pro,Software,NA,out bound,1,1185,Won
O-901143,2023-11-27,C-1948,POS Terminal,Software,Asia,out bound,1,839,Won
O-901144,2023-12-11,C-4028,POS Terminal,software,europe,Outbound,9,9639,Won
O-901145,2024-11-25,C-2397,AnalyticsSuite,Hard ware,asia,inbound,6,7500,Won
O-901146,2024-11-24,C-3187,CRM Pro,Soft ware,North-America,partner,5,1820,Won
O-901147,2024-06-20,C-1824,CRM Pro,Hard ware,asia,Inbound,11,17292,Won
O-901148,2024-11-01,C-5644,CRM-Pro,Hard ware,NA,out bound,10,5370,Won
O-901149,2024-10-23,C-4273,CRM Pro,Hardware,North-America,In-bound,12,4176,Won
O-901150,2024-10-25,C-3695,CRM-Pro,Software,Europe,out bound,15,11685,Won
O-901151,2024-01-11,C-5918,AnalyticsSuite,software,asia,Inbound,8,14240,Won
O-901152,2024-10-19,C-2409,POS Terminal,Hardware,APAC,Inbound,1,1474,Won
O-901153,2023-09-27,C-2552,POS Terminal,Hardware,asia,out bound,14,20678,Won
O-901154,2024-02-16,C-6318,CRM-Pro,Hard ware,europe,OUTBOUND,14,8358,Won
O-901155,2023-06-30,C-3820,POS Terminal,Soft ware,North-America,Inbound,15,7230,Won
O-901156,2024-06-17,C-1167,CRM Pro,Soft ware,asia,OUTBOUND,15,7500,Won
O-901157,2023-11-10,C-4825,POS Terminal,Soft ware,asia,partner,8,3896,Won
O-901158,2024-03-20,C-3532,CRM Pro,Soft ware,North America,inbound,8,3992,Won
O-901159,2023-01-06,C-3753,CRM-Pro,Software,Europe,Partner,5,3930,Won
O-901160,2024-12-23,C-4747,AnalyticsSuite,Software,EU,out bound,8,10536,Won
O-901161,2024-03-27,C-6158,CRM Pro,Hardware,europe,Partner,1,602,Won
O-901162,2024-06-28,C-5495,Analytics Suite,Soft ware,NA,Inbound,1,357,Won
O-901163,2024-11-25,C-2222,CRM Pro,software,north america,OUTBOUND,14,5908,Won
O-901164,2024-09-23,C-1134,CRM Pro,hardware,North America,out bound,4,1532,Won
O-901165,2024-02-02,C-2859,Analytics Suite,Software,N. America,Inbound,6,5178,Won
O-901166,2023-08-27,C-2535,POS Terminal,Hardware,Asia,In-bound,15,19200,Won
O-901167,2023-01-17,C-3903,POS Terminal,software,asia,OUTBOUND,7,9590,Won
O-901168,2023-03-25,C-5787,POS-Terminal,Soft ware,north america,partner,10,8200,Won
O-901169,2023-08-17,C-3753,CRM Pro,Software,North America,Partner,6,11358,Won
O-901170,2024-12-01,C-4783,AnalyticsSuite,software,North America,Inbound,14,13272,Won
O-901171,2023-11-01,C-2646,CRM-Pro,Soft ware,N. America,OUTBOUND,11,16731,Won
O-901172,2024-07-03,C-4694,AnalyticsSuite,hardware,Asia,In-bound,9,7092,Won
O-901173,2024-01-12,C-7000,CRM-Pro,Software,EU,Outbound,11,8767,Won
O-901174,2023-01-29,C-2930,CRM-Pro,Hardware,asia,Inbound,14,24920,Won
O-901175,2023-12-28,C-3087,POS Terminal,hardware,North America,OUTBOUND,13,5187,Won
O-901176,2023-04-28,C-1058,AnalyticsSuite,Software,europe,partner,13,18759,Won
O-901177,2023-06-09,C-2975,CRM-Pro,hardware,Europe,Outbound,15,28725,Won
O-901178,2023-01-07,C-5423,CRM Pro,Soft ware,Europe,inbound,10,4930,Won
O-901179,2024-05-04,C-2037,POS Terminal,Software,N. America,Inbound,5,7580,Won
O-901180,2023-08-12,C-4176,POS Terminal,Soft ware,north america,Inbound,15,9825,Won
