order_id,order_date,lead_date,close_date,product,region,revenue,units,stage
O-401548,32/13/2024,Mar 2023,2023-04-02,CRM Pro,North America,11414,11,Lost
O-401549,08-07-2024,16/07/2024,08-14-2024,CRM Pro,Europe,2518,8,Lost
O-401550,32/13/2024,2024-06-28,Aug 2024,CRM Pro,Asia,13810,10,Qualified
O-401551,2024-09,07/09/2024,2024-09-21,Analytics Suite,Asia,7789,2,Won
O-401552,2024-10-10,2024-09,Oct 2024,Analytics Suite,North America,12658,1,Lost
O-401553,32/13/2024,08-05-2023,Aug 2023,CRM Pro,Asia,18646,14,Lost
O-401554,10-05-2023,2023-09,2023-10,Sales Booster,Europe,5195,7,Qualified
O-401555,2024-10-31,10-05-2024,2024-11,Analytics Suite,Europe,3369,4,Qualified
O-401556,2024-07-18,07/07/2024,2024-07-24,Analytics Suite,North America,14459,10,Lost
O-401557,2024/08/09,2024/08/01,2024-08-10,Sales Booster,North America,13427,15,Qualified
O-401558,2023-08-16,08-05-2023,2023-08-20,Analytics Suite,Asia,7367,13,Won
O-401559,2023/07/30,Jul 2023,05/08/2023,Sales Booster,North America,18442,14,Qualified
O-401560,Oct 2023,Sep 2023,2023-10-20,CRM Pro,North America,15815,12,Lost
O-401561,Jan 2023,29/12/2022,2023-01,CRM Pro,Asia,10464,13,Won
O-401562,2024-10-02,09-24-2024,Oct 2024,Analytics Suite,North America,9635,12,Lost
O-401563,2024-08-26,2024-08-03,2024/09/04,Sales Booster,Europe,12474,1,Won
O-401564,2024/12/28,2024-12,01-15-2025,Analytics Suite,Asia,14381,5,Lost
O-401565,12-10-2024,2024/11/16,2024-12,Analytics Suite,Asia,12581,14,Qualified
O-401566,32/13/2024,2023/06/24,27/07/2023,Analytics Suite,Asia,12557,6,Won
O-401567,2023/10/16,Sep 2023,2023/11/03,CRM Pro,Europe,17464,11,Qualified
O-401568,32/13/2024,2024-09,10-22-2024,Sales Booster,Asia,4107,4,Won
O-401569,2024-10-09,2024/09/27,Oct 2024,Sales Booster,Europe,8927,9,Won
O-401570,2024-03-30,Mar 2024,2024/04/11,CRM Pro,Europe,6335,9,Won
O-401571,11/07/2024,Jun 2024,07-20-2024,CRM Pro,North America,14357,12,Lost
O-401572,32/13/2024,2023-10-06,11-09-2023,Analytics Suite,Asia,10187,12,Qualified
O-401573,03-31-2024,03-03-2024,19/04/2024,CRM Pro,Europe,13723,5,Qualified
O-401574,2024-04-04,2024-03,2024-04-17,Analytics Suite,Europe,15052,8,Lost
O-401575,30/03/2024,Mar 2024,Apr 2024,Sales Booster,Asia,16454,2,Lost
O-401576,Nov 2024,2024/10/13,2024-11,CRM Pro,Europe,16983,5,Lost
O-401577,2023-07-25,2023-06-26,2023-08,Analytics Suite,Asia,13236,5,Lost
O-401578,2023-03-19,03-06-2023,2023-04-07,Sales Booster,Europe,7128,7,Won
O-401579,05-12-2024,May 2024,2024/05/31,CRM Pro,Europe,16233,8,Qualified
O-401580,02/03/2023,04/02/2023,Mar 2023,Sales Booster,Europe,7962,13,Won
O-401581,11/01/2024,2024-01,01-29-2024,Analytics Suite,Europe,884,5,Lost
O-401582,27/12/2024,2024/12/06,2025/01/11,CRM Pro,Europe,15045,10,Qualified
O-401583,2023/01/07,17/12/2022,2023/01/20,Sales Booster,Asia,4141,14,Lost
O-401584,2024-01-05,2023/12/11,Jan 2024,CRM Pro,Europe,18185,4,Qualified
O-401585,2024-05-28,05-18-2024,2024/06/17,Sales Booster,North America,11472,6,Won
O-401586,Jun 2023,2023/06/12,05/07/2023,CRM Pro,Asia,18536,15,Won
O-401587,Aug 2023,2023/07/20,2023-08,CRM Pro,Asia,1381,1,Won
O-401588,Jan 2023,12-28-2022,2023-02,CRM Pro,Asia,6948,8,Won
O-401589,2023-03-17,24/02/2023,21/03/2023,CRM Pro,Europe,1196,12,Lost
O-401590,2023-11,11-10-2023,19/11/2023,Sales Booster,Europe,17293,12,Won
O-401591,30/01/2023,Jan 2023,2023-02-12,Sales Booster,Europe,3319,12,Won
O-401592,2023/12/13,02/12/2023,2024/01/02,Analytics Suite,Asia,19165,3,Won
O-401593,2024-01,01-16-2024,2024/02/11,Sales Booster,North America,2692,2,Qualified
O-401594,2024-08-25,Aug 2024,08-30-2024,Analytics Suite,North America,4547,15,Won
O-401595,2024-07,2024/06/19,07-20-2024,Sales Booster,North America,15811,10,Won
O-401596,2024/11/22,2024/10/24,2024/12/03,Sales Booster,Europe,18563,4,Lost
O-401597,2023-10,2023/09/21,2023/10/11,Sales Booster,Europe,8867,3,Lost
O-401598,2023/08/27,2023-07,Sep 2023,Analytics Suite,North America,7442,3,Won
O-401599,06-18-2023,2023-05,06-28-2023,CRM Pro,Europe,4251,7,Won
O-401600,2023-03-22,02-20-2023,24/03/2023,Analytics Suite,North America,6304,7,Qualified
O-401601,23/06/2023,2023-06,2023-06-26,Sales Booster,Asia,4045,8,Won
O-401602,Feb 2024,Jan 2024,2024-03-01,CRM Pro,North America,11909,9,Won
O-401603,2023-04-26,2023/04/19,2023-05,Sales Booster,Europe,15534,4,Qualified
O-401604,2024-11,Oct 2024,2024/11/30,Sales Booster,Europe,18360,10,Lost
O-401605,2024/10/31,Oct 2024,Nov 2024,Analytics Suite,Asia,15828,1,Lost
O-401606,2024-05-07,2024-04-17,10/05/2024,Sales Booster,North America,4851,12,Qualified
O-401607,06-27-2024,2024-06-05,2024-06-30,Sales Booster,Europe,17794,13,Lost
O-401608,2023-02,2023-01,2023/02/12,Analytics Suite,North America,10719,15,Qualified
O-401609,10-22-2023,09-30-2023,2023-11,Analytics Suite,Asia,9763,7,Qualified
O-401610,2024/08/21,2024-07,2024-08-30,CRM Pro,Europe,15597,1,Lost
O-401611,05-06-2023,01/05/2023,05-22-2023,CRM Pro,North America,19437,7,Won
O-401612,Aug 2023,2023-07,08-20-2023,CRM Pro,Asia,2858,14,Qualified
O-401613,2024-05,2024-04-21,05-22-2024,CRM Pro,North America,18727,11,Won
O-401614,01/11/2023,07/10/2023,Nov 2023,CRM Pro,North America,5834,9,Qualified
O-401615,32/13/2024,08-18-2024,2024-09,Sales Booster,Asia,4215,6,Won
O-401616,Apr 2024,2024-03-16,2024-04,Sales Booster,Asia,3517,9,Won
O-401617,2024/09/23,08-24-2024,2024/10/13,Analytics Suite,North America,15282,10,Lost
O-401618,10/10/2024,2024/09/24,15/10/2024,CRM Pro,North America,2808,9,Won
O-401619,Jan 2023,08/01/2023,2023-01-26,Analytics Suite,Europe,9033,13,Won
O-401620,Oct 2024,2024-09-08,2024/10/24,Sales Booster,Asia,17551,8,Won
O-401621,2023-11,2023/11/01,2023-12-04,Sales Booster,North America,10540,10,Won
O-401622,2023-07-06,2023-06-21,2023-07,Analytics Suite,Asia,6986,8,Won
O-401623,Aug 2023,10/08/2023,2023/09/05,Sales Booster,Asia,13498,6,Won
O-401624,24/05/2024,2024-05-05,May 2024,Analytics Suite,Europe,11135,15,Qualified
O-401625,Oct 2024,2024-10-01,10-28-2024,Sales Booster,North America,12545,3,Qualified
O-401626,06/12/2024,2024-11,2024-12,CRM Pro,North America,19932,10,Won
O-401627,11-13-2024,2024-10,11-29-2024,Sales Booster,North America,19766,2,Lost
O-401628,2024-05,2024-04-14,05-14-2024,Analytics Suite,North America,11911,3,Qualified
O-401629,25/12/2024,2024-11-26,2025-01,CRM Pro,Asia,2088,8,Lost
O-401630,02-06-2024,2024-01,Feb 2024,Analytics Suite,Europe,6749,12,Lost
O-401631,Apr 2023,2023-03-30,04-30-2023,Sales Booster,North America,11923,8,Qualified
O-401632,23/06/2024,2024/06/12,06-30-2024,Sales Booster,Asia,10869,5,Qualified
O-401633,03-18-2023,2023-02-20,Apr 2023,CRM Pro,North America,14147,10,Qualified
O-401634,11/10/2023,2023-09,2023-10-22,CRM Pro,Europe,783,4,Won
O-401635,2023-11,Nov 2023,Nov 2023,Sales Booster,Asia,11263,11,Lost
O-401636,2023/10/31,10-23-2023,11-19-2023,CRM Pro,North America,10340,6,Qualified
O-401637,2023/10/21,2023-09-27,Nov 2023,Analytics Suite,North America,1668,4,Qualified
O-401638,2023-04,Apr 2023,01/05/2023,CRM Pro,Asia,3046,3,Won
O-401639,Nov 2024,2024-11,2024/11/28,Sales Booster,Asia,14549,8,Won
O-401640,2024-03,21/02/2024,2024/04/03,Analytics Suite,North America,13107,7,Lost
O-401641,10-11-2023,2023-09-15,2023/10/25,Sales Booster,Asia,3067,3,Lost
O-401642,2024/03/09,13/02/2024,2024-03-20,Sales Booster,Asia,6460,5,Lost
O-401643,Feb 2023,11/02/2023,Mar 2023,Sales Booster,Asia,13230,15,Qualified
O-401644,2024-01,2023-12,2024/01/13,Sales Booster,Europe,6702,6,Qualified
O-401645,2024/09/15,2024-09-05,2024-09,CRM Pro,North America,19768,13,Lost
O-401646,2024-02,02-17-2024,2024-03-10,Sales Booster,North America,11624,3,Qualified
O-401647,2023-09,08-27-2023,2023-09,Sales Booster,North America,14866,11,Won
O-401648,10-01-2024,2024/09/16,12/10/2024,Analytics Suite,Asia,4024,7,Qualified
O-401649,08-07-2023,07-10-2023,2023-08-27,CRM Pro,North America,5811,11,Qualified
O-401650,2024/01/10,Dec 2023,2024-01-26,Analytics Suite,Asia,11040,5,Won
O-401651,Aug 2024,09/08/2024,2024-09-06,CRM Pro,North America,17385,13,Qualified
O-401652,2023-09-18,2023-08-20,09-29-2023,CRM Pro,North America,5345,10,Won
O-401653,26/12/2024,2024/12/21,2025/01/11,Analytics Suite,Europe,19961,6,Qualified
O-401654,2023-03-07,02-26-2023,2023-03,Sales Booster,Europe,7685,13,Won
O-401655,2023/10/28,Oct 2023,06/11/2023,CRM Pro,North America,11151,12,Qualified
O-401656,2024/06/06,2024/05/18,06-24-2024,Sales Booster,Asia,3220,4,Lost
O-401657,10-09-2023,2023-09,2023/10/17,CRM Pro,Europe,16049,11,Won
O-401658,2024-11,2024/10/22,2024/11/24,Sales Booster,Asia,4568,12,Qualified
O-401659,15/10/2024,2024-10,Oct 2024,Sales Booster,Asia,12501,10,Won
O-401660,2024-08,2024-07-26,2024-08,Sales Booster,North America,2131,2,Won
O-401661,2024-06,06-16-2024,2024/07/08,Analytics Suite,Asia,2985,3,Won
O-401662,2023-12-28,2023/12/17,2024/01/12,Sales Booster,Europe,11065,15,Won
O-401663,02-07-2024,01-29-2024,02-11-2024,Sales Booster,Europe,13808,10,Lost
O-401664,2023/12/17,2023/11/30,12-20-2023,Analytics Suite,North America,18205,12,Lost
O-401665,30/06/2024,2024/06/11,07-18-2024,CRM Pro,Europe,11819,10,Qualified
O-401666,2023/09/03,08-27-2023,2023/09/21,Sales Booster,Europe,12165,12,Won
O-401667,2023-09,2023/09/02,2023-09,Sales Booster,Europe,2271,1,Won
O-401668,Nov 2023,31/10/2023,25/11/2023,CRM Pro,Asia,18142,3,Won
O-401669,2024/11/29,2024-11,12-14-2024,CRM Pro,North America,2877,14,Qualified
O-401670,02/12/2024,Nov 2024,Dec 2024,CRM Pro,Europe,4538,13,Qualified
O-401671,Aug 2024,Jul 2024,2024/08/19,Sales Booster,Asia,3124,14,Qualified
O-401672,Jan 2024,2023-12-20,19/01/2024,Sales Booster,North America,17911,1,Lost
O-401673,32/13/2024,2024-04-29,Jun 2024,Sales Booster,Asia,15358,1,Won
O-401674,Mar 2024,2024/02/09,24/03/2024,CRM Pro,Europe,17762,7,Lost
O-401675,Sep 2024,2024/08/26,2024-09-07,Sales Booster,Asia,6568,2,Lost
O-401676,Nov 2024,09/11/2024,2024/11/29,CRM Pro,North America,9683,2,Lost
O-401677,2023-12,2023/11/22,Dec 2023,CRM Pro,North America,2776,13,Won
O-401678,2023/10/10,2023-09-22,10-30-2023,CRM Pro,North America,3915,13,Lost
O-401679,32/13/2024,2024-10-22,2024-11,Sales Booster,Europe,7428,1,Qualified
O-401680,Aug 2023,2023-07,2023/08/28,CRM Pro,Europe,15251,13,Won
O-401681,2024-05,05-17-2024,2024/06/14,CRM Pro,Asia,18645,5,Won
O-401682,04-25-2023,Apr 2023,2023-05,CRM Pro,Asia,15221,13,Lost
O-401683,2023-06-27,05-28-2023,Jul 2023,Analytics Suite,Asia,6566,1,Won
O-401684,2023-02-27,2023-02-15,10/03/2023,Analytics Suite,North America,11432,11,Won
O-401685,12/02/2023,Jan 2023,2023-02,Sales Booster,North America,16588,10,Qualified
O-401686,2023-10-30,2023-10,2023/11/19,Analytics Suite,Europe,2040,7,Qualified
O-401687,Nov 2023,Nov 2023,Dec 2023,Sales Booster,Asia,6314,7,Won
O-401688,2024/03/01,15/02/2024,Mar 2024,Analytics Suite,North America,4737,10,Lost
O-401689,2023/08/19,07-22-2023,Sep 2023,CRM Pro,Europe,6152,2,Won
O-401690,10-16-2023,09-24-2023,2023/10/21,CRM Pro,Europe,8342,11,Lost
O-401691,26/08/2023,2023-08-14,2023-08,CRM Pro,Asia,6032,14,Qualified
O-401692,04/01/2023,11/12/2022,2023-01-07,CRM Pro,Europe,15497,15,Lost
O-401693,09/05/2023,2023-04-09,12/05/2023,Sales Booster,Europe,17077,9,Qualified
O-401694,2024/08/28,10/08/2024,2024-09-08,CRM Pro,Europe,10394,11,Lost
O-401695,2024-01,2024/01/26,02-11-2024,Analytics Suite,Asia,9844,2,Qualified
O-401696,Aug 2023,07-30-2023,16/09/2023,Analytics Suite,Europe,12964,8,Won
O-401697,2024-02,30/01/2024,2024-02-27,CRM Pro,Europe,4892,4,Lost
O-401698,Nov 2023,2023/10/22,Nov 2023,Sales Booster,North America,15713,9,Won
O-401699,03/08/2023,2023-07-13,Aug 2023,Sales Booster,Asia,3536,2,Won
O-401700,2024-04-13,2024-03-15,15/04/2024,Sales Booster,Europe,8293,11,Lost
O-401701,02-21-2024,2024-01-23,03-10-2024,Analytics Suite,Asia,7899,9,Lost
O-401702,2024-10,Sep 2024,07/10/2024,CRM Pro,Asia,16520,12,Won
O-401703,2024-09,Aug 2024,04/10/2024,Analytics Suite,Europe,12029,4,Lost
O-401704,2024/10/16,2024/09/22,11-03-2024,Analytics Suite,North America,11668,11,Won
O-401705,2023-10,09-20-2023,2023/10/06,Analytics Suite,North America,908,10,Won
O-401706,2024-04-09,2024-03,19/04/2024,Analytics Suite,Asia,14122,10,Qualified
O-401707,2024/10/07,2024-09-21,2024-10-22,Analytics Suite,Europe,16196,14,Lost
O-401708,May 2024,05-09-2024,May 2024,CRM Pro,Asia,3261,12,Won
O-401709,2023/06/10,2023-06,2023-06,Analytics Suite,North America,9078,5,Lost
O-401710,May 2024,2024-04-21,2024-05-21,CRM Pro,Europe,4084,2,Won
O-401711,Sep 2023,Sep 2023,Oct 2023,CRM Pro,Asia,3469,14,Won
O-401712,2024/01/03,23/12/2023,12/01/2024,CRM Pro,North America,12493,15,Qualified
O-401713,2023-01-02,Dec 2022,2023-01,CRM Pro,Asia,2465,13,Won
O-401714,2024-01-08,2023-12-11,Jan 2024,Analytics Suite,North America,7933,15,Lost
O-401715,2024-12-08,2024-11-30,2024-12-14,Sales Booster,Europe,6673,3,Qualified
O-401716,2023/02/05,01-17-2023,2023/02/06,Sales Booster,Asia,2830,1,Lost
O-401717,20/02/2023,01-26-2023,2023-03,Analytics Suite,Europe,15054,7,Qualified
O-401718,Jan 2023,Dec 2022,Jan 2023,CRM Pro,North America,1328,1,Lost
O-401719,06-16-2023,05-31-2023,25/06/2023,CRM Pro,North America,4510,8,Won
O-401720,10/11/2023,2023-10,2023-11-24,Analytics Suite,Europe,16700,9,Lost
O-401721,2024-03-03,06/02/2024,Mar 2024,Sales Booster,North America,15094,10,Won
O-401722,2023-08,25/07/2023,Sep 2023,Analytics Suite,North America,701,10,Lost
O-401723,2024-01-24,01-17-2024,2024-02,Sales Booster,North America,2922,13,Lost
O-401724,32/13/2024,2023-01,02-07-2023,Sales Booster,North America,9785,10,Won
O-401725,Dec 2023,Dec 2023,2024-01,CRM Pro,Europe,17846,9,Won
O-401726,2023-04-30,2023/04/12,05-19-2023,CRM Pro,North America,3419,5,Lost
O-401727,2024-07,Jun 2024,07-17-2024,Sales Booster,Asia,16085,6,Won
O-401728,06/02/2023,01-30-2023,2023/02/08,CRM Pro,Europe,10594,14,Lost
O-401729,2024/04/29,04-20-2024,2024-05-15,Analytics Suite,Asia,8511,9,Lost
O-401730,2023-02,Jan 2023,Feb 2023,Analytics Suite,Europe,4528,5,Won
O-401731,02/04/2024,2024-03,2024-04,Analytics Suite,North America,12974,5,Lost
O-401732,2023-12,11-20-2023,2023-12-19,Sales Booster,Europe,7377,8,Won
O-401733,06/11/2024,12/10/2024,2024-11-24,Analytics Suite,Europe,2825,8,Qualified
O-401734,Jul 2023,Jun 2023,03/07/2023,Analytics Suite,Asia,16851,9,Qualified
O-401735,2023/09/14,2023/08/28,2023-09,Analytics Suite,Europe,7687,8,Lost
O-401736,02-13-2023,01-20-2023,2023/03/03,Analytics Suite,Europe,11722,11,Lost
O-401737,2024/08/11,18/07/2024,Aug 2024,Analytics Suite,Europe,10883,10,Qualified
O-401738,2024-01-18,22/12/2023,2024-01,Sales Booster,North America,2329,2,Qualified
O-401739,2023-07-26,04/07/2023,08-04-2023,CRM Pro,Asia,6758,14,Qualified
O-401740,30/11/2024,Nov 2024,2024-12,CRM Pro,North America,16941,3,Qualified
O-401741,Oct 2023,2023-10-12,2023/11/02,Sales Booster,Europe,7435,10,Lost
O-401742,32/13/2024,17/07/2024,Aug 2024,Sales Booster,Europe,6088,6,Lost
O-401743,18/05/2023,2023/05/09,05/06/2023,Analytics Suite,Europe,17282,4,Qualified
O-401744,06-29-2023,23/06/2023,05/07/2023,CRM Pro,Europe,2204,9,Won
O-401745,2024-05-12,2024-04-30,27/05/2024,CRM Pro,Europe,12631,12,Won
O-401746,10-26-2023,2023-10,2023-11,Analytics Suite,Asia,8972,1,Won
O-401747,Oct 2024,21/09/2024,Oct 2024,CRM Pro,North America,15325,5,Won
O-401748,14/09/2024,2024-08,09-17-2024,Analytics Suite,Asia,9636,3,Lost
O-401749,32/13/2024,2024-04,2024-05,Sales Booster,North America,14041,8,Won
O-401750,2023/11/11,Nov 2023,22/11/2023,Analytics Suite,Europe,2043,1,Qualified
O-401751,2024-03-16,2024/03/06,26/03/2024,Analytics Suite,Asia,608,3,Qualified
O-401752,2023-03,Feb 2023,2023/03/11,Analytics Suite,North America,14384,7,Won
O-401753,2024-01,15/01/2024,01-31-2024,CRM Pro,Europe,16386,11,Won
O-401754,02-09-2024,2024-02,2024-02,CRM Pro,Europe,10004,4,Lost
O-401755,06-01-2024,2024-05-22,Jun 2024,CRM Pro,Asia,5054,3,Won
O-401756,2023/06/27,2023-06,07-07-2023,Analytics Suite,Europe,13542,4,Lost
O-401757,2024/02/17,2024-02-08,Feb 2024,CRM Pro,Europe,14927,13,Won
O-401758,2024/11/24,13/11/2024,2024-12-05,Analytics Suite,Asia,18984,13,Qualified
O-401759,2023-09,2023/08/27,Sep 2023,Sales Booster,Asia,3791,8,Won
O-401760,2024-01-24,Dec 2023,02/02/2024,Analytics Suite,North America,13110,2,Lost
O-401761,15/11/2024,2024-11-01,2024-12-03,Sales Booster,North America,3862,1,Lost
O-401762,Mar 2024,Feb 2024,2024-03,CRM Pro,North America,17854,2,Won
O-401763,Oct 2023,02/09/2023,Oct 2023,Analytics Suite,Europe,4410,7,Qualified
O-401764,Feb 2024,2024-01,2024/02/15,CRM Pro,Europe,9436,15,Won
O-401765,10-21-2024,27/09/2024,11-10-2024,Sales Booster,Europe,18752,11,Qualified
O-401766,2024-12,Dec 2024,17/12/2024,CRM Pro,Europe,12050,1,Lost
O-401767,19/04/2024,Apr 2024,2024-04-29,CRM Pro,Europe,1350,10,Qualified
O-401768,2023/06/30,06-25-2023,2023/07/11,CRM Pro,Europe,4586,8,Won
O-401769,2024-05-13,25/04/2024,21/05/2024,CRM Pro,Europe,2751,10,Lost
O-401770,Mar 2024,Feb 2024,03-22-2024,Analytics Suite,Asia,19145,14,Qualified
O-401771,Oct 2023,Oct 2023,2023-11-03,CRM Pro,Europe,14005,11,Qualified
O-401772,2024/02/28,2024-02-06,03-13-2024,CRM Pro,Asia,13389,8,Qualified
O-401773,2024-05-23,2024-05-05,2024-06-02,CRM Pro,Europe,6972,3,Won
O-401774,2024/10/17,30/09/2024,30/10/2024,CRM Pro,North America,18730,4,Lost
O-401775,2023/05/13,16/04/2023,2023-05,CRM Pro,Europe,15149,10,Qualified
O-401776,08-18-2024,2024-08-10,08-29-2024,Analytics Suite,North America,16686,10,Won
O-401777,2024/04/22,Mar 2024,2024/05/12,CRM Pro,North America,1880,14,Lost
O-401778,04/11/2024,2024/10/24,Nov 2024,CRM Pro,Asia,15409,15,Won
O-401779,2024-02,01-21-2024,2024-03,Analytics Suite,Asia,7192,9,Lost
O-401780,Sep 2024,26/08/2024,04/10/2024,Analytics Suite,North America,16454,11,Lost
O-401781,2023-09,2023-09-01,2023-09,Analytics Suite,North America,11795,14,Qualified
O-401782,Dec 2024,12-06-2024,Jan 2025,Analytics Suite,North America,20000,14,Qualified
O-401783,2024-04-22,03-23-2024,2024/04/26,CRM Pro,Asia,19922,9,Lost
O-401784,2023-04-05,2023-03-28,Apr 2023,Sales Booster,Europe,16053,7,Won
O-401785,Jan 2024,01-04-2024,2024/01/31,Sales Booster,Asia,17149,10,Lost
O-401786,2024/02/13,Jan 2024,2024-02-19,Sales Booster,North America,7767,3,Won
O-401787,2023-04,29/03/2023,2023-05-09,Analytics Suite,Asia,11710,5,Lost
O-401788,14/02/2024,2024/01/27,2024-02,Analytics Suite,Asia,12128,9,Lost
O-401789,Jul 2023,2023-07-02,13/07/2023,Analytics Suite,Europe,12540,5,Lost
O-401790,2024/03/12,02-13-2024,03-27-2024,Sales Booster,North America,5777,3,Lost
O-401791,2023-03-11,13/02/2023,2023/03/29,CRM Pro,Europe,5575,4,Qualified
O-401792,2024-10-08,2024-09,2024-10,Analytics Suite,Europe,11255,3,Qualified
O-401793,32/13/2024,Jan 2023,2023/02/16,CRM Pro,Europe,1676,9,Won
O-401794,22/05/2023,2023-05-01,2023-05-28,CRM Pro,Europe,1516,4,Lost
O-401795,Aug 2023,07-19-2023,2023-09-03,Sales Booster,Asia,10717,2,Won
O-401796,07-04-2023,24/06/2023,2023/07/20,Sales Booster,North America,16528,12,Won
O-401797,10-31-2023,2023-10-19,2023-11-07,CRM Pro,Europe,12794,11,Won
O-401798,2024-09,2024-09,Sep 2024,Analytics Suite,Asia,16329,4,Qualified
O-401799,2023-07,Jul 2023,2023/08/05,Analytics Suite,Asia,16060,3,Qualified
O-401800,32/13/2024,28/03/2023,2023-04,CRM Pro,Europe,7727,5,Won
O-401801,Apr 2024,2024-03-11,2024-04-17,Analytics Suite,Asia,19101,4,Qualified
O-401802,Feb 2023,2023-01,2023-02-21,Analytics Suite,Europe,599,11,Lost
O-401803,01-07-2024,Dec 2023,01-09-2024,Sales Booster,Asia,5140,3,Won
O-401804,26/07/2024,08/07/2024,2024/08/07,CRM Pro,Europe,14810,13,Lost
O-401805,07-02-2024,2024-06,19/07/2024,Analytics Suite,Asia,7377,1,Qualified
O-401806,2023-07-27,09/07/2023,2023/07/28,CRM Pro,North America,11100,5,Qualified
O-401807,25/05/2024,2024-04-26,2024-05-27,Analytics Suite,Europe,1247,15,Won
O-401808,Apr 2024,04-12-2024,2024-05,Analytics Suite,Europe,7801,12,Lost
O-401809,Jan 2023,12-13-2022,01-19-2023,Analytics Suite,Europe,7065,6,Qualified
O-401810,2023-06-23,2023-06,06-28-2023,CRM Pro,Asia,12756,13,Qualified
O-401811,15/04/2023,30/03/2023,04-18-2023,Analytics Suite,Asia,3543,14,Qualified
O-401812,09-16-2023,2023/09/01,Sep 2023,Analytics Suite,Asia,3535,13,Won
O-401813,2024-01,Dec 2023,2024-01-30,CRM Pro,Europe,904,4,Qualified
O-401814,2024-02,Jan 2024,03-06-2024,CRM Pro,North America,4541,5,Lost
O-401815,32/13/2024,2024-02,2024-03-10,Sales Booster,Europe,3673,12,Qualified
O-401816,Dec 2023,13/12/2023,10/01/2024,Sales Booster,Asia,12865,8,Won
O-401817,01/01/2023,27/12/2022,01-15-2023,CRM Pro,North America,19526,14,Qualified
O-401818,Jul 2023,Jul 2023,2023-08-04,Analytics Suite,Europe,7934,8,Lost
O-401819,2023-03-31,2023-03,2023-04-20,Sales Booster,North America,4717,12,Qualified
O-401820,Aug 2024,18/07/2024,2024-08-16,Sales Booster,Europe,13999,10,Qualified
O-401821,2024-09,08-17-2024,2024/09/11,Analytics Suite,Asia,19720,8,Lost
O-401822,2024/03/30,2024-03-08,2024/04/01,Analytics Suite,Asia,5916,11,Lost
O-401823,2023-12,22/12/2023,2024/01/08,Sales Booster,North America,18370,3,Won
O-401824,15/12/2024,Dec 2024,2024/12/25,Sales Booster,North America,12739,14,Qualified
O-401825,Jan 2023,2022/12/25,Jan 2023,CRM Pro,Europe,11114,10,Lost
O-401826,2024-09-26,01/09/2024,2024/10/14,CRM Pro,Asia,1077,1,Lost
O-401827,08-15-2024,2024/07/16,22/08/2024,Analytics Suite,Asia,19358,15,Qualified
O-401828,Jul 2023,2023-06-18,2023-07,CRM Pro,North America,9082,1,Won
O-401829,2024-11,2024-10,Dec 2024,CRM Pro,Asia,14737,6,Qualified
O-401830,2023-11,Oct 2023,Nov 2023,CRM Pro,Europe,15381,10,Won
O-401831,09-17-2024,2024-09,Sep 2024,CRM Pro,Asia,19443,2,Qualified
O-401832,Oct 2024,2024-09,10-11-2024,CRM Pro,North America,8417,5,Qualified
O-401833,2023-12-20,Nov 2023,2024-01,Sales Booster,Europe,8075,15,Lost
O-401834,2023-07-02,2023-06-13,2023/07/05,Sales Booster,Asia,5152,12,Qualified
O-401835,2024-07,06-18-2024,2024-07,Analytics Suite,Asia,7437,1,Lost
O-401836,07-04-2024,06-13-2024,16/07/2024,Sales Booster,Asia,14570,9,Won
O-401837,12-28-2023,2023/11/28,2024-01-17,Sales Booster,North America,10843,5,Qualified
O-401838,15/01/2024,01-03-2024,2024/02/01,Analytics Suite,Europe,3686,11,Lost
O-401839,18/07/2023,2023-06-18,Jul 2023,CRM Pro,North America,12222,8,Qualified
O-401840,09-13-2024,Sep 2024,10-02-2024,Sales Booster,Europe,13063,11,Qualified
O-401841,2024-12,11-23-2024,2025-01,CRM Pro,Europe,6085,3,Qualified
O-401842,11/05/2024,04-22-2024,12/05/2024,Sales Booster,North America,9963,11,Won
O-401843,May 2024,2024-04,05-16-2024,Analytics Suite,Europe,3306,8,Won
O-401844,23/07/2023,2023/06/27,07-30-2023,Analytics Suite,Europe,10052,7,Qualified
O-401845,2024/09/21,Aug 2024,05/10/2024,Sales Booster,North America,9046,15,Lost
O-401846,2024/02/26,03/02/2024,03-09-2024,Analytics Suite,North America,15018,4,Lost
O-401847,07-06-2023,06-09-2023,2023/07/20,CRM Pro,Europe,15676,14,Won
O-401848,01-21-2024,Dec 2023,2024/01/23,Sales Booster,Asia,15520,7,Won
O-401849,10/06/2024,2024/05/25,18/06/2024,Analytics Suite,North America,3415,11,Won
O-401850,2024-01-19,2023-12-24,2024/02/01,Analytics Suite,North America,13200,11,Qualified
O-401851,2024-03-29,2024-03,2024-04,Sales Booster,North America,8019,15,Won
O-401852,01-28-2024,01-08-2024,02-11-2024,CRM Pro,Europe,586,13,Won
O-401853,2023-08-25,2023/07/31,2023-08,Sales Booster,Europe,6255,1,Lost
O-401854,2024-01-15,Dec 2023,Jan 2024,Sales Booster,Europe,16672,2,Qualified
O-401855,Nov 2023,2023/11/22,Dec 2023,Analytics Suite,Asia,1462,9,Lost
O-401856,05-22-2023,30/04/2023,2023/06/05,CRM Pro,Europe,5227,3,Lost
O-401857,2023/03/14,02-21-2023,2023-03,Sales Booster,North America,10666,5,Qualified
