customer_id,segment,city,region,first_purchase_date,first_tx_date,last_tx_date,recency_days,active_months,orders,units,gross_sales,discount_amount,net_sales,avg_order_value,avg_units_per_order,discount_ratio,returns_amount,net_sales_after_returns,return_rate_amount,return_rate_flag,frequency_per_month,rfm_score,churn_risk_bucket,top_category
C00471,regular,Lahore,Punjab,2025-10-23,2025-05-01,2025-12-28,3.0,6,7,26.0,822863.7,8372.225056,814502.5499999999,116357.50714285714,3.7142857142857144,0.010174497983080307,0.0,814502.5499999999,0.0,0,1.1666666666666667,535,medium,Electronics
C00472,regular,Karachi,Sindh,2025-09-24,2025-08-26,2025-12-30,1.0,3,5,16.0,114705.89,4031.557561,110673.32,22134.664,3.2,0.0351469097271291,1927.97,108745.35,0.01742036834171054,0,1.6666666666666667,552,medium,Fashion
C00473,one_time,Islamabad,ICT,2025-10-29,2025-02-01,2025-02-01,333.0,1,1,4.0,30859.18,6219.263736000001,24639.519999999997,24639.519999999997,4.0,0.2015369084985408,0.0,24639.519999999997,0.0,0,1.0,121,medium,Attach & Addons
C00474,price_sensitive,Lahore,Punjab,2025-12-12,2025-04-13,2025-12-21,10.0,6,6,15.0,279933.65,24012.116398,255928.41999999998,42654.736666666664,2.5,0.08577788485950151,1516.68,254411.74,0.005926188267797692,0,1.0,523,medium,Electronics
C00475,regular,Karachi,Sindh,2025-07-01,2025-04-05,2025-12-15,16.0,4,4,6.0,31783.04,810.2152749999999,30972.629999999997,7743.157499999999,1.5,0.025492063534514,0.0,30972.629999999997,0.0,0,1.0,421,medium,Attach & Addons
C00476,regular,Karachi,Sindh,2025-01-01,2025-03-30,2025-09-17,105.0,3,3,5.0,40035.49,31.163502,40004.18,13334.726666666667,1.6666666666666667,0.0007783969173350945,0.0,40004.18,0.0,0,1.0,221,medium,Attach & Addons
C00477,regular,Islamabad,ICT,2025-02-24,2025-03-26,2025-09-28,94.0,2,3,7.0,86223.13,162.930531,86058.33,28686.11,2.3333333333333335,0.0018896383255861855,0.0,86058.33,0.0,0,1.5,252,medium,Electronics
C00478,price_sensitive,Lahore,Punjab,2025-05-29,2025-05-05,2025-11-18,43.0,4,6,13.0,310232.58999999997,56872.720333,253360.31999999998,42226.719999999994,2.1666666666666665,0.18332284281609487,0.0,253360.31999999998,0.0,0,1.5,353,medium,Electronics
C00479,one_time,Lahore,Punjab,2025-11-05,2025-02-03,2025-12-28,3.0,3,4,12.0,455676.42000000004,9331.156265,446360.16000000003,111590.04000000001,3.0,0.020477592992413342,9112.41,437247.75000000006,0.020414926816049173,0,1.3333333333333333,544,medium,Electronics
C00480,price_sensitive,Islamabad,ICT,2025-11-09,2025-04-14,2025-10-15,77.0,5,5,8.0,48240.96,3400.656379,44839.89,8967.978,1.6,0.07049313237132926,0.0,44839.89,0.0,0,1.0,221,medium,Fashion
C00481,loyal,Lahore,Punjab,2025-10-18,2025-01-05,2025-12-31,0.0,8,11,40.0,1136812.89,61653.52643699999,1075161.79,97741.98090909091,3.6363636363636362,0.05423366235493688,0.0,1075161.79,0.0,0,1.375,545,medium,Electronics
C00482,one_time,Lahore,Punjab,2025-01-25,2025-02-07,2025-12-04,27.0,4,4,10.0,411460.17000000004,20284.939928,391186.7,97796.675,2.5,0.049299887102073565,0.0,391186.7,0.0,0,1.0,424,medium,Electronics
C00483,regular,Islamabad,ICT,2025-10-21,2025-01-25,2025-12-14,17.0,4,5,8.0,492107.18,23107.821176999998,469004.24,93800.848,1.6,0.046956886865580784,0.0,469004.24,0.0,0,1.25,444,medium,Electronics
C00484,one_time,Islamabad,ICT,2025-07-29,2025-01-21,2025-01-21,344.0,1,1,3.0,15537.36,0.0,15537.36,15537.36,3.0,0.0,2967.59,12569.77,0.1909970548407194,1,1.0,121,medium,Fashion
C00485,one_time,Karachi,Sindh,2025-12-13,2025-05-25,2025-07-01,183.0,2,2,5.0,238206.41999999998,2153.5806709999997,236048.40999999997,118024.20499999999,2.5,0.009040817082092078,0.0,236048.40999999997,0.0,0,1.0,123,medium,Electronics
C00486,one_time,Lahore,Punjab,2025-12-30,2025-02-09,2025-12-16,15.0,2,2,4.0,273729.25,14482.356117,259248.38,129624.19,2.0,0.052907594336374354,0.0,259248.38,0.0,0,1.0,423,medium,Electronics
C00487,regular,Islamabad,ICT,2025-07-01,2025-02-06,2025-12-24,7.0,6,7,12.0,183708.2,6487.365534,177214.95,25316.42142857143,1.7142857142857142,0.03531342386458525,9545.11,167669.84000000003,0.053861765048603405,0,1.1666666666666667,533,medium,Electronics
C00488,price_sensitive,Karachi,Sindh,2025-06-29,2025-01-04,2025-12-30,1.0,5,7,16.0,932033.45,74188.84806300001,857831.89,122547.41285714286,2.2857142857142856,0.07959891145859627,0.0,857831.89,0.0,0,1.4,545,medium,Electronics
C00489,one_time,Lahore,Punjab,2025-12-10,2025-03-05,2025-12-18,13.0,4,4,17.0,218883.33,11062.376149,207819.55,51954.8875,4.25,0.050540057797000805,0.0,207819.55,0.0,0,1.0,523,medium,Electronics
C00490,price_sensitive,Karachi,Sindh,2025-10-12,2025-07-02,2025-10-08,84.0,2,2,6.0,94530.22,7257.557206,87272.05,43636.025,3.0,0.07677499540358629,0.0,87272.05,0.0,0,1.0,222,medium,Attach & Addons
C00491,high_return,Islamabad,ICT,2025-05-30,2025-03-02,2025-12-24,7.0,6,7,16.0,406413.44,9234.982987,397176.97,56739.56714285714,2.2857142857142856,0.022723123986746106,1155.01,396021.95999999996,0.0029080487723142662,0,1.1666666666666667,534,medium,Electronics
C00492,price_sensitive,Lahore,Punjab,2025-02-18,2025-03-13,2025-09-18,104.0,4,5,12.0,572289.22,42538.748626,529747.24,105949.448,2.4,0.07433085778900396,36670.1,493077.14,0.06922188023103244,0,1.25,244,medium,Electronics
C00493,price_sensitive,Karachi,Sindh,2025-03-25,2025-03-02,2025-11-30,31.0,5,6,16.0,296793.58999999997,31705.533104000002,265082.85,44180.475,2.6666666666666665,0.10682687959669211,0.0,265082.85,0.0,0,1.2,433,medium,Electronics
C00494,one_time,Islamabad,ICT,2025-05-28,2025-10-16,2025-12-27,4.0,2,3,8.0,104229.24,868.4310059999999,103361.89,34453.96333333333,2.6666666666666665,0.00833193263234002,0.0,103361.89,0.0,0,1.5,552,medium,Electronics
C00495,one_time,Islamabad,ICT,2025-03-04,2025-01-10,2025-09-27,95.0,2,2,4.0,50428.7,4363.580051,46065.21,23032.605,2.0,0.08652969541154144,0.0,46065.21,0.0,0,1.0,221,medium,Electronics
C00496,regular,Islamabad,ICT,2025-02-18,2025-05-17,2025-11-04,57.0,3,4,11.0,550350.32,282.807422,550067.62,137516.905,2.75,0.0005138680068360822,0.0,550067.62,0.0,0,1.3333333333333333,345,medium,Electronics
C00497,price_sensitive,Islamabad,ICT,2025-08-12,2025-01-28,2025-10-23,69.0,5,5,16.0,249228.5,22565.931237,226658.09,45331.618,3.2,0.09054314108137713,0.0,226658.09,0.0,0,1.0,223,medium,Electronics
C00498,loyal,Islamabad,ICT,2025-08-03,2025-02-09,2025-08-09,144.0,5,8,29.0,379720.45,7651.859259,372062.0,46507.75,3.625,0.020151296194345077,0.0,372062.0,0.0,0,1.6,154,medium,Electronics
C00499,one_time,Islamabad,ICT,2025-07-30,2025-01-06,2025-11-19,42.0,3,3,8.0,543979.82,1044.031887,542944.66,180981.55333333334,2.6666666666666665,0.0019192474584810888,0.0,542944.66,0.0,0,1.0,325,medium,Electronics
C00500,one_time,Islamabad,ICT,2025-06-07,2025-08-30,2025-08-30,123.0,1,1,2.0,7091.18,145.65875,6945.51,6945.51,2.0,0.02054083382455388,0.0,6945.51,0.0,0,1.0,221,medium,Fashion
C00501,price_sensitive,Karachi,Sindh,2025-10-13,2025-01-23,2025-09-05,117.0,5,5,11.0,248385.47999999998,15953.91217,232438.43,46487.686,2.2,0.06423045409095572,0.0,232438.43,0.0,0,1.0,223,medium,Electronics
C00502,regular,Lahore,Punjab,2025-01-19,2025-03-24,2025-10-28,64.0,3,4,18.0,208260.06,4269.972318,203988.84,50997.21,4.5,0.020503078305076836,0.0,203988.84,0.0,0,1.3333333333333333,343,medium,Electronics
C00503,loyal,Lahore,Punjab,2025-03-19,2025-02-13,2025-12-08,23.0,7,11,31.0,1825724.88,128942.07747599999,1696785.92,154253.26545454544,2.8181818181818183,0.07062514121842936,335462.33,1361323.5899999999,0.19770456959001642,1,1.5714285714285714,455,medium,Electronics
C00504,regular,Karachi,Sindh,2025-07-13,2025-02-10,2025-11-14,47.0,4,4,16.0,477598.54,9374.142749999999,468215.29999999993,117053.82499999998,4.0,0.019627662073673842,0.0,468215.29999999993,0.0,0,1.0,324,medium,Electronics
C00505,one_time,Islamabad,ICT,2025-04-23,2025-09-30,2025-10-13,79.0,2,2,6.0,288910.39,7593.557385,281320.18,140660.09,3.0,0.026283434752900372,0.0,281320.18,0.0,0,1.0,223,medium,Electronics
C00506,one_time,Lahore,Punjab,2025-06-15,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C00507,regular,Islamabad,ICT,2025-05-12,2025-03-07,2025-09-29,93.0,3,4,9.0,80167.53,2600.75685,77566.89,19391.7225,2.25,0.03244152401851473,0.0,77566.89,0.0,0,1.3333333333333333,242,medium,Fashion
C00508,price_sensitive,Lahore,Punjab,2025-02-24,2025-04-29,2025-10-07,85.0,4,4,5.0,261332.75999999998,18775.975566999998,242549.17,60637.2925,1.25,0.07184700290541453,0.0,242549.17,0.0,0,1.0,223,medium,Electronics
C00509,regular,Islamabad,ICT,2025-10-15,2025-02-06,2025-04-14,261.0,2,3,9.0,225756.25,18954.827139,206798.32,68932.77333333333,3.0,0.08396147233576036,0.0,206798.32,0.0,0,1.5,153,medium,Electronics
C00510,price_sensitive,Karachi,Sindh,2025-06-11,2025-01-15,2025-10-22,70.0,3,6,20.0,884349.4600000001,142202.362125,742125.73,123687.62166666666,3.3333333333333335,0.16079883412265555,14903.38,727222.35,0.020082014943748144,0,2.0,255,medium,Electronics
C00511,one_time,Islamabad,ICT,2025-03-28,2025-02-20,2025-03-14,292.0,2,2,5.0,471059.07,766.9384080000001,470292.31000000006,235146.15500000003,2.5,0.0016281151491255653,0.0,470292.31000000006,0.0,0,1.0,124,medium,Electronics
C00512,regular,Lahore,Punjab,2025-10-15,2025-05-09,2025-08-30,123.0,2,3,5.0,44852.350000000006,400.59364200000005,44452.75,14817.583333333334,1.6666666666666667,0.008931385802527626,0.0,44452.75,0.0,0,1.5,251,medium,Fashion
C00513,regular,Islamabad,ICT,2025-12-15,2025-02-10,2025-11-22,39.0,4,6,12.0,78218.75,474.86196899999993,77743.74,12957.29,2.0,0.0060709480655213735,0.0,77743.74,0.0,0,1.5,352,medium,Fashion
C00514,one_time,Lahore,Punjab,2025-11-09,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C00515,price_sensitive,Islamabad,ICT,2025-09-12,2025-04-28,2025-08-17,136.0,3,5,12.0,289781.2,21204.012424,268585.49,53717.098,2.4,0.0731724916040102,10194.32,258391.16999999998,0.03795558725082282,0,1.6666666666666667,153,medium,Electronics
C00516,loyal,Lahore,Punjab,2025-02-23,2025-05-07,2025-11-30,31.0,4,5,14.0,756759.41,27840.245962999998,728929.64,145785.928,2.8,0.036788767467060626,0.0,728929.64,0.0,0,1.25,445,medium,Electronics
C00517,price_sensitive,Lahore,Punjab,2025-08-17,2025-01-12,2025-04-10,265.0,3,3,7.0,91030.12,6163.112457,84868.3,28289.433333333334,2.3333333333333335,0.06770410120298645,5830.27,79038.03,0.06869785302639501,0,1.0,122,medium,Electronics
C00518,price_sensitive,Lahore,Punjab,2025-04-07,2025-02-15,2025-02-23,311.0,1,2,6.0,39990.09,3433.79743,36555.85,18277.925,3.0,0.08586620910330535,0.0,36555.85,0.0,0,2.0,151,medium,Fashion
C00519,one_time,Islamabad,ICT,2025-09-21,2025-03-16,2025-12-21,10.0,3,3,6.0,68800.74,2503.307156,66297.52,22099.173333333336,2.0,0.03638488708115639,23464.6,42832.920000000006,0.35392877440966114,1,1.0,521,medium,Electronics
C00520,loyal,Lahore,Punjab,2025-04-06,2025-01-19,2025-08-23,130.0,5,7,32.0,331100.93,19032.165712,312068.66,44581.23714285714,4.571428571428571,0.057481462561884085,2077.45,309991.20999999996,0.006657028616715309,0,1.4,244,medium,Attach & Addons
C00521,regular,Islamabad,ICT,2025-10-15,2025-07-28,2025-11-19,42.0,3,4,12.0,114761.45999999999,3584.076341,111176.05,27794.0125,3.0,0.031230661765718214,4253.94,106922.11,0.03826309713288068,0,1.3333333333333333,342,medium,Fashion
C00522,regular,Karachi,Sindh,2025-06-14,2025-01-10,2025-10-18,74.0,7,7,21.0,384609.84,13116.341484,371494.34,53070.62,3.0,0.03410297948695228,2235.73,369258.61000000004,0.006018207437561498,0,1.0,224,medium,Electronics
C00523,price_sensitive,Karachi,Sindh,2025-08-11,2025-01-22,2025-10-17,75.0,2,2,6.0,66473.67,5793.4024389999995,60682.96,30341.48,3.0,0.08715334114996208,0.0,60682.96,0.0,0,1.0,222,medium,Attach & Addons
C00524,price_sensitive,Lahore,Punjab,2025-01-07,2025-01-27,2025-09-13,109.0,6,7,17.0,286732.61,26208.493016,260524.2,37217.74285714286,2.4285714285714284,0.09140394954030517,2099.77,258424.43000000002,0.008059788687576817,0,1.1666666666666667,233,medium,Electronics
C00525,high_return,Islamabad,ICT,2025-06-10,2025-07-02,2025-12-17,14.0,5,6,18.0,338567.75,1192.950589,337374.72,56229.119999999995,3.0,0.0035235210353023877,0.0,337374.72,0.0,0,1.2,534,medium,Electronics
C00526,price_sensitive,Lahore,Punjab,2025-05-27,2025-06-18,2025-11-05,56.0,3,3,8.0,47176.09,5195.70988,41979.369999999995,13993.123333333331,2.6666666666666665,0.11013438968765747,0.0,41979.369999999995,0.0,0,1.0,321,medium,Fashion
C00527,loyal,Islamabad,ICT,2025-02-05,2025-03-26,2025-11-15,46.0,7,15,53.0,1249052.7,89345.884536,1159720.07,77314.67133333333,3.533333333333333,0.07153091661865028,9506.63,1150213.4400000002,0.008197348865403355,0,2.142857142857143,355,medium,Electronics
C00528,high_return,Islamabad,ICT,2025-03-23,2025-08-14,2025-10-20,72.0,2,2,4.0,31212.96,3864.3655859999994,27349.28,13674.64,2.0,0.12380644405400833,0.0,27349.28,0.0,0,1.0,221,medium,Fashion
C00529,regular,Karachi,Sindh,2025-10-30,2025-01-11,2025-11-07,54.0,6,6,13.0,281569.31,10105.732329999999,271465.03,45244.17166666667,2.1666666666666665,0.03589074508866041,4915.92,266549.11000000004,0.01810885181048918,0,1.0,323,medium,Electronics
C00530,high_return,Islamabad,ICT,2025-01-11,2025-02-03,2025-12-16,15.0,3,3,7.0,311476.67,18768.616067,292705.36,97568.45333333332,2.3333333333333335,0.06025689200735323,6204.1900000000005,286501.17,0.021196024562037404,0,1.0,423,medium,Electronics
C00531,price_sensitive,Islamabad,ICT,2025-07-14,2025-05-30,2025-06-21,193.0,2,3,8.0,460008.49,39478.266631,420547.06,140182.35333333333,2.6666666666666665,0.08582073481078577,0.0,420547.06,0.0,0,1.5,154,medium,Electronics
C00532,high_return,Lahore,Punjab,2025-01-20,2025-01-21,2025-12-27,4.0,5,7,15.0,559708.36,6801.443407000001,552905.16,78986.45142857144,2.142857142857143,0.012151763119993421,10302.02,542603.14,0.018632526417369663,0,1.4,545,medium,Electronics
C00533,high_return,Lahore,Punjab,2025-09-13,2025-06-24,2025-12-26,5.0,3,5,21.0,910137.68,24352.104978,885790.0499999999,177158.00999999998,4.2,0.026756506749616167,0.0,885790.0499999999,0.0,0,1.6666666666666667,555,medium,Electronics
C00534,one_time,Islamabad,ICT,2025-08-14,2025-04-03,2025-11-18,43.0,2,2,6.0,100666.3,6549.036801,94114.55,47057.275,3.0,0.06505689392577257,0.0,94114.55,0.0,0,1.0,322,medium,Electronics
C00535,regular,Karachi,Sindh,2025-12-21,2025-03-09,2025-11-12,49.0,7,10,18.0,466837.19,36042.201773,430796.95999999996,43079.695999999996,1.8,0.07720507822652262,1174.06,429622.89999999997,0.0027253209957656156,0,1.4285714285714286,354,medium,Electronics
C00536,regular,Lahore,Punjab,2025-12-08,2025-04-23,2025-09-30,92.0,2,2,3.0,7713.08,413.793418,7299.22,3649.61,1.5,0.053648272544819964,0.0,7299.22,0.0,0,1.0,221,medium,Fashion
C00537,regular,Lahore,Punjab,2025-03-22,2025-04-27,2025-08-24,129.0,4,4,11.0,337749.77,4155.619936,333584.32,83396.08,2.75,0.012303842386036266,0.0,333584.32,0.0,0,1.0,224,medium,Electronics
C00538,regular,Karachi,Sindh,2025-04-30,2025-05-14,2025-09-30,92.0,4,4,9.0,105005.29999999999,510.587012,104494.35,26123.5875,2.25,0.004862488007748181,2541.51,101952.84000000001,0.024321984872866333,0,1.0,222,medium,Electronics
C00539,regular,Lahore,Punjab,2025-08-03,2025-01-24,2025-11-11,50.0,5,5,20.0,667959.46,22452.031595,645514.07,129102.81399999998,4.0,0.03361286565954168,0.0,645514.07,0.0,0,1.0,325,medium,Electronics
C00540,regular,Islamabad,ICT,2025-07-28,2025-05-20,2025-12-23,8.0,5,7,16.0,330982.25,2749.3071929999996,328234.01,46890.572857142855,2.2857142857142856,0.008306509466897392,217782.22,110451.79000000001,0.6634968143611931,1,1.4,542,medium,Electronics
C00541,one_time,Islamabad,ICT,2025-07-28,2025-03-19,2025-03-19,287.0,1,1,4.0,308992.9,26.850963,308965.83,308965.83,4.0,8.689831708107209e-05,0.0,308965.83,0.0,0,1.0,124,medium,Electronics
C00542,price_sensitive,Islamabad,ICT,2025-02-09,2025-02-25,2025-06-09,205.0,4,4,9.0,409521.62,48096.474483,361428.14999999997,90357.03749999999,2.25,0.11744550747528298,0.0,361428.14999999997,0.0,0,1.0,124,medium,Electronics
C00543,regular,Lahore,Punjab,2025-10-08,2025-01-19,2025-12-28,3.0,6,9,29.0,856295.67,5845.714893,850454.98,94494.99777777778,3.2222222222222223,0.0068267481639840595,38570.27,811884.71,0.04535251236932024,0,1.5,555,medium,Electronics
C00544,price_sensitive,Lahore,Punjab,2025-09-03,2025-01-26,2025-12-23,8.0,6,7,24.0,466514.13,27335.552582,439184.25999999995,62740.608571428565,3.4285714285714284,0.05859533682720393,0.0,439184.25999999995,0.0,0,1.1666666666666667,534,medium,Electronics
C00545,high_return,Lahore,Punjab,2025-01-04,2025-03-02,2025-05-24,221.0,2,3,7.0,184335.01,22388.806136,161939.78,53979.926666666666,2.3333333333333335,0.12145715638065714,0.0,161939.78,0.0,0,1.5,153,medium,Electronics
C00546,loyal,Lahore,Punjab,2025-01-29,2025-02-24,2025-11-03,58.0,8,11,40.0,970366.75,40495.419769,929873.6699999999,84533.96999999999,3.6363636363636362,0.041732076834866814,2808.87,927064.7999999999,0.0030207006506593526,0,1.375,345,medium,Electronics
C00547,price_sensitive,Islamabad,ICT,2025-08-03,2025-01-18,2025-04-29,246.0,3,3,8.0,626062.27,42064.73409700001,583996.6,194665.53333333333,2.6666666666666665,0.06718937733941387,0.0,583996.6,0.0,0,1.0,125,medium,Electronics
C00548,regular,Karachi,Sindh,2025-11-22,2025-04-05,2025-11-08,53.0,3,4,16.0,347104.79,4918.951263,342182.48,85545.62,4.0,0.014171372463629789,30254.38,311928.1,0.0884159235738779,0,1.3333333333333333,344,medium,Electronics
C00549,regular,Islamabad,ICT,2025-12-07,2025-03-02,2025-12-22,9.0,5,5,18.0,510616.45,11536.329758,499072.02,99814.40400000001,3.6,0.02259294575801465,0.0,499072.02,0.0,0,1.0,524,medium,Electronics
C00550,regular,Lahore,Punjab,2025-02-10,2025-08-08,2025-08-08,145.0,1,1,4.0,24798.17,3855.9771339999993,20942.09,20942.09,4.0,0.15549442293524077,0.0,20942.09,0.0,0,1.0,121,medium,Fashion
C00551,price_sensitive,Islamabad,ICT,2025-01-17,2025-01-18,2025-12-02,29.0,5,6,12.0,331214.78,19438.263758,311773.05,51962.174999999996,2.0,0.058687790919233734,12883.849999999999,298889.2,0.04132445058994034,0,1.2,434,medium,Electronics
C00552,one_time,Karachi,Sindh,2025-03-17,2025-03-08,2025-03-08,298.0,1,1,1.0,2720.29,77.256236,2643.02,2643.02,1.0,0.0284,2446.13,196.88999999999987,0.9255056715424023,1,1.0,121,medium,Fashion
C00553,price_sensitive,Islamabad,ICT,2025-12-28,2025-02-11,2025-10-07,85.0,5,5,10.0,306478.83999999997,50076.609861000004,256397.03,51279.406,2.0,0.16339336791081566,0.0,256397.03,0.0,0,1.0,223,medium,Electronics
C00554,price_sensitive,Karachi,Sindh,2025-01-27,2025-01-31,2025-12-24,7.0,4,4,6.0,74331.28,5336.076898,68992.89,17248.2225,1.5,0.07178777088192212,0.0,68992.89,0.0,0,1.0,522,medium,Electronics
C00555,regular,Lahore,Punjab,2025-05-14,2025-02-14,2025-12-20,11.0,4,4,9.0,93911.33,1336.4902120000002,92573.31999999999,23143.329999999998,2.25,0.014231405433188947,0.0,92573.31999999999,0.0,0,1.0,522,medium,Attach & Addons
C00556,regular,Islamabad,ICT,2025-04-08,2025-07-11,2025-10-26,66.0,3,4,16.0,235498.0,4659.229809,230833.62,57708.405,4.0,0.019784583346780016,0.0,230833.62,0.0,0,1.3333333333333333,343,medium,Electronics
C00557,high_return,Islamabad,ICT,2025-11-05,2025-03-15,2025-09-01,121.0,4,4,12.0,398737.18,5517.257803,393222.01,98305.5025,3.0,0.013836828065544328,0.0,393222.01,0.0,0,1.0,224,medium,Electronics
C00558,price_sensitive,Islamabad,ICT,2025-06-22,2025-03-02,2025-11-09,52.0,3,3,7.0,98096.86,9055.038235,89042.45,29680.816666666666,2.3333333333333335,0.09230711599739277,0.0,89042.45,0.0,0,1.0,322,medium,Attach & Addons
C00559,regular,Islamabad,ICT,2025-07-09,2025-08-04,2025-11-13,48.0,2,3,7.0,58969.7,1598.324505,57371.14,19123.713333333333,2.3333333333333335,0.02710416544428749,0.0,57371.14,0.0,0,1.5,352,medium,Fashion
C00560,one_time,Lahore,Punjab,2025-03-05,2025-03-21,2025-08-31,122.0,3,4,7.0,249751.27,6056.257353,243706.15000000002,60926.537500000006,1.75,0.024249155381672334,0.0,243706.15000000002,0.0,0,1.3333333333333333,243,medium,Electronics
C00561,one_time,Karachi,Sindh,2025-11-06,2025-03-16,2025-05-22,223.0,2,2,6.0,142364.76,8769.666054,133598.96,66799.48,3.0,0.06159997778944733,0.0,133598.96,0.0,0,1.0,122,medium,Electronics
C00562,regular,Karachi,Sindh,2025-11-03,2025-01-18,2025-12-26,5.0,5,7,20.0,714136.2000000001,4591.095404,709538.39,101362.62714285715,2.857142857142857,0.006428879258606411,0.0,709538.39,0.0,0,1.4,545,medium,Electronics
C00563,loyal,Islamabad,ICT,2025-10-09,2025-01-29,2025-12-21,10.0,7,12,39.0,816725.1,39155.100523,777561.73,64796.81083333333,3.25,0.047941590778831214,0.0,777561.73,0.0,0,1.7142857142857142,555,medium,Electronics
C00564,loyal,Lahore,Punjab,2025-09-24,2025-01-14,2025-09-26,96.0,4,5,12.0,376123.57,7098.640805999999,369025.35,73805.06999999999,2.4,0.018873161301749847,0.0,369025.35,0.0,0,1.25,244,medium,Electronics
C00565,price_sensitive,Karachi,Sindh,2025-06-13,2025-02-28,2025-12-12,19.0,4,6,17.0,439628.26,11547.270926,428082.23,71347.03833333333,2.8333333333333335,0.02626598873784865,9975.99,418106.24,0.023303910559426867,0,1.5,454,medium,Electronics
C00566,regular,Karachi,Sindh,2025-10-22,2025-02-20,2025-10-21,71.0,2,2,4.0,199152.49,20632.183097999998,178515.84,89257.92,2.0,0.1035999253536825,12111.77,166404.07,0.06784703250983218,0,1.0,223,medium,Electronics
C00567,high_return,Karachi,Sindh,2025-11-06,2025-07-17,2025-07-17,167.0,1,1,5.0,434977.11000000004,151.58026199999998,434823.66000000003,434823.66000000003,5.0,0.0003484787096038225,0.0,434823.66000000003,0.0,0,1.0,124,medium,Electronics
C00568,one_time,Karachi,Sindh,2025-04-21,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C00569,regular,Karachi,Sindh,2025-03-10,2025-03-13,2025-08-26,127.0,4,6,17.0,134004.17,2905.409476,131100.27,21850.045,2.8333333333333335,0.02168148555377045,11054.66,120045.60999999999,0.08432217569040858,0,1.5,252,medium,Fashion
