order_id,order_date,customer_id,product_id,product_name,category,units,revenue,salesperson,region,source_system
O-500904,2024-10-10,C-1029,101,CRM Pro,Software,17,7837,Salesperson_7,Asia,CRM
O-500905,2024-09-21,C-1567,102,Analytics Suite,Software,18,7074,Salesperson_2,Europe,CRM
O-500906,2023-06-01,C-3539,102,Analytics Suite,Software,13,14313,Salesperson_7,North America,CRM
O-500907,2024-09-08,C-2313,101,CRM Pro,Software,10,2280,Salesperson_7,Asia,CRM
O-500908,2024-12-21,C-3799,102,Analytics Suite,Software,3,1986,Salesperson_4,North America,CRM
O-500909,2023-03-05,C-2486,101,CRM Pro,Software,15,9540,Salesperson_10,Europe,CRM
O-500910,2024-09-01,C-2804,101,CRM Pro,Software,3,939,Salesperson_5,Europe,CRM
O-500911,2024-06-04,C-1949,101,CRM Pro,Software,11,9174,Salesperson_11,North America,CRM
O-500912,2023-02-17,C-2073,101,CRM Pro,Software,2,2604,Salesperson_1,Asia,CRM
O-500913,2024-02-13,C-3959,101,CRM Pro,Software,5,7100,Salesperson_1,North America,CRM
O-500914,2024-08-01,C-1318,201,POS Terminal,Hardware,4,1180,Salesperson_2,North America,CRM
O-500915,2023-11-21,C-2836,101,CRM Pro,Software,8,5520,Salesperson_4,Asia,CRM
O-500916,2024-09-20,C-3430,101,CRM Pro,Software,11,10164,Salesperson_6,North America,CRM
O-500917,2024-03-27,C-1182,201,POS Terminal,Hardware,15,18630,Salesperson_9,Asia,CRM
O-500918,2024-05-06,C-2288,101,CRM Pro,Software,10,11340,Salesperson_8,North America,CRM
O-500919,2024-01-24,C-3074,201,POS Terminal,Hardware,1,785,Salesperson_6,Europe,CRM
O-500920,2023-10-12,C-3949,101,CRM Pro,Software,13,12389,Salesperson_8,Europe,CRM
O-500921,2024-08-04,C-3935,201,POS Terminal,Hardware,17,18802,Salesperson_11,Europe,CRM
O-500922,2024-10-29,C-1787,102,Analytics Suite,Software,9,2232,Salesperson_3,North America,CRM
O-500923,2023-11-15,C-1629,201,POS Terminal,Hardware,10,8690,Salesperson_11,Europe,CRM
O-500924,2023-06-16,C-1142,102,Analytics Suite,Software,7,8372,Salesperson_5,Europe,CRM
O-500925,2023-12-11,C-1177,102,Analytics Suite,Software,14,15722,Salesperson_5,North America,CRM
O-500926,2023-05-30,C-3965,101,CRM Pro,Software,12,14976,Salesperson_11,Europe,CRM
O-500927,2024-06-18,C-2491,102,Analytics Suite,Software,10,14310,Salesperson_10,North America,CRM
O-500928,2024-12-30,C-2052,101,CRM Pro,Software,7,9191,Salesperson_8,Europe,CRM
O-500929,2023-03-25,C-3479,102,Analytics Suite,Software,5,3935,Salesperson_4,North America,CRM
O-500930,2024-03-11,C-2083,101,CRM Pro,Software,8,1672,Salesperson_3,Asia,CRM
O-500931,2023-05-29,C-2751,101,CRM Pro,Software,14,4620,Salesperson_7,Europe,CRM
O-500932,2024-11-29,C-2709,102,Analytics Suite,Software,7,8708,Salesperson_11,Europe,CRM
O-500933,2024-08-15,C-3856,102,Analytics Suite,Software,1,1183,Salesperson_11,North America,CRM
O-500934,2024-11-02,C-1103,201,POS Terminal,Hardware,4,3304,Salesperson_6,Asia,CRM
O-500935,2023-06-18,C-1410,102,Analytics Suite,Software,8,2264,Salesperson_10,North America,CRM
O-500936,2024-07-20,C-2661,101,CRM Pro,Software,16,22208,Salesperson_7,Europe,CRM
O-500937,2024-04-17,C-3879,101,CRM Pro,Software,15,19155,Salesperson_3,Asia,CRM
O-500938,2024-02-25,C-1686,101,CRM Pro,Software,17,14620,Salesperson_7,Asia,CRM
O-500939,2024-12-13,C-1856,102,Analytics Suite,Software,6,2424,Salesperson_8,Asia,CRM
O-500940,2024-10-15,C-3277,102,Analytics Suite,Software,10,14790,Salesperson_10,Asia,CRM
O-500941,2024-12-07,C-1608,102,Analytics Suite,Software,2,2226,Salesperson_1,Europe,CRM
O-500942,2023-04-09,C-2102,101,CRM Pro,Software,16,13088,Salesperson_4,North America,CRM
O-500943,2024-12-07,C-2181,102,Analytics Suite,Software,11,15686,Salesperson_8,Asia,CRM
O-500944,2024-01-21,C-2416,102,Analytics Suite,Software,12,14436,Salesperson_10,North America,CRM
O-500945,2024-09-16,C-2358,201,POS Terminal,Hardware,5,5840,Salesperson_11,Asia,CRM
O-500946,2024-12-30,C-3846,201,POS Terminal,Hardware,7,1498,Salesperson_2,Europe,CRM
O-500947,2023-08-15,C-1812,201,POS Terminal,Hardware,7,5733,Salesperson_9,Europe,CRM
O-500948,2023-05-19,C-3300,201,POS Terminal,Hardware,12,12228,Salesperson_3,Asia,CRM
O-500949,2024-12-20,C-1581,201,POS Terminal,Hardware,18,12618,Salesperson_1,Europe,CRM
O-500950,2024-10-15,C-3224,101,CRM Pro,Software,12,12360,Salesperson_2,Europe,CRM
O-500951,2023-05-26,C-3189,201,POS Terminal,Hardware,4,2704,Salesperson_8,Asia,CRM
O-500952,2024-09-08,C-3128,201,POS Terminal,Hardware,20,15600,Salesperson_11,Europe,CRM
O-500953,2023-06-27,C-2834,101,CRM Pro,Software,16,22912,Salesperson_9,Asia,CRM
O-500954,2024-11-28,C-3268,101,CRM Pro,Software,1,769,Salesperson_1,Europe,CRM
O-500955,2023-06-21,C-2168,201,POS Terminal,Hardware,17,24123,Salesperson_5,Europe,CRM
O-500956,2024-10-03,C-2912,201,POS Terminal,Hardware,7,4501,Salesperson_5,North America,CRM
O-500957,2023-05-22,C-3231,201,POS Terminal,Hardware,16,20800,Salesperson_3,Asia,CRM
O-500958,2023-06-30,C-3577,201,POS Terminal,Hardware,10,11390,Salesperson_3,Asia,CRM
O-500959,2024-06-29,C-1391,101,CRM Pro,Software,13,9516,Salesperson_3,Asia,CRM
O-500960,2024-05-13,C-2464,101,CRM Pro,Software,3,3318,Salesperson_6,Europe,CRM
O-500961,2023-09-04,C-1269,102,Analytics Suite,Software,19,5377,Salesperson_8,North America,CRM
O-500962,2024-10-29,C-2430,101,CRM Pro,Software,20,8740,Salesperson_1,Asia,CRM
O-500963,2023-05-08,C-3194,102,Analytics Suite,Software,12,9468,Salesperson_2,Asia,CRM
O-500964,2024-08-15,C-1918,102,Analytics Suite,Software,14,18970,Salesperson_4,Europe,CRM
O-500965,2023-05-31,C-2290,201,POS Terminal,Hardware,7,3241,Salesperson_10,Europe,CRM
O-500966,2024-01-19,C-2435,201,POS Terminal,Hardware,10,9700,Salesperson_7,Asia,CRM
O-500967,2023-05-27,C-3647,101,CRM Pro,Software,1,887,Salesperson_1,Asia,CRM
O-500968,2024-10-14,C-2809,201,POS Terminal,Hardware,8,5488,Salesperson_1,North America,CRM
O-500969,2024-06-16,C-2060,102,Analytics Suite,Software,2,702,Salesperson_1,North America,CRM
O-500970,2024-08-05,C-3779,102,Analytics Suite,Software,13,9386,Salesperson_7,North America,CRM
O-500971,2024-09-21,C-3064,102,Analytics Suite,Software,14,7672,Salesperson_1,Asia,CRM
O-500972,2024-06-05,C-3755,102,Analytics Suite,Software,6,1950,Salesperson_3,Europe,CRM
O-500973,2024-01-14,C-3310,101,CRM Pro,Software,16,10528,Salesperson_3,Europe,CRM
O-500974,2023-03-08,C-1101,101,CRM Pro,Software,1,862,Salesperson_8,Asia,CRM
O-500975,2023-09-25,C-3850,201,POS Terminal,Hardware,6,3744,Salesperson_5,Asia,CRM
O-500976,2023-12-28,C-2829,101,CRM Pro,Software,17,10472,Salesperson_1,North America,CRM
O-500977,2024-07-25,C-2262,201,POS Terminal,Hardware,4,4016,Salesperson_5,Asia,CRM
O-500978,2024-02-29,C-1538,201,POS Terminal,Hardware,5,6735,Salesperson_6,Asia,CRM
O-500979,2024-06-19,C-2491,201,POS Terminal,Hardware,17,11645,Salesperson_7,Europe,CRM
O-500980,2023-05-22,C-1877,102,Analytics Suite,Software,3,4053,Salesperson_3,North America,CRM
O-500981,2023-01-13,C-1479,101,CRM Pro,Software,17,10064,Salesperson_10,North America,CRM
O-500982,2024-04-10,C-1535,101,CRM Pro,Software,20,24380,Salesperson_8,North America,CRM
O-500983,2023-01-23,C-3124,102,Analytics Suite,Software,15,17040,Salesperson_7,North America,CRM
O-500984,2023-12-19,C-1787,101,CRM Pro,Software,14,17248,Salesperson_11,North America,CRM
O-500985,2023-02-15,C-1859,101,CRM Pro,Software,1,219,Salesperson_5,North America,CRM
O-500986,2023-10-31,C-1927,102,Analytics Suite,Software,19,18563,Salesperson_7,North America,CRM
O-500987,2024-03-07,C-1132,102,Analytics Suite,Software,4,3032,Salesperson_4,North America,CRM
O-500988,2023-01-12,C-1535,102,Analytics Suite,Software,4,4556,Salesperson_1,Europe,CRM
O-500989,2024-05-11,C-3184,101,CRM Pro,Software,6,2448,Salesperson_4,North America,CRM
O-500990,2023-07-04,C-3380,101,CRM Pro,Software,19,27645,Salesperson_4,North America,CRM
O-500991,2024-09-21,C-3805,102,Analytics Suite,Software,8,8776,Salesperson_2,Asia,CRM
O-500992,2024-02-25,C-3712,101,CRM Pro,Software,3,3882,Salesperson_8,North America,CRM
O-500993,2023-06-02,C-2810,201,POS Terminal,Hardware,3,2310,Salesperson_1,Europe,CRM
O-500994,2024-01-23,C-1291,101,CRM Pro,Software,5,4905,Salesperson_5,Europe,CRM
O-500995,2023-12-09,C-3316,201,POS Terminal,Hardware,20,20660,Salesperson_7,North America,CRM
O-500996,2023-12-28,C-2426,102,Analytics Suite,Software,18,10044,Salesperson_7,North America,CRM
O-500997,2024-08-05,C-1555,201,POS Terminal,Hardware,5,3385,Salesperson_8,North America,CRM
O-500998,2023-11-26,C-3588,201,POS Terminal,Hardware,13,8684,Salesperson_4,Europe,CRM
O-500999,2023-04-03,C-2933,101,CRM Pro,Software,2,2722,Salesperson_5,North America,CRM
O-501000,2023-03-05,C-2575,201,POS Terminal,Hardware,19,18145,Salesperson_5,North America,CRM
O-501001,2023-06-10,C-1164,201,POS Terminal,Hardware,11,7315,Salesperson_3,Europe,CRM
O-501002,2024-08-04,C-3729,101,CRM Pro,Software,15,7515,Salesperson_2,Europe,CRM
O-501003,2023-03-14,C-2272,101,CRM Pro,Software,14,19586,Salesperson_2,Asia,CRM
O-501004,2023-05-11,C-2273,201,POS Terminal,Hardware,15,3030,Salesperson_6,North America,CRM
O-501005,2024-07-10,C-1125,101,CRM Pro,Software,18,21492,Salesperson_8,Asia,CRM
O-501006,2023-12-14,C-1227,201,POS Terminal,Hardware,12,16764,Salesperson_5,North America,CRM
O-501007,2023-07-24,C-3285,102,Analytics Suite,Software,9,7785,Salesperson_5,Europe,CRM
O-501008,2023-09-19,C-2806,101,CRM Pro,Software,19,19133,Salesperson_10,Asia,CRM
O-501009,2024-08-24,C-3140,201,POS Terminal,Hardware,13,5603,Salesperson_3,Europe,CRM
O-501010,2024-01-09,C-3186,102,Analytics Suite,Software,6,1512,Salesperson_2,Asia,CRM
O-501011,2024-12-29,C-2994,201,POS Terminal,Hardware,5,1400,Salesperson_3,Asia,CRM
O-501012,2024-05-10,C-2407,102,Analytics Suite,Software,2,2188,Salesperson_3,Europe,CRM
O-501013,2024-03-20,C-1528,101,CRM Pro,Software,3,2748,Salesperson_10,Europe,CRM
O-501014,2024-04-22,C-2745,201,POS Terminal,Hardware,19,4104,Salesperson_1,North America,CRM
O-501015,2024-12-19,C-3884,101,CRM Pro,Software,14,9898,Salesperson_5,Asia,CRM
O-501016,2024-08-13,C-1527,102,Analytics Suite,Software,4,3600,Salesperson_5,Asia,CRM
O-501017,2024-07-20,C-3237,102,Analytics Suite,Software,9,5688,Salesperson_2,Asia,CRM
O-501018,2024-09-01,C-2142,102,Analytics Suite,Software,17,11611,Salesperson_2,Europe,CRM
O-501019,2023-06-26,C-2727,102,Analytics Suite,Software,8,3600,Salesperson_2,Asia,CRM
O-501020,2023-06-23,C-3532,201,POS Terminal,Hardware,6,7710,Salesperson_8,Europe,CRM
O-501021,2023-05-31,C-3583,101,CRM Pro,Software,11,2288,Salesperson_10,Europe,CRM
O-501022,2023-06-30,C-3577,101,CRM Pro,Software,16,10000,Salesperson_1,North America,CRM
O-501023,2023-09-15,C-2167,101,CRM Pro,Software,3,759,Salesperson_8,North America,CRM
O-501024,2023-04-26,C-2284,201,POS Terminal,Hardware,16,21840,Salesperson_6,Europe,CRM
O-501025,2024-04-10,C-3384,102,Analytics Suite,Software,11,11682,Salesperson_10,Europe,CRM
O-501026,2024-02-24,C-3862,101,CRM Pro,Software,1,266,Salesperson_4,Asia,CRM
O-501027,2024-05-14,C-2643,102,Analytics Suite,Software,3,3978,Salesperson_9,North America,CRM
O-501028,2024-10-21,C-2230,102,Analytics Suite,Software,12,11268,Salesperson_2,Asia,CRM
O-501029,2023-01-03,C-1819,201,POS Terminal,Hardware,7,4578,Salesperson_11,North America,CRM
O-501030,2023-06-27,C-3216,201,POS Terminal,Hardware,20,24580,Salesperson_2,Europe,CRM
O-501031,2023-03-28,C-1597,101,CRM Pro,Software,2,438,Salesperson_4,North America,CRM
O-501032,2023-09-01,C-3718,201,POS Terminal,Hardware,14,17052,Salesperson_9,Asia,CRM
O-501033,2024-12-27,C-3072,101,CRM Pro,Software,11,14806,Salesperson_1,Europe,CRM
O-501034,2023-07-17,C-2587,102,Analytics Suite,Software,11,9625,Salesperson_1,Asia,CRM
O-501035,2023-09-27,C-3622,102,Analytics Suite,Software,9,13113,Salesperson_3,Asia,CRM
O-501036,2023-02-11,C-2909,102,Analytics Suite,Software,10,10600,Salesperson_2,Asia,CRM
O-501037,2023-06-07,C-3715,201,POS Terminal,Hardware,12,17220,Salesperson_11,North America,CRM
O-501038,2023-09-09,C-3005,102,Analytics Suite,Software,18,3780,Salesperson_10,Asia,CRM
O-501039,2024-03-23,C-1003,101,CRM Pro,Software,17,15691,Salesperson_2,Europe,CRM
O-501040,2024-01-15,C-1085,201,POS Terminal,Hardware,13,10634,Salesperson_9,Europe,CRM
O-501041,2024-04-28,C-3914,102,Analytics Suite,Software,14,3962,Salesperson_4,Asia,CRM
O-501042,2023-03-01,C-2432,201,POS Terminal,Hardware,14,8666,Salesperson_9,North America,CRM
O-501043,2024-08-09,C-2766,101,CRM Pro,Software,20,23040,Salesperson_1,Europe,CRM
O-501044,2023-10-20,C-3041,102,Analytics Suite,Software,13,9022,Salesperson_9,North America,CRM
O-501045,2023-07-27,C-3471,201,POS Terminal,Hardware,5,2645,Salesperson_4,Asia,CRM
O-501046,2024-10-05,C-3351,101,CRM Pro,Software,17,5134,Salesperson_5,North America,CRM
O-501047,2023-07-01,C-3675,102,Analytics Suite,Software,14,15442,Salesperson_7,Europe,CRM
O-501048,2023-06-29,C-3368,101,CRM Pro,Software,7,7028,Salesperson_7,Europe,CRM
O-501049,2024-09-21,C-3549,201,POS Terminal,Hardware,20,11400,Salesperson_6,North America,CRM
O-501050,2024-09-24,C-3903,101,CRM Pro,Software,12,17448,Salesperson_7,Asia,CRM
O-501051,2024-12-14,C-2239,101,CRM Pro,Software,16,22656,Salesperson_8,Asia,CRM
O-501052,2024-04-04,C-3838,201,POS Terminal,Hardware,7,7910,Salesperson_2,Asia,CRM
O-501053,2023-11-12,C-1019,101,CRM Pro,Software,8,8872,Salesperson_6,North America,CRM
O-501054,2023-02-05,C-1568,101,CRM Pro,Software,6,1674,Salesperson_5,Europe,CRM
O-501055,2024-04-07,C-1155,101,CRM Pro,Software,3,4092,Salesperson_10,Asia,CRM
O-501056,2024-12-06,C-3304,101,CRM Pro,Software,7,3332,Salesperson_9,North America,CRM
O-501057,2023-06-26,C-1816,101,CRM Pro,Software,19,21508,Salesperson_6,Europe,CRM
O-501058,2024-10-07,C-1816,201,POS Terminal,Hardware,1,906,Salesperson_2,Asia,CRM
O-501059,2023-03-15,C-3476,102,Analytics Suite,Software,18,26496,Salesperson_2,North America,CRM
O-501060,2023-09-15,C-1286,101,CRM Pro,Software,17,20587,Salesperson_9,North America,CRM
O-501061,2023-04-11,C-2704,102,Analytics Suite,Software,13,5629,Salesperson_3,Asia,CRM
O-501062,2024-07-17,C-3213,101,CRM Pro,Software,2,590,Salesperson_1,North America,CRM
O-501063,2024-07-21,C-3477,101,CRM Pro,Software,6,5982,Salesperson_5,Asia,CRM
O-501064,2024-04-15,C-3432,201,POS Terminal,Hardware,5,2375,Salesperson_2,Europe,CRM
O-501065,2023-03-03,C-3372,201,POS Terminal,Hardware,13,5577,Salesperson_8,Europe,CRM
O-501066,2023-02-09,C-2914,201,POS Terminal,Hardware,17,5134,Salesperson_1,Asia,CRM
O-501067,2023-04-20,C-2497,101,CRM Pro,Software,11,9482,Salesperson_5,Asia,CRM
O-501068,2023-02-24,C-1162,102,Analytics Suite,Software,18,4986,Salesperson_9,Asia,CRM
O-501069,2023-09-29,C-3960,101,CRM Pro,Software,7,2583,Salesperson_1,Europe,CRM
O-501070,2023-07-30,C-1968,201,POS Terminal,Hardware,18,6912,Salesperson_4,Asia,CRM
O-501071,2023-06-12,C-3295,102,Analytics Suite,Software,16,14864,Salesperson_1,Asia,CRM
O-501072,2024-09-18,C-3650,102,Analytics Suite,Software,14,12740,Salesperson_4,Asia,CRM
O-501073,2023-02-24,C-3156,102,Analytics Suite,Software,14,13986,Salesperson_6,North America,CRM
O-501074,2023-07-14,C-2107,101,CRM Pro,Software,1,1209,Salesperson_5,Asia,CRM
O-501075,2023-10-23,C-1596,101,CRM Pro,Software,8,2368,Salesperson_11,Europe,CRM
O-501076,2023-03-14,C-1035,102,Analytics Suite,Software,7,7700,Salesperson_1,Asia,CRM
O-501077,2024-05-24,C-3810,102,Analytics Suite,Software,6,3486,Salesperson_3,Europe,CRM
O-501078,2024-08-06,C-1095,201,POS Terminal,Hardware,14,7602,Salesperson_5,North America,CRM
O-501079,2024-01-27,C-2739,101,CRM Pro,Software,20,27420,Salesperson_4,North America,CRM
O-501080,2023-02-03,C-3187,102,Analytics Suite,Software,8,8760,Salesperson_11,Asia,CRM
O-501081,2023-11-20,C-2766,102,Analytics Suite,Software,20,25640,Salesperson_9,Europe,CRM
O-501082,2024-07-26,C-1195,201,POS Terminal,Hardware,2,2806,Salesperson_4,Europe,CRM
O-501083,2023-07-08,C-2613,102,Analytics Suite,Software,3,1980,Salesperson_10,Europe,CRM
O-501084,2023-09-26,C-1464,101,CRM Pro,Software,1,508,Salesperson_10,North America,CRM
O-501085,2024-04-16,C-2064,101,CRM Pro,Software,18,22302,Salesperson_2,North America,CRM
O-501086,2024-01-15,C-2980,201,POS Terminal,Hardware,8,8608,Salesperson_6,Asia,CRM
O-501087,2024-07-28,C-1202,201,POS Terminal,Hardware,13,4186,Salesperson_11,North America,CRM
O-501088,2023-07-23,C-3414,101,CRM Pro,Software,12,9468,Salesperson_9,Asia,CRM
O-501089,2023-06-06,C-1551,201,POS Terminal,Hardware,12,6804,Salesperson_1,Europe,CRM
O-501090,2023-03-16,C-3386,201,POS Terminal,Hardware,12,5220,Salesperson_11,Europe,CRM
O-501091,2023-12-18,C-3423,201,POS Terminal,Hardware,14,8372,Salesperson_6,Europe,CRM
O-501092,2023-05-18,C-1680,102,Analytics Suite,Software,8,10664,Salesperson_9,Europe,CRM
O-501093,2023-12-01,C-3719,201,POS Terminal,Hardware,18,15300,Salesperson_5,North America,CRM
O-501094,2024-01-19,C-1579,102,Analytics Suite,Software,15,21255,Salesperson_6,North America,CRM
O-501095,2023-11-07,C-3240,201,POS Terminal,Hardware,20,9560,Salesperson_1,Asia,CRM
O-501096,2024-03-30,C-1166,201,POS Terminal,Hardware,12,5028,Salesperson_2,North America,CRM
O-501097,2023-02-25,C-3073,201,POS Terminal,Hardware,18,18162,Salesperson_8,Europe,CRM
O-501098,2024-06-16,C-2377,201,POS Terminal,Hardware,14,18396,Salesperson_3,Europe,CRM
O-501099,2024-12-29,C-2879,102,Analytics Suite,Software,16,22800,Salesperson_3,Europe,CRM
O-501100,2023-05-25,C-1021,101,CRM Pro,Software,16,13360,Salesperson_2,Europe,CRM
O-501101,2024-04-19,C-3896,102,Analytics Suite,Software,6,8130,Salesperson_2,North America,CRM
O-501102,2024-01-26,C-3788,101,CRM Pro,Software,12,15252,Salesperson_8,Europe,CRM
O-501103,2024-06-08,C-3058,102,Analytics Suite,Software,7,9555,Salesperson_1,North America,CRM
O-501104,2023-03-18,C-1524,101,CRM Pro,Software,16,9520,Salesperson_8,Europe,CRM
O-501105,2024-07-22,C-3102,201,POS Terminal,Hardware,9,4527,Salesperson_11,North America,CRM
O-501106,2024-04-11,C-3870,101,CRM Pro,Software,13,7995,Salesperson_11,Asia,CRM
O-501107,2023-08-18,C-1369,201,POS Terminal,Hardware,16,19584,Salesperson_6,Asia,CRM
O-501108,2023-02-08,C-1749,201,POS Terminal,Hardware,20,23020,Salesperson_4,Europe,CRM
O-501109,2024-05-29,C-1022,101,CRM Pro,Software,5,4710,Salesperson_5,North America,CRM
O-501110,2024-07-30,C-1596,101,CRM Pro,Software,16,17536,Salesperson_11,North America,CRM
O-501111,2024-08-22,C-1882,101,CRM Pro,Software,4,2692,Salesperson_4,Europe,CRM
O-501112,2023-12-13,C-2712,201,POS Terminal,Hardware,5,7290,Salesperson_10,North America,CRM
O-501113,2024-01-30,C-2529,201,POS Terminal,Hardware,18,26820,Salesperson_11,Europe,CRM
O-501114,2024-07-09,C-3283,201,POS Terminal,Hardware,9,6921,Salesperson_1,Europe,CRM
O-501115,2024-05-20,C-2664,102,Analytics Suite,Software,4,3020,Salesperson_1,Europe,CRM
O-501116,2023-03-28,C-1732,102,Analytics Suite,Software,10,9770,Salesperson_8,North America,CRM
O-501117,2023-05-27,C-2419,201,POS Terminal,Hardware,14,13832,Salesperson_10,North America,CRM
O-501118,2024-01-16,C-1598,101,CRM Pro,Software,7,9611,Salesperson_4,Europe,CRM
O-501119,2024-10-18,C-2009,101,CRM Pro,Software,2,430,Salesperson_4,Europe,CRM
O-501120,2024-09-23,C-1250,101,CRM Pro,Software,9,2556,Salesperson_8,Asia,CRM
O-501121,2024-11-09,C-2740,102,Analytics Suite,Software,16,9360,Salesperson_2,Europe,CRM
O-501122,2024-06-02,C-2585,201,POS Terminal,Hardware,11,12342,Salesperson_6,Asia,CRM
O-501123,2024-10-14,C-3363,102,Analytics Suite,Software,4,4704,Salesperson_9,Asia,CRM
O-501124,2024-05-12,C-3788,201,POS Terminal,Hardware,15,21495,Salesperson_1,North America,CRM
O-501125,2024-12-04,C-2729,102,Analytics Suite,Software,16,4256,Salesperson_9,North America,CRM
O-501126,2023-08-20,C-3836,102,Analytics Suite,Software,18,3816,Salesperson_4,Asia,CRM
O-501127,2023-12-02,C-1563,101,CRM Pro,Software,16,4256,Salesperson_11,North America,CRM
O-501128,2023-11-25,C-3323,102,Analytics Suite,Software,19,26448,Salesperson_3,Europe,CRM
O-501129,2023-11-11,C-2498,201,POS Terminal,Hardware,2,2246,Salesperson_1,North America,CRM
O-501130,2023-01-10,C-1684,201,POS Terminal,Hardware,14,7434,Salesperson_9,North America,CRM
O-501131,2024-12-18,C-1662,101,CRM Pro,Software,3,3873,Salesperson_8,North America,CRM
O-501132,2023-07-16,C-2676,201,POS Terminal,Hardware,8,9528,Salesperson_5,North America,CRM
O-501133,2023-12-12,C-1767,102,Analytics Suite,Software,12,5964,Salesperson_6,North America,CRM
O-501134,2023-02-15,C-1591,102,Analytics Suite,Software,12,16308,Salesperson_7,Asia,CRM
O-501135,2023-08-24,C-2238,101,CRM Pro,Software,4,2584,Salesperson_7,North America,CRM
O-501136,2024-11-19,C-3508,102,Analytics Suite,Software,20,7440,Salesperson_8,Europe,CRM
O-501137,2023-01-05,C-3511,102,Analytics Suite,Software,17,18326,Salesperson_9,Asia,CRM
O-501138,2023-06-23,C-1099,102,Analytics Suite,Software,4,1144,Salesperson_10,Europe,CRM
O-501139,2024-12-06,C-2544,102,Analytics Suite,Software,10,9340,Salesperson_4,North America,CRM
O-501140,2023-05-10,C-2200,102,Analytics Suite,Software,10,11350,Salesperson_2,Asia,CRM
O-501141,2023-10-07,C-2175,102,Analytics Suite,Software,20,4860,Salesperson_8,North America,CRM
O-501142,2023-03-19,C-3905,102,Analytics Suite,Software,2,574,Salesperson_2,Asia,CRM
O-501143,2024-01-30,C-1239,101,CRM Pro,Software,17,24089,Salesperson_8,North America,CRM
O-501144,2024-07-22,C-3532,201,POS Terminal,Hardware,14,3500,Salesperson_10,Asia,CRM
O-501145,2023-03-08,C-3569,102,Analytics Suite,Software,11,3311,Salesperson_7,North America,CRM
O-501146,2023-12-06,C-1407,102,Analytics Suite,Software,7,7336,Salesperson_6,North America,CRM
O-501147,2024-08-17,C-3692,201,POS Terminal,Hardware,7,9513,Salesperson_4,Asia,CRM
