order_id,order_date,product_id,product_name,category,units,revenue,currency,region,salesperson,stage
O-600916,2023-08-07,201,POS Terminal,Hardware,9,15579,EUR,Europe,Salesperson_9,Won
O-600917,2024-12-02,201,POS Terminal,Hardware,8,7728,USD,North America,Salesperson_1,Won
O-600918,2024-02-09,201,POS Terminal,Hardware,16,29616,EUR,Europe,Salesperson_8,Won
O-600919,2023-05-18,201,POS Terminal,Hardware,1,1388,EUR,Europe,Salesperson_2,Won
O-600920,2023-06-28,102,Analytics Suite,Software,9,13113,USD,North America,Salesperson_6,Won
O-600921,2024-11-16,201,POS Terminal,Hardware,10,16230,USD,North America,Salesperson_5,Won
O-600922,2024-08-22,102,Analytics Suite,Software,2,380,EUR,Europe,Salesperson_6,Won
O-600923,2024-07-15,102,Analytics Suite,Software,14,14840,EUR,Europe,Salesperson_8,Won
O-600924,2024-09-02,101,CRM Pro,Software,6,1451520,PKR,Pakistan,Salesperson_8,Won
O-600925,2024-06-01,201,POS Terminal,Hardware,1,608,USD,North America,Salesperson_2,Won
O-600926,2023-01-18,101,CRM Pro,Software,13,15340,GBP,UK,Salesperson_1,Won
O-600927,2024-12-24,102,Analytics Suite,Software,10,11910,GBP,UK,Salesperson_6,Won
O-600928,2023-07-20,102,Analytics Suite,Software,2,742,EUR,Europe,Salesperson_7,Won
O-600929,2023-11-17,101,CRM Pro,Software,10,8480,GBP,UK,Salesperson_7,Won
O-600930,2023-09-27,201,POS Terminal,Hardware,2,2316,USD,North America,Salesperson_4,Won
O-600931,2023-09-11,101,CRM Pro,Software,14,20384,EUR,Europe,Salesperson_4,Won
O-600932,2023-03-19,102,Analytics Suite,Software,18,3566700,JPY,Japan,Salesperson_8,Won
O-600933,2023-07-07,101,CRM Pro,Software,3,1072680,PKR,Pakistan,Salesperson_4,Won
O-600934,2024-04-20,201,POS Terminal,Hardware,2,2646,EUR,Europe,Salesperson_2,Won
O-600935,2024-08-30,201,POS Terminal,Hardware,5,7555,USD,North America,Salesperson_5,Won
O-600936,2024-02-01,101,CRM Pro,Software,11,4355120,PKR,Pakistan,Salesperson_7,Won
O-600937,2024-05-29,101,CRM Pro,Software,20,24100,EUR,Europe,Salesperson_8,Won
O-600938,2024-07-17,102,Analytics Suite,Software,9,16731,USD,North America,Salesperson_3,Won
O-600939,2023-10-12,102,Analytics Suite,Software,7,12971,EUR,Europe,Salesperson_4,Won
O-600940,2023-01-04,201,POS Terminal,Hardware,10,9400,GBP,UK,Salesperson_1,Won
O-600941,2023-05-24,201,POS Terminal,Hardware,5,573750,JPY,Japan,Salesperson_5,Won
O-600942,2024-08-21,201,POS Terminal,Hardware,9,15021,USD,North America,Salesperson_6,Won
O-600943,2024-06-19,201,POS Terminal,Hardware,19,3591000,PKR,Pakistan,Salesperson_8,Won
O-600944,2024-04-13,101,CRM Pro,Software,3,353250,JPY,Japan,Salesperson_8,Won
O-600945,2023-07-14,101,CRM Pro,Software,12,7488,GBP,UK,Salesperson_2,Won
O-600946,2024-11-09,201,POS Terminal,Hardware,2,3916,USD,North America,Salesperson_8,Won
O-600947,2023-09-04,201,POS Terminal,Hardware,5,3305,EUR,Europe,Salesperson_9,Won
O-600948,2024-06-10,102,Analytics Suite,Software,9,3690,GBP,UK,Salesperson_9,Won
O-600949,2024-05-11,201,POS Terminal,Hardware,16,3424,EUR,Europe,Salesperson_2,Won
O-600950,2024-05-15,101,CRM Pro,Software,18,6068160,PKR,Pakistan,Salesperson_6,Won
O-600951,2024-02-01,201,POS Terminal,Hardware,18,18342,GBP,UK,Salesperson_2,Won
O-600952,2023-10-20,201,POS Terminal,Hardware,18,16848,GBP,UK,Salesperson_9,Won
O-600953,2023-04-26,101,CRM Pro,Software,4,4940,USD,North America,Salesperson_2,Won
O-600954,2024-07-19,102,Analytics Suite,Software,9,3898440,PKR,Pakistan,Salesperson_5,Won
O-600955,2024-07-18,102,Analytics Suite,Software,7,1310400,JPY,Japan,Salesperson_6,Won
O-600956,2023-06-30,201,POS Terminal,Hardware,14,3640,USD,North America,Salesperson_9,Won
O-600957,2024-09-11,102,Analytics Suite,Software,15,14940,GBP,UK,Salesperson_6,Won
O-600958,2023-10-21,102,Analytics Suite,Software,10,17710,EUR,Europe,Salesperson_7,Won
O-600959,2023-03-03,101,CRM Pro,Software,17,8415,EUR,Europe,Salesperson_5,Won
O-600960,2023-01-23,101,CRM Pro,Software,14,3990,EUR,Europe,Salesperson_5,Won
O-600961,2024-04-16,201,POS Terminal,Hardware,1,921,EUR,Europe,Salesperson_9,Won
O-600962,2024-08-09,102,Analytics Suite,Software,5,492750,JPY,Japan,Salesperson_4,Won
O-600963,2023-04-10,102,Analytics Suite,Software,11,3641,EUR,Europe,Salesperson_4,Won
O-600964,2023-12-24,201,POS Terminal,Hardware,9,10233,EUR,Europe,Salesperson_2,Won
O-600965,2024-04-08,102,Analytics Suite,Software,10,2556400,PKR,Pakistan,Salesperson_7,Won
O-600966,2024-05-27,201,POS Terminal,Hardware,5,7650,USD,North America,Salesperson_9,Won
O-600967,2024-03-31,101,CRM Pro,Software,11,20416,EUR,Europe,Salesperson_4,Won
O-600968,2023-04-17,102,Analytics Suite,Software,16,29408,EUR,Europe,Salesperson_4,Won
O-600969,2023-03-20,101,CRM Pro,Software,13,3835650,JPY,Japan,Salesperson_9,Won
O-600970,2024-12-07,101,CRM Pro,Software,3,2772,EUR,Europe,Salesperson_5,Won
O-600971,2023-11-26,101,CRM Pro,Software,8,2388000,JPY,Japan,Salesperson_7,Won
O-600972,2023-07-26,201,POS Terminal,Hardware,13,12155,GBP,UK,Salesperson_8,Won
O-600973,2024-05-27,102,Analytics Suite,Software,13,12376,EUR,Europe,Salesperson_4,Won
O-600974,2023-01-17,102,Analytics Suite,Software,17,7837,GBP,UK,Salesperson_6,Won
O-600975,2024-03-25,102,Analytics Suite,Software,3,876600,JPY,Japan,Salesperson_4,Won
O-600976,2023-01-24,102,Analytics Suite,Software,8,1944,USD,North America,Salesperson_4,Won
O-600977,2023-02-05,201,POS Terminal,Hardware,14,10752,GBP,UK,Salesperson_7,Won
O-600978,2023-04-21,201,POS Terminal,Hardware,2,837200,PKR,Pakistan,Salesperson_4,Won
O-600979,2023-08-23,201,POS Terminal,Hardware,15,5340,USD,North America,Salesperson_3,Won
O-600980,2023-02-07,201,POS Terminal,Hardware,20,15440,GBP,UK,Salesperson_5,Won
O-600981,2023-11-03,101,CRM Pro,Software,3,4392,GBP,UK,Salesperson_4,Won
O-600982,2024-12-23,201,POS Terminal,Hardware,17,2404650,JPY,Japan,Salesperson_6,Won
O-600983,2024-08-20,201,POS Terminal,Hardware,20,3846000,JPY,Japan,Salesperson_3,Won
O-600984,2023-11-10,201,POS Terminal,Hardware,5,3460,EUR,Europe,Salesperson_2,Won
O-600985,2024-09-18,102,Analytics Suite,Software,10,14980,GBP,UK,Salesperson_2,Won
O-600986,2023-08-24,201,POS Terminal,Hardware,16,6442240,PKR,Pakistan,Salesperson_8,Won
O-600987,2024-01-07,201,POS Terminal,Hardware,14,13020,EUR,Europe,Salesperson_7,Won
O-600988,2023-11-04,102,Analytics Suite,Software,6,11280,EUR,Europe,Salesperson_2,Won
O-600989,2024-06-19,101,CRM Pro,Software,8,2224,USD,North America,Salesperson_2,Won
O-600990,2024-09-22,101,CRM Pro,Software,18,1895400,JPY,Japan,Salesperson_8,Won
O-600991,2024-12-02,102,Analytics Suite,Software,19,20292,USD,North America,Salesperson_4,Won
O-600992,2023-08-22,101,CRM Pro,Software,18,5724,GBP,UK,Salesperson_1,Won
O-600993,2023-05-03,201,POS Terminal,Hardware,13,13416,GBP,UK,Salesperson_1,Won
O-600994,2024-03-08,102,Analytics Suite,Software,13,6461,USD,North America,Salesperson_3,Won
O-600995,2024-10-21,101,CRM Pro,Software,11,7337,USD,North America,Salesperson_2,Won
O-600996,2024-10-04,102,Analytics Suite,Software,19,11324,GBP,UK,Salesperson_3,Won
O-600997,2023-06-13,101,CRM Pro,Software,16,7400960,PKR,Pakistan,Salesperson_2,Won
O-600998,2023-10-07,201,POS Terminal,Hardware,15,27225,EUR,Europe,Salesperson_1,Won
O-600999,2023-03-10,201,POS Terminal,Hardware,19,3747750,JPY,Japan,Salesperson_1,Won
O-601000,2024-05-05,101,CRM Pro,Software,16,13280,USD,North America,Salesperson_6,Won
O-601001,2023-01-08,102,Analytics Suite,Software,8,928800,JPY,Japan,Salesperson_9,Won
O-601002,2024-09-07,102,Analytics Suite,Software,17,26265,GBP,UK,Salesperson_5,Won
O-601003,2023-02-11,201,POS Terminal,Hardware,19,1175720,PKR,Pakistan,Salesperson_8,Won
O-601004,2024-09-26,102,Analytics Suite,Software,5,1131200,PKR,Pakistan,Salesperson_9,Won
O-601005,2024-02-19,201,POS Terminal,Hardware,11,2932050,JPY,Japan,Salesperson_3,Won
O-601006,2023-10-14,201,POS Terminal,Hardware,1,904,GBP,UK,Salesperson_3,Won
O-601007,2023-10-05,201,POS Terminal,Hardware,15,17460,EUR,Europe,Salesperson_4,Won
O-601008,2024-05-27,201,POS Terminal,Hardware,19,3559650,JPY,Japan,Salesperson_8,Won
O-601009,2024-02-01,101,CRM Pro,Software,2,113400,JPY,Japan,Salesperson_9,Won
O-601010,2024-06-23,201,POS Terminal,Hardware,18,7670880,PKR,Pakistan,Salesperson_2,Won
O-601011,2024-10-26,102,Analytics Suite,Software,2,2956,USD,North America,Salesperson_8,Won
O-601012,2023-03-07,201,POS Terminal,Hardware,15,12405,USD,North America,Salesperson_3,Won
O-601013,2023-01-16,102,Analytics Suite,Software,15,10395,USD,North America,Salesperson_1,Won
O-601014,2023-04-29,201,POS Terminal,Hardware,3,1440,GBP,UK,Salesperson_4,Won
O-601015,2024-06-03,102,Analytics Suite,Software,10,1632000,JPY,Japan,Salesperson_8,Won
O-601016,2023-05-27,101,CRM Pro,Software,16,8830080,PKR,Pakistan,Salesperson_3,Won
O-601017,2023-02-12,101,CRM Pro,Software,9,1799550,JPY,Japan,Salesperson_7,Won
O-601018,2023-05-07,102,Analytics Suite,Software,7,4214,EUR,Europe,Salesperson_1,Won
O-601019,2023-08-28,201,POS Terminal,Hardware,19,15960,USD,North America,Salesperson_7,Won
O-601020,2023-11-27,201,POS Terminal,Hardware,7,8022,GBP,UK,Salesperson_7,Won
O-601021,2024-10-30,201,POS Terminal,Hardware,13,2408250,JPY,Japan,Salesperson_2,Won
O-601022,2023-01-04,101,CRM Pro,Software,2,539100,JPY,Japan,Salesperson_2,Won
O-601023,2023-03-31,102,Analytics Suite,Software,19,31179,EUR,Europe,Salesperson_6,Won
O-601024,2024-12-13,102,Analytics Suite,Software,19,2077650,JPY,Japan,Salesperson_9,Won
O-601025,2023-12-09,102,Analytics Suite,Software,5,9550,USD,North America,Salesperson_7,Won
O-601026,2023-07-14,201,POS Terminal,Hardware,12,3960,EUR,Europe,Salesperson_3,Won
O-601027,2024-10-31,201,POS Terminal,Hardware,2,3408,EUR,Europe,Salesperson_6,Won
O-601028,2024-04-04,102,Analytics Suite,Software,7,11900,EUR,Europe,Salesperson_7,Won
O-601029,2023-01-26,201,POS Terminal,Hardware,13,11778,EUR,Europe,Salesperson_7,Won
O-601030,2023-10-23,102,Analytics Suite,Software,14,3747520,PKR,Pakistan,Salesperson_4,Won
O-601031,2024-01-09,201,POS Terminal,Hardware,17,30022,USD,North America,Salesperson_6,Won
O-601032,2024-01-24,102,Analytics Suite,Software,7,2646,GBP,UK,Salesperson_9,Won
O-601033,2024-08-11,102,Analytics Suite,Software,15,4481400,PKR,Pakistan,Salesperson_3,Won
O-601034,2023-07-18,102,Analytics Suite,Software,1,45750,JPY,Japan,Salesperson_1,Won
O-601035,2023-06-22,102,Analytics Suite,Software,3,3627,EUR,Europe,Salesperson_1,Won
O-601036,2023-05-24,201,POS Terminal,Hardware,14,5194,EUR,Europe,Salesperson_4,Won
O-601037,2024-06-22,102,Analytics Suite,Software,10,2600,GBP,UK,Salesperson_3,Won
O-601038,2023-03-20,101,CRM Pro,Software,16,18832,GBP,UK,Salesperson_8,Won
O-601039,2023-12-14,101,CRM Pro,Software,10,8730,USD,North America,Salesperson_6,Won
O-601040,2024-04-18,201,POS Terminal,Hardware,4,6296,USD,North America,Salesperson_5,Won
O-601041,2023-03-25,101,CRM Pro,Software,1,1873,EUR,Europe,Salesperson_1,Won
O-601042,2023-09-19,201,POS Terminal,Hardware,9,4662,GBP,UK,Salesperson_3,Won
O-601043,2023-02-03,102,Analytics Suite,Software,11,2641650,JPY,Japan,Salesperson_7,Won
O-601044,2024-09-25,102,Analytics Suite,Software,9,290250,JPY,Japan,Salesperson_1,Won
O-601045,2023-09-17,101,CRM Pro,Software,15,7581000,PKR,Pakistan,Salesperson_5,Won
O-601046,2024-09-16,201,POS Terminal,Hardware,19,28956,USD,North America,Salesperson_4,Won
O-601047,2024-04-13,201,POS Terminal,Hardware,9,2979,EUR,Europe,Salesperson_5,Won
O-601048,2023-05-30,101,CRM Pro,Software,3,906,EUR,Europe,Salesperson_8,Won
O-601049,2024-03-01,102,Analytics Suite,Software,6,2696400,PKR,Pakistan,Salesperson_5,Won
O-601050,2023-10-26,102,Analytics Suite,Software,3,615,EUR,Europe,Salesperson_6,Won
O-601051,2024-07-21,102,Analytics Suite,Software,6,2556,USD,North America,Salesperson_4,Won
O-601052,2023-05-18,201,POS Terminal,Hardware,19,11647,USD,North America,Salesperson_1,Won
O-601053,2024-10-20,102,Analytics Suite,Software,18,7182000,PKR,Pakistan,Salesperson_2,Won
O-601054,2023-11-07,101,CRM Pro,Software,10,16440,USD,North America,Salesperson_7,Won
O-601055,2024-01-27,101,CRM Pro,Software,3,3876,USD,North America,Salesperson_7,Won
O-601056,2023-05-01,201,POS Terminal,Hardware,14,3830400,JPY,Japan,Salesperson_8,Won
O-601057,2023-12-26,101,CRM Pro,Software,4,3464,GBP,UK,Salesperson_4,Won
O-601058,2024-08-30,102,Analytics Suite,Software,4,5416,GBP,UK,Salesperson_5,Won
O-601059,2024-03-04,102,Analytics Suite,Software,13,3381300,JPY,Japan,Salesperson_7,Won
O-601060,2024-02-05,102,Analytics Suite,Software,18,10530,USD,North America,Salesperson_8,Won
O-601061,2023-08-15,102,Analytics Suite,Software,7,576450,JPY,Japan,Salesperson_4,Won
O-601062,2023-12-25,201,POS Terminal,Hardware,3,1455720,PKR,Pakistan,Salesperson_5,Won
O-601063,2023-03-24,101,CRM Pro,Software,19,2408250,JPY,Japan,Salesperson_7,Won
O-601064,2024-12-06,101,CRM Pro,Software,1,205350,JPY,Japan,Salesperson_3,Won
O-601065,2023-03-15,102,Analytics Suite,Software,3,1935,GBP,UK,Salesperson_5,Won
O-601066,2024-01-04,201,POS Terminal,Hardware,5,6965,EUR,Europe,Salesperson_9,Won
O-601067,2024-10-22,201,POS Terminal,Hardware,17,4345200,JPY,Japan,Salesperson_5,Won
O-601068,2024-12-13,101,CRM Pro,Software,8,5728,EUR,Europe,Salesperson_6,Won
O-601069,2023-04-26,101,CRM Pro,Software,20,28520,USD,North America,Salesperson_5,Won
O-601070,2023-10-29,102,Analytics Suite,Software,17,4522,EUR,Europe,Salesperson_5,Won
O-601071,2023-12-11,101,CRM Pro,Software,16,5664,GBP,UK,Salesperson_4,Won
O-601072,2024-07-01,101,CRM Pro,Software,11,5401,GBP,UK,Salesperson_7,Won
O-601073,2023-11-04,101,CRM Pro,Software,20,6798400,PKR,Pakistan,Salesperson_4,Won
O-601074,2023-10-28,201,POS Terminal,Hardware,7,9177,EUR,Europe,Salesperson_8,Won
O-601075,2024-03-08,201,POS Terminal,Hardware,10,9840,GBP,UK,Salesperson_5,Won
O-601076,2024-08-21,102,Analytics Suite,Software,14,3220,GBP,UK,Salesperson_5,Won
O-601077,2023-05-02,101,CRM Pro,Software,16,8355200,PKR,Pakistan,Salesperson_8,Won
O-601078,2023-01-10,102,Analytics Suite,Software,4,2528,USD,North America,Salesperson_6,Won
O-601079,2024-07-29,101,CRM Pro,Software,9,5058,USD,North America,Salesperson_7,Won
O-601080,2024-07-16,201,POS Terminal,Hardware,8,2692480,PKR,Pakistan,Salesperson_3,Won
O-601081,2024-10-11,102,Analytics Suite,Software,10,916500,JPY,Japan,Salesperson_2,Won
O-601082,2023-06-23,102,Analytics Suite,Software,14,24696,EUR,Europe,Salesperson_9,Won
O-601083,2023-10-19,102,Analytics Suite,Software,10,18950,EUR,Europe,Salesperson_1,Won
O-601084,2024-11-20,102,Analytics Suite,Software,19,4867800,JPY,Japan,Salesperson_7,Won
O-601085,2023-08-14,101,CRM Pro,Software,17,26622,GBP,UK,Salesperson_3,Won
O-601086,2024-07-06,102,Analytics Suite,Software,14,8568,USD,North America,Salesperson_5,Won
O-601087,2023-01-31,201,POS Terminal,Hardware,6,8640,GBP,UK,Salesperson_8,Won
O-601088,2023-12-10,101,CRM Pro,Software,17,1938000,JPY,Japan,Salesperson_9,Won
O-601089,2023-12-03,102,Analytics Suite,Software,11,6985,GBP,UK,Salesperson_2,Won
O-601090,2024-01-01,201,POS Terminal,Hardware,3,3021,EUR,Europe,Salesperson_3,Won
O-601091,2023-01-01,101,CRM Pro,Software,10,5000,EUR,Europe,Salesperson_7,Won
O-601092,2024-05-29,201,POS Terminal,Hardware,11,12144,GBP,UK,Salesperson_8,Won
O-601093,2024-03-14,101,CRM Pro,Software,14,6216,EUR,Europe,Salesperson_6,Won
O-601094,2023-10-09,201,POS Terminal,Hardware,10,1978500,JPY,Japan,Salesperson_4,Won
O-601095,2023-07-31,102,Analytics Suite,Software,12,21624,USD,North America,Salesperson_7,Won
O-601096,2023-11-13,102,Analytics Suite,Software,4,4688,EUR,Europe,Salesperson_2,Won
O-601097,2024-11-09,201,POS Terminal,Hardware,18,15336,GBP,UK,Salesperson_4,Won
O-601098,2024-07-25,201,POS Terminal,Hardware,16,29936,EUR,Europe,Salesperson_7,Won
O-601099,2023-06-19,102,Analytics Suite,Software,8,7336,GBP,UK,Salesperson_5,Won
O-601100,2024-12-23,201,POS Terminal,Hardware,3,221760,PKR,Pakistan,Salesperson_5,Won
O-601101,2024-10-19,101,CRM Pro,Software,11,2750,EUR,Europe,Salesperson_9,Won
O-601102,2023-04-15,102,Analytics Suite,Software,10,3318000,PKR,Pakistan,Salesperson_9,Won
O-601103,2024-12-13,201,POS Terminal,Hardware,7,13293,EUR,Europe,Salesperson_6,Won
O-601104,2024-01-08,201,POS Terminal,Hardware,4,5520,GBP,UK,Salesperson_2,Won
O-601105,2024-09-23,102,Analytics Suite,Software,11,2192850,JPY,Japan,Salesperson_8,Won
O-601106,2024-09-06,201,POS Terminal,Hardware,19,7524,GBP,UK,Salesperson_7,Won
O-601107,2023-05-10,201,POS Terminal,Hardware,5,7115,USD,North America,Salesperson_6,Won
O-601108,2024-11-14,201,POS Terminal,Hardware,20,5420,EUR,Europe,Salesperson_6,Won
O-601109,2023-06-19,102,Analytics Suite,Software,10,9490,USD,North America,Salesperson_6,Won
O-601110,2023-12-08,101,CRM Pro,Software,13,8619,EUR,Europe,Salesperson_4,Won
O-601111,2023-12-29,102,Analytics Suite,Software,7,1602300,JPY,Japan,Salesperson_5,Won
O-601112,2023-11-11,101,CRM Pro,Software,2,1102,USD,North America,Salesperson_9,Won
O-601113,2024-01-12,101,CRM Pro,Software,6,270000,JPY,Japan,Salesperson_4,Won
O-601114,2023-06-17,201,POS Terminal,Hardware,15,8295000,PKR,Pakistan,Salesperson_4,Won
O-601115,2023-11-23,201,POS Terminal,Hardware,6,2449440,PKR,Pakistan,Salesperson_1,Won
O-601116,2023-06-16,201,POS Terminal,Hardware,8,1552,GBP,UK,Salesperson_4,Won
O-601117,2024-09-06,101,CRM Pro,Software,3,1011360,PKR,Pakistan,Salesperson_5,Won
O-601118,2024-08-15,101,CRM Pro,Software,4,1388800,PKR,Pakistan,Salesperson_1,Won
O-601119,2023-02-25,201,POS Terminal,Hardware,13,5794880,PKR,Pakistan,Salesperson_9,Won
O-601120,2023-09-30,101,CRM Pro,Software,5,9120,EUR,Europe,Salesperson_8,Won
O-601121,2023-09-06,102,Analytics Suite,Software,12,1807200,JPY,Japan,Salesperson_7,Won
O-601122,2023-10-12,102,Analytics Suite,Software,19,11628,GBP,UK,Salesperson_8,Won
O-601123,2023-02-07,102,Analytics Suite,Software,19,35815,USD,North America,Salesperson_8,Won
O-601124,2024-09-25,101,CRM Pro,Software,15,3588750,JPY,Japan,Salesperson_4,Won
O-601125,2024-04-18,201,POS Terminal,Hardware,17,28237,EUR,Europe,Salesperson_3,Won
O-601126,2023-04-26,201,POS Terminal,Hardware,9,951750,JPY,Japan,Salesperson_6,Won
O-601127,2023-05-08,101,CRM Pro,Software,5,9775,USD,North America,Salesperson_9,Won
O-601128,2023-02-26,102,Analytics Suite,Software,17,8262,EUR,Europe,Salesperson_6,Won
O-601129,2023-06-22,101,CRM Pro,Software,1,1203,USD,North America,Salesperson_6,Won
O-601130,2023-07-14,102,Analytics Suite,Software,9,11601,EUR,Europe,Salesperson_2,Won
O-601131,2024-09-09,102,Analytics Suite,Software,4,270000,JPY,Japan,Salesperson_6,Won
O-601132,2023-02-26,101,CRM Pro,Software,12,7272,USD,North America,Salesperson_6,Won
O-601133,2023-12-29,201,POS Terminal,Hardware,17,3812760,PKR,Pakistan,Salesperson_1,Won
O-601134,2023-07-18,102,Analytics Suite,Software,3,4107,EUR,Europe,Salesperson_5,Won
O-601135,2023-01-25,201,POS Terminal,Hardware,1,1662,EUR,Europe,Salesperson_5,Won
O-601136,2023-07-15,101,CRM Pro,Software,8,2535680,PKR,Pakistan,Salesperson_2,Won
O-601137,2024-12-22,102,Analytics Suite,Software,5,402000,JPY,Japan,Salesperson_9,Won
O-601138,2023-03-08,102,Analytics Suite,Software,7,13293,EUR,Europe,Salesperson_4,Won
O-601139,2023-10-14,101,CRM Pro,Software,14,5789840,PKR,Pakistan,Salesperson_7,Won
O-601140,2023-02-13,101,CRM Pro,Software,2,1752,USD,North America,Salesperson_5,Won
O-601141,2024-07-19,201,POS Terminal,Hardware,19,7866,GBP,UK,Salesperson_3,Won
O-601142,2024-08-25,201,POS Terminal,Hardware,1,1120,USD,North America,Salesperson_1,Won
O-601143,2024-03-23,102,Analytics Suite,Software,15,1136250,JPY,Japan,Salesperson_8,Won
O-601144,2024-07-05,102,Analytics Suite,Software,13,3792750,JPY,Japan,Salesperson_4,Won
O-601145,2023-07-29,101,CRM Pro,Software,9,4590,GBP,UK,Salesperson_5,Won
O-601146,2023-08-14,102,Analytics Suite,Software,19,29754,EUR,Europe,Salesperson_9,Won
O-601147,2023-10-31,201,POS Terminal,Hardware,8,3304000,PKR,Pakistan,Salesperson_9,Won
O-601148,2023-09-13,101,CRM Pro,Software,15,27300,EUR,Europe,Salesperson_7,Won
O-601149,2023-03-19,102,Analytics Suite,Software,19,5187,EUR,Europe,Salesperson_4,Won
O-601150,2023-03-25,102,Analytics Suite,Software,6,1464,USD,North America,Salesperson_1,Won
O-601151,2024-10-13,101,CRM Pro,Software,3,4047,USD,North America,Salesperson_9,Won
O-601152,2024-03-24,102,Analytics Suite,Software,20,23680,USD,North America,Salesperson_7,Won
O-601153,2023-08-31,201,POS Terminal,Hardware,10,3500,USD,North America,Salesperson_6,Won
O-601154,2023-03-09,201,POS Terminal,Hardware,4,4912,USD,North America,Salesperson_9,Won
O-601155,2024-10-01,201,POS Terminal,Hardware,18,9702,USD,North America,Salesperson_4,Won
O-601156,2024-11-15,101,CRM Pro,Software,8,2766400,PKR,Pakistan,Salesperson_3,Won
O-601157,2024-12-28,102,Analytics Suite,Software,1,326760,PKR,Pakistan,Salesperson_4,Won
O-601158,2023-09-05,102,Analytics Suite,Software,4,1749440,PKR,Pakistan,Salesperson_4,Won
O-601159,2023-10-25,101,CRM Pro,Software,19,3745280,PKR,Pakistan,Salesperson_7,Won
O-601160,2023-06-04,201,POS Terminal,Hardware,2,3658,USD,North America,Salesperson_1,Won
O-601161,2023-05-12,101,CRM Pro,Software,17,8449,GBP,UK,Salesperson_6,Won
O-601162,2024-05-18,201,POS Terminal,Hardware,18,2116800,PKR,Pakistan,Salesperson_7,Won
O-601163,2024-11-22,201,POS Terminal,Hardware,6,477120,PKR,Pakistan,Salesperson_6,Won
O-601164,2024-12-18,101,CRM Pro,Software,5,231750,JPY,Japan,Salesperson_7,Won
O-601165,2024-10-30,201,POS Terminal,Hardware,7,4396,USD,North America,Salesperson_1,Won
O-601166,2023-09-30,101,CRM Pro,Software,19,4807,USD,North America,Salesperson_2,Won
O-601167,2024-01-12,201,POS Terminal,Hardware,19,21090,GBP,UK,Salesperson_3,Won
