order_id,opportunity_id,customer_id,lead_date,close_date,order_date,revenue,units,product_id,product_name,category,salesperson,region,channel,stage,is_returning
O-100534,OPP-200534,C-4520,2024-06-13,2024-06-28,2024-06-28,18564.0,13.0,201,POS Terminal,Hardware,Salesperson_1,North America,,Lost,False
O-100535,OPP-200535,C-2039,2024-02-21,2024-03-13,2024-03-13,4932.0,6.0,103,Sales Booster,Software,,Europe,Partner,Won,False
O-100536,OPP-200536,C-2475,2023-04-22,2023-05-09,2023-05-09,8436.0,6.0,201,POS Terminal,Hardware,Salesperson_1,Europe,Outbound,Lead,True
O-100537,OPP-200537,C-2686,2023-03-22,,,864.0,6.0,102,Analytics Suite,Software,,North America,,Qualified,False
O-100538,OPP-200538,C-3965,2024-10-30,2024-11-16,2024-11-16,,11.0,102,Analytics Suite,Software,Salesperson_3,North America,,Qualified,False
O-100539,OPP-200539,C-2976,2024-01-10,,,3160.0,5.0,101,CRM Pro,Software,Salesperson_6,Europe,Inbound,Won,True
O-100540,OPP-200540,C-4672,2024-06-17,2024-07-10,2024-07-10,533.0,1.0,201,POS Terminal,Hardware,Salesperson_10,Europe,Inbound,Lead,True
O-100541,OPP-200541,C-3296,2023-05-25,,,10976.0,14.0,101,CRM Pro,Software,,Europe,Outbound,Qualified,False
O-100542,OPP-200542,C-3172,2024-05-05,,,973.0,1.0,103,Sales Booster,Software,Salesperson_2,Europe,Outbound,Qualified,True
O-100543,OPP-200543,C-1744,2024-05-05,2024-05-30,2024-05-30,3300.0,10.0,101,CRM Pro,Software,Salesperson_6,North America,Outbound,Lost,True
O-100544,OPP-200544,C-3790,2024-08-20,2024-09-02,2024-09-02,1855.0,5.0,201,POS Terminal,Hardware,Salesperson_5,North America,Outbound,Lost,True
O-100545,OPP-200545,C-2002,2023-08-21,2023-09-09,2023-09-09,3597.0,3.0,101,CRM Pro,Software,Salesperson_9,Europe,,Lead,True
O-100546,OPP-200546,C-4834,2024-05-08,2024-05-17,,2094.0,,103,Sales Booster,Software,Salesperson_3,North America,,Qualified,True
O-100547,OPP-200547,C-2803,2024-01-31,2024-02-18,2024-02-18,,5.0,103,Sales Booster,Software,Salesperson_8,North America,,Lead,True
O-100548,OPP-200548,C-4455,2023-10-29,2023-11-21,2023-11-21,,10.0,101,CRM Pro,Software,Salesperson_4,Asia,Outbound,Won,False
O-100549,OPP-200549,C-4026,2024-07-07,2024-07-31,,14220.0,12.0,102,Analytics Suite,Software,Salesperson_10,North America,,Lead,False
O-100550,OPP-200550,C-3864,2024-04-28,2024-05-04,2024-05-04,2664.0,2.0,201,POS Terminal,Hardware,Salesperson_9,North America,Inbound,Lead,True
,OPP-200551,C-3247,2024-08-04,2024-08-14,2024-08-14,666.0,2.0,103,Sales Booster,Software,Salesperson_9,Asia,Partner,Won,True
O-100552,OPP-200552,C-4578,2024-06-19,,,11520.0,8.0,201,POS Terminal,Hardware,Salesperson_7,North America,Outbound,Won,False
O-100553,OPP-200553,C-3654,2023-08-24,2023-09-11,2023-09-11,12771.0,9.0,101,CRM Pro,Software,,North America,Partner,Lead,False
O-100554,OPP-200554,C-4980,2023-01-09,2023-01-20,2023-01-20,489.0,3.0,103,Sales Booster,Software,Salesperson_3,Europe,Partner,Lost,False
O-100555,OPP-200555,C-1997,2023-06-27,,,3576.0,4.0,101,CRM Pro,Software,Salesperson_8,Asia,Outbound,Won,True
O-100556,OPP-200556,C-3843,2023-03-15,2023-03-20,2023-03-20,12528.0,9.0,102,Analytics Suite,Software,,Europe,Partner,Lost,True
O-100557,OPP-200557,C-4328,2024-11-18,,,4470.0,10.0,103,Sales Booster,Software,Salesperson_10,North America,,Qualified,False
O-100558,OPP-200558,C-3393,2023-03-13,,,9696.0,12.0,103,Sales Booster,Software,Salesperson_9,Europe,Partner,Qualified,True
O-100559,OPP-200559,C-3849,2024-02-03,2024-02-18,2024-02-18,3636.0,9.0,103,Sales Booster,Software,Salesperson_2,Europe,,Lead,True
O-100560,OPP-200560,C-2120,2024-09-23,2024-10-05,,7693.0,7.0,101,CRM Pro,Software,Salesperson_9,North America,Outbound,Won,False
O-100561,OPP-200561,C-4771,2023-11-13,,,,6.0,101,CRM Pro,Software,Salesperson_1,Asia,Inbound,Lost,True
O-100562,OPP-200562,C-2268,2024-02-23,2024-03-03,2024-03-03,9107.0,7.0,201,POS Terminal,Hardware,Salesperson_5,Europe,,Lead,False
O-100563,OPP-200563,C-1870,2024-09-12,2024-09-20,2024-09-20,5632.0,11.0,103,Sales Booster,Software,Salesperson_3,North America,Outbound,Lost,True
O-100564,OPP-200564,C-2882,2023-03-11,,,,,201,POS Terminal,Hardware,Salesperson_9,Europe,Inbound,Won,False
O-100565,OPP-200565,C-2493,2024-12-20,,,5420.0,10.0,201,POS Terminal,Hardware,Salesperson_7,North America,Inbound,Lead,True
O-100566,OPP-200566,C-4914,2023-01-03,2023-01-19,2023-01-19,5952.0,4.0,101,CRM Pro,Software,Salesperson_9,North America,Outbound,Qualified,True
O-100567,OPP-200567,C-1753,2023-09-02,2023-09-13,2023-09-13,3606.0,3.0,103,Sales Booster,Software,Salesperson_1,North America,,Won,False
O-100568,OPP-200568,C-4361,2024-06-08,,,7856.0,8.0,102,Analytics Suite,Software,,Asia,,Lead,False
O-100569,OPP-200569,C-2595,2023-09-17,2023-10-10,2023-10-10,2193.0,3.0,103,Sales Booster,Software,Salesperson_1,Europe,Outbound,Qualified,False
O-100570,OPP-200570,C-4650,2023-12-28,2024-01-19,2024-01-19,3360.0,7.0,101,CRM Pro,Software,Salesperson_5,North America,Partner,Won,True
O-100571,OPP-200571,C-1755,2024-10-06,,,15036.0,12.0,102,Analytics Suite,Software,Salesperson_9,Europe,Partner,Lead,True
O-100572,OPP-200572,C-4274,2024-01-12,2024-01-17,2024-01-17,1012.0,2.0,103,Sales Booster,Software,Salesperson_2,Europe,Inbound,Won,True
O-100573,OPP-200573,C-3748,2024-08-02,2024-08-13,2024-08-13,5160.0,15.0,101,CRM Pro,Software,Salesperson_7,North America,,Won,True
O-100574,OPP-200574,C-1238,2023-10-22,2023-11-01,2023-11-01,5865.0,15.0,201,POS Terminal,Hardware,,Asia,,Lead,False
O-100575,OPP-200575,C-1633,2023-04-21,2023-04-26,2023-04-26,9240.0,14.0,101,CRM Pro,Software,Salesperson_5,North America,Inbound,Lost,
O-100576,OPP-200576,C-3907,2024-06-01,2024-06-11,2024-06-11,1030.0,10.0,103,Sales Booster,Software,Salesperson_4,Europe,Inbound,Won,True
O-100577,OPP-200577,C-1011,2024-05-19,2024-05-31,2024-05-31,4025.0,5.0,101,CRM Pro,Software,Salesperson_9,Asia,Inbound,Lead,True
O-100578,OPP-200578,C-4088,2023-02-04,,,7735.0,13.0,102,Analytics Suite,Software,,Asia,Inbound,Lost,False
O-100579,OPP-200579,C-4214,2024-04-16,,,1470.0,3.0,102,Analytics Suite,Software,Salesperson_5,Asia,Inbound,Qualified,True
O-100580,OPP-200580,C-1449,2023-01-30,,,1033.0,1.0,201,POS Terminal,Hardware,Salesperson_5,Europe,,Lost,
O-100581,OPP-200581,C-2408,2024-09-24,2024-10-13,2024-10-13,1061.0,1.0,102,Analytics Suite,Software,,Asia,Partner,Qualified,False
O-100582,OPP-200582,C-4211,2024-03-22,,,10444.0,14.0,103,Sales Booster,Software,Salesperson_6,North America,Inbound,Qualified,False
O-100583,OPP-200583,C-4374,2024-04-29,2024-05-19,2024-05-19,1620.0,,102,Analytics Suite,Software,Salesperson_8,Europe,Outbound,Won,False
O-100584,OPP-200584,C-3210,2024-07-20,,,,13.0,103,Sales Booster,Software,Salesperson_7,North America,Outbound,Lead,False
O-100585,OPP-200585,C-1484,2023-07-11,,,,5.0,101,CRM Pro,Software,Salesperson_6,Europe,Partner,Lost,True
O-100586,OPP-200586,C-3610,2023-08-24,2023-09-04,2023-09-04,4227.0,3.0,102,Analytics Suite,Software,Salesperson_8,Asia,Partner,Won,True
O-100587,OPP-200587,C-3525,2023-09-20,2023-10-01,2023-10-01,3584.0,7.0,101,CRM Pro,Software,Salesperson_7,North America,Inbound,Lost,False
O-100588,OPP-200588,C-1177,2024-05-08,2024-06-01,2024-06-01,2664.0,3.0,101,CRM Pro,Software,Salesperson_4,Europe,Partner,Lead,True
O-100589,OPP-200589,C-2743,2024-02-06,,,,12.0,201,POS Terminal,Hardware,Salesperson_8,North America,,Qualified,False
O-100590,OPP-200590,C-3055,2023-12-01,,,,7.0,101,CRM Pro,Software,Salesperson_1,North America,Inbound,Lead,True
O-100591,OPP-200591,C-1031,2024-02-10,2024-02-19,,2681.0,7.0,101,CRM Pro,Software,Salesperson_5,North America,Inbound,Lost,True
,OPP-200592,C-2185,2023-09-08,2023-09-23,2023-09-23,15134.0,14.0,103,Sales Booster,Software,Salesperson_8,Europe,Outbound,Qualified,True
O-100593,OPP-200593,C-4433,2023-11-19,,,6972.0,14.0,201,POS Terminal,Hardware,Salesperson_5,Asia,Partner,Lost,True
O-100594,OPP-200594,C-2819,2023-01-26,2023-02-19,2023-02-19,3804.0,6.0,103,Sales Booster,Software,,North America,,Qualified,False
O-100595,OPP-200595,C-2497,2024-06-06,,,5292.0,6.0,201,POS Terminal,Hardware,,Asia,Partner,Qualified,False
O-100596,OPP-200596,C-4773,2024-12-19,,,14521.0,13.0,103,Sales Booster,Software,Salesperson_2,North America,Outbound,Lost,True
O-100597,OPP-200597,C-4000,2023-06-29,,,1280.0,4.0,103,Sales Booster,Software,Salesperson_2,North America,Outbound,Lead,
O-100598,OPP-200598,C-3706,2024-05-08,2024-05-20,2024-05-20,1177.0,,103,Sales Booster,Software,Salesperson_9,North America,Outbound,Qualified,True
O-100599,OPP-200599,C-3094,2024-06-29,,,11363.0,11.0,101,CRM Pro,Software,Salesperson_2,Europe,Partner,Lead,True
O-100600,OPP-200600,C-3333,2024-11-17,2024-12-12,2024-12-12,7810.0,10.0,103,Sales Booster,Software,Salesperson_6,North America,Inbound,Lead,False
O-100601,OPP-200601,C-1108,2024-07-26,,,,10.0,201,POS Terminal,Hardware,Salesperson_2,Asia,Partner,Lost,False
O-100602,OPP-200602,C-3131,2023-04-10,,,5796.0,9.0,201,POS Terminal,Hardware,Salesperson_6,North America,Outbound,Won,
O-100603,OPP-200603,C-1118,2023-05-04,,,872.0,4.0,103,Sales Booster,Software,Salesperson_8,Asia,Partner,Lead,False
O-100604,OPP-200604,C-1696,2023-09-27,,,9276.0,12.0,103,Sales Booster,Software,Salesperson_1,North America,Inbound,Qualified,False
O-100605,OPP-200605,C-2173,2023-05-04,2023-05-10,2023-05-10,945.0,9.0,201,POS Terminal,Hardware,Salesperson_7,Europe,Partner,Lead,False
O-100606,OPP-200606,C-3489,2023-11-20,,,,9.0,101,CRM Pro,Software,Salesperson_8,Europe,Outbound,Lost,True
,OPP-200607,C-3036,2024-01-15,,,4617.0,9.0,102,Analytics Suite,Software,Salesperson_4,Asia,Inbound,Lost,True
O-100608,OPP-200608,C-4423,2024-08-22,2024-09-03,2024-09-03,,14.0,102,Analytics Suite,Software,Salesperson_4,Asia,Inbound,Lost,False
O-100609,OPP-200609,C-3746,2023-02-07,2023-02-27,2023-02-27,15852.0,12.0,102,Analytics Suite,Software,Salesperson_6,Asia,Outbound,Qualified,True
O-100610,OPP-200610,C-4038,2024-07-19,2024-07-24,2024-07-24,,,102,Analytics Suite,Software,Salesperson_7,Asia,,Qualified,False
O-100611,OPP-200611,C-4448,2024-10-22,,,4477.0,11.0,101,CRM Pro,Software,Salesperson_2,Asia,Inbound,Lost,False
O-100612,OPP-200612,C-1154,2023-05-25,,,940.0,5.0,103,Sales Booster,Software,Salesperson_10,Europe,Outbound,Lead,True
O-100613,OPP-200613,C-4669,2023-06-01,,,,12.0,102,Analytics Suite,Software,Salesperson_4,Europe,Partner,Lost,True
O-100614,OPP-200614,C-3555,2024-10-28,2024-11-13,2024-11-13,,8.0,102,Analytics Suite,Software,,North America,,Qualified,True
O-100615,OPP-200615,C-2662,2024-02-21,2024-03-02,2024-03-02,6210.0,15.0,103,Sales Booster,Software,Salesperson_5,North America,Outbound,Lead,False
O-100616,OPP-200616,C-1047,2023-04-24,2023-05-16,2023-05-16,,15.0,102,Analytics Suite,Software,Salesperson_7,Asia,Partner,Qualified,True
O-100617,OPP-200617,C-1828,2023-11-23,2023-12-08,2023-12-08,12942.0,9.0,103,Sales Booster,Software,,North America,Inbound,Won,
O-100618,OPP-200618,C-2860,2024-11-17,2024-12-02,2024-12-02,747.0,1.0,102,Analytics Suite,Software,Salesperson_4,Europe,Partner,Qualified,True
O-100619,OPP-200619,C-1012,2023-04-12,2023-04-30,2023-04-30,7535.0,11.0,101,CRM Pro,Software,,Asia,Outbound,Lead,False
O-100620,OPP-200620,C-3634,2024-03-16,2024-04-06,2024-04-06,13470.0,10.0,102,Analytics Suite,Software,Salesperson_5,Asia,Outbound,Lost,False
O-100621,OPP-200621,C-3087,2024-12-04,2024-12-16,2024-12-16,3780.0,14.0,103,Sales Booster,Software,Salesperson_2,North America,Partner,Lost,False
O-100622,OPP-200622,C-3024,2023-08-27,,,1012.0,4.0,102,Analytics Suite,Software,Salesperson_2,Europe,Outbound,Lead,True
O-100623,OPP-200623,C-2137,2023-04-08,2023-04-17,2023-04-17,,13.0,101,CRM Pro,Software,Salesperson_2,North America,Outbound,Qualified,True
O-100624,OPP-200624,C-1789,2024-05-24,2024-05-31,,,6.0,102,Analytics Suite,Software,Salesperson_6,North America,Inbound,Won,True
O-100625,OPP-200625,C-4398,2023-04-01,2023-04-09,2023-04-09,11556.0,,201,POS Terminal,Hardware,Salesperson_8,North America,Partner,Lead,False
O-100626,OPP-200626,C-1619,2024-07-30,,,19810.0,14.0,103,Sales Booster,Software,Salesperson_4,North America,Partner,Won,False
O-100627,OPP-200627,C-1375,2024-05-16,2024-05-22,,16379.0,11.0,102,Analytics Suite,Software,Salesperson_4,Europe,Partner,Qualified,False
O-100628,OPP-200628,C-1000,2024-05-19,2024-06-13,2024-06-13,1598.0,2.0,101,CRM Pro,Software,Salesperson_10,Europe,Inbound,Qualified,False
O-100629,OPP-200629,C-1177,2023-04-07,,,3496.0,4.0,201,POS Terminal,Hardware,Salesperson_4,Europe,Outbound,Won,True
O-100630,OPP-200630,C-2821,2023-10-01,,,2168.0,4.0,101,CRM Pro,Software,Salesperson_6,North America,Outbound,Qualified,False
O-100631,OPP-200631,C-1162,2024-02-28,2024-03-14,2024-03-14,2873.0,13.0,103,Sales Booster,Software,Salesperson_7,North America,,Lead,True
O-100632,OPP-200632,C-1604,2023-01-31,2023-02-09,2023-02-09,,10.0,201,POS Terminal,Hardware,Salesperson_6,Europe,Inbound,Won,True
O-100633,OPP-200633,C-4840,2023-05-31,2023-06-14,2023-06-14,723.0,1.0,101,CRM Pro,Software,Salesperson_10,Europe,Inbound,Qualified,
O-100634,OPP-200634,C-4625,2023-02-09,2023-02-21,2023-02-21,15691.0,13.0,101,CRM Pro,Software,,Europe,Inbound,Lead,False
O-100635,OPP-200635,C-3946,2024-03-12,2024-03-29,2024-03-29,4398.0,3.0,201,POS Terminal,Hardware,Salesperson_7,North America,Outbound,Lost,True
O-100636,OPP-200636,C-1276,2024-01-14,2024-02-05,2024-02-05,,15.0,103,Sales Booster,Software,Salesperson_4,Asia,,Won,False
O-100637,OPP-200637,C-3163,2023-05-22,2023-06-12,,4644.0,9.0,101,CRM Pro,Software,Salesperson_8,North America,Outbound,Lost,False
O-100638,OPP-200638,C-3201,2023-08-20,,,,9.0,201,POS Terminal,Hardware,Salesperson_8,Asia,Partner,Qualified,False
O-100639,OPP-200639,C-4741,2024-11-10,2024-11-20,2024-11-20,1608.0,2.0,103,Sales Booster,Software,,Asia,Inbound,Won,True
O-100640,OPP-200640,C-3099,2024-03-05,2024-03-30,,,10.0,101,CRM Pro,Software,Salesperson_9,Asia,Inbound,Qualified,True
O-100641,OPP-200641,C-4310,2024-12-28,2025-01-17,2025-01-17,,7.0,201,POS Terminal,Hardware,Salesperson_10,Europe,Outbound,Qualified,True
,OPP-200642,C-2923,2024-10-16,2024-11-10,,,7.0,102,Analytics Suite,Software,Salesperson_3,Europe,,Won,True
O-100643,OPP-200643,C-2695,2023-07-16,2023-08-02,2023-08-02,13188.0,14.0,201,POS Terminal,Hardware,Salesperson_9,North America,Inbound,Won,False
O-100644,OPP-200644,C-1966,2023-09-11,2023-09-30,2023-09-30,894.0,6.0,201,POS Terminal,Hardware,,Europe,Outbound,Won,
O-100645,OPP-200645,C-4074,2024-12-09,2024-12-18,2024-12-18,,3.0,102,Analytics Suite,Software,,North America,Outbound,Qualified,False
O-100646,OPP-200646,C-4332,2024-10-14,2024-10-28,,900.0,6.0,101,CRM Pro,Software,,North America,,Won,False
O-100647,OPP-200647,C-4765,2023-04-21,,,956.0,4.0,201,POS Terminal,Hardware,Salesperson_3,North America,Partner,Won,True
O-100648,OPP-200648,C-2069,2024-09-10,,,3942.0,3.0,201,POS Terminal,Hardware,Salesperson_10,Europe,,Qualified,False
O-100649,OPP-200649,C-2284,2024-06-08,2024-06-24,2024-06-24,3636.0,9.0,201,POS Terminal,Hardware,,North America,Partner,Qualified,
O-100650,OPP-200650,C-3798,2024-06-30,2024-07-22,2024-07-22,10959.0,13.0,201,POS Terminal,Hardware,Salesperson_5,Asia,Inbound,Lost,False
,OPP-200651,C-1185,2023-02-24,2023-03-14,2023-03-14,4734.0,9.0,101,CRM Pro,Software,Salesperson_2,Asia,,Lost,False
O-100652,OPP-200652,C-2112,2024-11-22,,,17940.0,12.0,201,POS Terminal,Hardware,Salesperson_3,North America,Inbound,Won,
O-100653,OPP-200653,C-2420,2024-12-21,2025-01-05,2025-01-05,10560.0,10.0,102,Analytics Suite,Software,Salesperson_8,Europe,Partner,Lead,True
O-100654,OPP-200654,C-3507,2024-06-06,2024-06-11,,,14.0,101,CRM Pro,Software,Salesperson_9,North America,Outbound,Won,True
O-100655,OPP-200655,C-1885,2024-05-14,,,,14.0,201,POS Terminal,Hardware,,North America,Outbound,Won,False
O-100656,OPP-200656,C-1368,2023-10-03,,,586.0,1.0,103,Sales Booster,Software,,Asia,Partner,Won,False
O-100657,OPP-200657,C-2447,2023-07-08,2023-07-23,2023-07-23,14610.0,15.0,102,Analytics Suite,Software,Salesperson_7,North America,Partner,Won,True
O-100658,OPP-200658,C-4042,2024-12-30,2025-01-23,2025-01-23,,2.0,201,POS Terminal,Hardware,Salesperson_4,North America,,Lead,False
O-100659,OPP-200659,C-3460,2023-09-03,,,998.0,1.0,103,Sales Booster,Software,Salesperson_9,Asia,Partner,Lost,False
O-100660,OPP-200660,C-2296,2023-04-15,2023-04-24,2023-04-24,3708.0,,201,POS Terminal,Hardware,Salesperson_4,North America,Inbound,Lost,
O-100661,OPP-200661,C-3176,2023-01-29,2023-02-03,2023-02-03,770.0,7.0,102,Analytics Suite,Software,Salesperson_1,North America,,Qualified,True
O-100662,OPP-200662,C-1648,2024-12-17,2025-01-10,2025-01-10,2870.0,,103,Sales Booster,Software,Salesperson_9,Asia,Outbound,Qualified,False
O-100663,OPP-200663,C-4311,2024-11-12,,,3045.0,7.0,101,CRM Pro,Software,,Europe,Partner,Lead,True
O-100664,OPP-200664,C-2693,2023-09-02,2023-09-26,2023-09-26,9750.0,13.0,102,Analytics Suite,Software,Salesperson_6,Asia,Inbound,Qualified,True
O-100665,OPP-200665,C-2486,2023-03-11,2023-03-20,2023-03-20,,1.0,102,Analytics Suite,Software,Salesperson_8,Europe,,Lost,True
O-100666,OPP-200666,C-3172,2024-09-21,2024-10-15,2024-10-15,1800.0,2.0,101,CRM Pro,Software,Salesperson_7,Asia,Outbound,Lost,True
O-100667,OPP-200667,C-4155,2024-06-06,2024-06-17,2024-06-17,,5.0,103,Sales Booster,Software,Salesperson_1,Asia,Inbound,Lost,False
O-100668,OPP-200668,C-3167,2024-04-30,2024-05-07,,536.0,,102,Analytics Suite,Software,Salesperson_10,Europe,Partner,Won,True
O-100669,OPP-200669,C-4109,2023-06-03,,,1212.0,1.0,201,POS Terminal,Hardware,Salesperson_1,Europe,Inbound,Qualified,False
O-100670,OPP-200670,C-1445,2024-12-11,2025-01-05,2025-01-05,,,101,CRM Pro,Software,Salesperson_9,Europe,Inbound,Won,True
O-100671,OPP-200671,C-1827,2024-01-05,2024-01-26,2024-01-26,,12.0,102,Analytics Suite,Software,Salesperson_7,North America,,Won,True
O-100672,OPP-200672,C-4504,2024-10-21,2024-11-01,2024-11-01,1413.0,,201,POS Terminal,Hardware,Salesperson_5,North America,Partner,Qualified,True
O-100673,OPP-200673,C-2105,2024-10-09,2024-10-30,2024-10-30,18590.0,13.0,101,CRM Pro,Software,,North America,,Lost,False
O-100674,OPP-200674,C-2700,2023-06-23,2023-07-01,,2916.0,6.0,101,CRM Pro,Software,Salesperson_6,Europe,Partner,Qualified,False
O-100675,OPP-200675,C-2121,2023-05-07,2023-05-29,2023-05-29,2600.0,4.0,101,CRM Pro,Software,Salesperson_9,Asia,Outbound,Qualified,True
O-100676,OPP-200676,C-1853,2024-02-05,2024-02-27,2024-02-27,13006.0,14.0,101,CRM Pro,Software,,North America,,Qualified,False
O-100677,OPP-200677,C-3093,2023-05-14,2023-06-02,2023-06-02,7275.0,5.0,102,Analytics Suite,Software,Salesperson_9,Europe,,Qualified,False
O-100678,OPP-200678,C-4951,2023-05-29,,,17030.0,13.0,201,POS Terminal,Hardware,Salesperson_9,North America,Partner,Lead,True
O-100679,OPP-200679,C-3043,2023-05-15,2023-06-04,2023-06-04,4433.0,13.0,201,POS Terminal,Hardware,Salesperson_10,North America,Outbound,Lead,False
O-100680,OPP-200680,C-4091,2023-07-20,2023-07-31,2023-07-31,17208.0,12.0,102,Analytics Suite,Software,Salesperson_3,Asia,,Won,False
O-100681,OPP-200681,C-1697,2023-06-16,,,,13.0,101,CRM Pro,Software,Salesperson_7,North America,Inbound,Qualified,True
O-100682,OPP-200682,C-2896,2023-07-15,2023-07-27,2023-07-27,5310.0,6.0,101,CRM Pro,Software,,Europe,Inbound,Won,False
O-100683,OPP-200683,C-3136,2023-04-03,2023-04-26,2023-04-26,3132.0,3.0,101,CRM Pro,Software,Salesperson_8,Asia,Partner,Won,False
O-100684,OPP-200684,C-4594,2024-05-22,2024-06-09,2024-06-09,9810.0,15.0,103,Sales Booster,Software,Salesperson_1,Asia,Inbound,Lead,True
O-100685,OPP-200685,C-4060,2023-03-23,2023-03-29,2023-03-29,,14.0,201,POS Terminal,Hardware,,North America,Outbound,Qualified,False
O-100686,OPP-200686,C-4264,2024-10-04,2024-10-19,2024-10-19,1729.0,13.0,201,POS Terminal,Hardware,,North America,,Won,False
O-100687,OPP-200687,C-1529,2023-06-30,2023-07-05,2023-07-05,,7.0,103,Sales Booster,Software,,North America,Outbound,Qualified,False
O-100688,OPP-200688,C-4572,2024-05-02,2024-05-15,2024-05-15,1814.0,2.0,102,Analytics Suite,Software,Salesperson_4,Asia,,Lead,True
O-100689,OPP-200689,C-2604,2023-03-25,,,12815.0,11.0,103,Sales Booster,Software,Salesperson_7,Asia,Partner,Lost,True
O-100690,OPP-200690,C-4630,2024-12-05,2024-12-19,2024-12-19,,3.0,101,CRM Pro,Software,Salesperson_6,North America,Partner,Lead,False
O-100691,OPP-200691,C-2896,2024-12-03,,,,11.0,101,CRM Pro,Software,,Europe,Partner,Lost,True
O-100692,OPP-200692,C-4995,2024-05-16,,,1146.0,2.0,101,CRM Pro,Software,Salesperson_3,North America,Outbound,Won,True
O-100693,OPP-200693,C-1567,2023-04-22,2023-05-12,2023-05-12,,8.0,201,POS Terminal,Hardware,,Europe,Partner,Lead,True
O-100694,OPP-200694,C-3906,2023-12-07,2023-12-16,2023-12-16,8484.0,7.0,201,POS Terminal,Hardware,Salesperson_10,Europe,Inbound,Lead,
O-100695,OPP-200695,C-2316,2024-04-11,2024-04-20,2024-04-20,5528.0,,201,POS Terminal,Hardware,Salesperson_2,North America,Partner,Won,False
O-100696,OPP-200696,C-4199,2024-07-02,2024-07-23,2024-07-23,6790.0,10.0,101,CRM Pro,Software,Salesperson_6,Asia,Partner,Qualified,
O-100697,OPP-200697,C-3989,2024-05-11,2024-05-22,,12276.0,9.0,101,CRM Pro,Software,Salesperson_4,North America,Inbound,Qualified,False
O-100698,OPP-200698,C-3600,2023-04-27,2023-05-17,2023-05-17,2415.0,3.0,103,Sales Booster,Software,Salesperson_7,Asia,Outbound,Won,True
O-100699,OPP-200699,C-4442,2023-12-09,2023-12-18,,,13.0,103,Sales Booster,Software,Salesperson_9,Europe,Inbound,Won,False
O-100700,OPP-200700,C-2904,2023-07-07,2023-07-24,2023-07-24,10416.0,12.0,201,POS Terminal,Hardware,Salesperson_1,North America,Outbound,Qualified,False
O-100701,OPP-200701,C-2621,2024-04-17,,,10283.0,7.0,201,POS Terminal,Hardware,Salesperson_3,North America,Partner,Qualified,False
O-100702,OPP-200702,C-1416,2024-03-16,2024-04-03,2024-04-03,17004.0,12.0,201,POS Terminal,Hardware,Salesperson_1,Europe,Inbound,Lead,False
